,Date,Close
2405,1989-07-13,927.7798888888889
2406,1989-07-14,926.8610000000001
2407,1989-07-15,926.014888888889
2408,1989-07-18,925.1247777777777
2409,1989-07-19,924.1388888888889
2410,1989-07-20,922.9975555555556
2411,1989-07-21,921.7732222222222
2412,1989-07-22,920.5122222222222
2413,1989-07-24,919.2838888888889
2414,1989-07-25,918.3555555555556
2415,1989-07-26,917.4546666666666
2416,1989-07-27,916.4556666666666
2417,1989-07-28,915.7233333333332
2418,1989-07-29,915.0454444444445
2419,1989-07-31,914.6865555555555
2420,1989-08-01,914.0143333333334
2421,1989-08-02,913.454888888889
2422,1989-08-03,912.7936666666667
2423,1989-08-04,911.9793333333333
2424,1989-08-05,911.2860000000001
2425,1989-08-07,910.646111111111
2426,1989-08-08,910.1148888888888
2427,1989-08-09,909.7497777777777
2428,1989-08-10,909.4742222222221
2429,1989-08-11,909.0847777777776
2430,1989-08-12,908.7554444444445
2431,1989-08-14,908.5234444444444
2432,1989-08-16,908.1513333333335
2433,1989-08-17,907.8105555555555
2434,1989-08-18,907.380888888889
2435,1989-08-19,906.9024444444444
2436,1989-08-21,906.5104444444445
2437,1989-08-22,906.3422222222223
2438,1989-08-23,906.2314444444445
2439,1989-08-24,906.2546666666666
2440,1989-08-25,906.2604444444445
2441,1989-08-26,906.3757777777777
2442,1989-08-28,906.6272222222221
2443,1989-08-29,906.9664444444445
2444,1989-08-30,907.453888888889
2445,1989-08-31,907.9896666666667
2446,1989-09-01,908.642111111111
2447,1989-09-02,909.2337777777777
2448,1989-09-04,909.7688888888889
2449,1989-09-05,910.1934444444444
2450,1989-09-06,910.4688888888888
2451,1989-09-07,910.7707777777778
2452,1989-09-08,911.2008888888889
2453,1989-09-09,911.4983333333334
2454,1989-09-11,911.8154444444446
2455,1989-09-12,912.1335555555556
2456,1989-09-16,912.3924444444443
2457,1989-09-18,912.568111111111
2458,1989-09-19,912.7212222222223
2459,1989-09-20,912.8446666666665
2460,1989-09-21,912.9074444444444
2461,1989-09-22,912.9887777777778
2462,1989-09-23,913.0767777777778
2463,1989-09-25,913.3741111111112
2464,1989-09-26,913.9233333333334
2465,1989-09-27,914.2218888888889
2466,1989-09-28,914.5247777777778
2467,1989-09-29,914.8836666666666
2468,1989-09-30,915.1273333333332
2469,1989-10-04,915.2306666666668
2470,1989-10-05,915.1734444444445
2471,1989-10-06,915.0985555555557
2472,1989-10-07,915.1928888888889
2473,1989-10-10,915.322111111111
2474,1989-10-11,915.6827777777779
2475,1989-10-12,915.9324444444446
2476,1989-10-13,916.2545555555556
2477,1989-10-14,916.6946666666665
2478,1989-10-16,917.1301111111112
2479,1989-10-17,917.574888888889
2480,1989-10-18,917.9577777777778
2481,1989-10-19,918.2913333333333
2482,1989-10-20,918.7003333333333
2483,1989-10-21,919.0676666666666
2484,1989-10-23,919.4753333333333
2485,1989-10-24,920.110888888889
2486,1989-10-25,920.4715555555556
2487,1989-10-26,920.7374444444443
2488,1989-10-27,920.9521111111111
2489,1989-10-28,921.2897777777778
2490,1989-10-30,921.490888888889
2491,1989-10-31,921.7225555555556
2492,1989-11-01,921.9644444444444
2493,1989-11-02,921.9883333333333
2494,1989-11-03,921.944888888889
2495,1989-11-04,921.9243333333334
2496,1989-11-06,921.825111111111
2497,1989-11-07,921.5515555555555
2498,1989-11-08,921.1935555555556
2499,1989-11-09,921.288
2500,1989-11-10,921.588
2501,1989-11-11,921.9732222222221
2502,1989-11-13,922.3361111111111
2503,1989-11-14,922.5491111111111
2504,1989-11-15,922.6433333333333
2505,1989-11-16,922.7706666666667
2506,1989-11-17,922.8472222222222
2507,1989-11-18,922.8847777777778
2508,1989-11-20,922.8346666666667
2509,1989-11-21,922.7070000000001
2510,1989-11-22,922.6866666666665
2511,1989-11-23,922.6467777777779
2512,1989-11-24,922.8316666666667
2513,1989-11-25,923.0147777777778
2514,1989-11-27,923.0036666666667
2515,1989-11-28,922.928
2516,1989-11-29,922.838
2517,1989-11-30,922.7431111111111
2518,1989-12-01,922.5396666666668
2519,1989-12-02,922.3424444444445
2520,1989-12-04,922.0864444444444
2521,1989-12-05,921.7562222222222
2522,1989-12-06,921.5067777777778
2523,1989-12-07,921.1751111111112
2524,1989-12-08,920.7598888888889
2525,1989-12-09,920.1696666666666
2526,1989-12-11,919.4907777777778
2527,1989-12-12,919.0567777777778
2528,1989-12-13,918.8777777777777
2529,1989-12-14,918.6225555555556
2530,1989-12-15,918.3227777777778
2531,1989-12-16,917.8931111111111
2532,1989-12-18,917.2397777777778
2533,1989-12-19,916.6892222222222
2534,1989-12-20,916.1327777777777
2535,1989-12-21,915.6592222222223
2536,1989-12-22,915.1271111111112
2537,1989-12-23,914.5867777777779
2538,1989-12-26,913.8606666666667
2539,1990-01-03,913.1572222222223
2540,1990-01-04,912.7916666666666
2541,1990-01-05,912.3240000000001
2542,1990-01-06,911.7635555555555
2543,1990-01-08,911.2925555555556
2544,1990-01-09,910.8628888888887
2545,1990-01-10,910.2762222222223
2546,1990-01-11,909.6293333333333
2547,1990-01-12,909.0731111111111
2548,1990-01-13,908.4225555555555
2549,1990-01-15,907.7466666666668
2550,1990-01-16,907.1388888888889
2551,1990-01-17,906.495
2552,1990-01-18,905.8917777777777
2553,1990-01-19,905.2248888888888
2554,1990-01-20,904.642111111111
2555,1990-01-22,904.3547777777777
2556,1990-01-23,903.8944444444444
2557,1990-01-24,903.4515555555555
2558,1990-01-25,903.0442222222223
2559,1990-01-29,902.689111111111
2560,1990-01-30,902.2819999999999
2561,1990-01-31,901.9846666666666
2562,1990-02-01,901.5753333333333
2563,1990-02-02,901.0906666666667
2564,1990-02-03,900.5002222222221
2565,1990-02-05,899.9206666666666
2566,1990-02-06,899.4144444444445
2567,1990-02-07,898.8142222222224
2568,1990-02-08,898.3176666666666
2569,1990-02-09,897.7777777777778
2570,1990-02-10,897.2933333333333
2571,1990-02-12,896.8212222222222
2572,1990-02-13,896.4132222222222
2573,1990-02-14,896.1386666666666
2574,1990-02-15,895.9474444444443
2575,1990-02-16,895.6029999999998
2576,1990-02-17,895.2537777777777
2577,1990-02-19,894.8106666666667
2578,1990-02-20,894.4001111111112
2579,1990-02-21,893.9405555555555
2580,1990-02-22,893.4665555555555
2581,1990-02-23,892.9867777777778
2582,1990-02-24,892.4754444444444
2583,1990-02-26,891.902888888889
2584,1990-02-27,891.599
2585,1990-02-28,891.296
2586,1990-03-02,891.325
2587,1990-03-03,891.3658888888888
2588,1990-03-05,891.2807777777779
2589,1990-03-06,890.7293333333333
2590,1990-03-07,889.8389999999999
2591,1990-03-08,888.9003333333333
2592,1990-03-09,888.0934444444443
2593,1990-03-12,887.4384444444445
2594,1990-03-13,886.704888888889
2595,1990-03-14,885.9235555555557
2596,1990-03-15,885.2123333333334
2597,1990-03-16,884.5616666666667
2598,1990-03-17,883.9523333333333
2599,1990-03-19,883.4551111111111
2600,1990-03-20,883.019888888889
2601,1990-03-21,882.5672222222222
2602,1990-03-22,881.884111111111
2603,1990-03-23,881.1718888888889
2604,1990-03-24,880.5139999999999
2605,1990-03-26,879.855
2606,1990-03-27,879.0763333333334
2607,1990-03-28,878.1064444444445
2608,1990-03-29,877.2822222222221
2609,1990-03-30,876.7226666666668
2610,1990-03-31,876.1644444444445
2611,1990-04-02,875.6552222222223
2612,1990-04-03,875.1370000000001
2613,1990-04-04,874.6263333333333
2614,1990-04-06,874.2622222222221
2615,1990-04-07,873.920888888889
2616,1990-04-09,873.6101111111111
2617,1990-04-10,872.8467777777777
2618,1990-04-11,871.7127777777777
2619,1990-04-12,870.3656666666667
2620,1990-04-13,869.0891111111112
2621,1990-04-14,867.6587777777779
2622,1990-04-16,866.1263333333335
2623,1990-04-17,864.679
2624,1990-04-18,862.991
2625,1990-04-19,861.1648888888889
2626,1990-04-20,859.2898888888889
2627,1990-04-21,857.5904444444444
2628,1990-04-23,856.0868888888888
2629,1990-04-24,854.53
2630,1990-04-25,852.5994444444444
2631,1990-04-26,850.4994444444444
2632,1990-04-27,848.6772222222222
2633,1990-04-28,846.4651111111111
2634,1990-04-30,843.8923333333333
2635,1990-05-01,841.7475555555556
2636,1990-05-03,840.0536666666667
2637,1990-05-04,838.7116666666667
2638,1990-05-07,837.5793333333334
2639,1990-05-08,836.6182222222222
2640,1990-05-09,835.6174444444446
2641,1990-05-10,834.4768888888889
2642,1990-05-11,833.2264444444445
2643,1990-05-12,831.902888888889
2644,1990-05-14,830.3634444444446
2645,1990-05-15,828.4286666666667
2646,1990-05-16,826.9436666666666
2647,1990-05-17,825.4975555555556
2648,1990-05-18,823.9464444444444
2649,1990-05-19,822.4780000000001
2650,1990-05-21,821.1647777777778
2651,1990-05-22,819.94
2652,1990-05-23,818.852
2653,1990-05-24,817.8257777777778
2654,1990-05-25,816.8903333333334
2655,1990-05-26,815.8491111111111
2656,1990-05-28,814.642111111111
2657,1990-05-29,813.5696666666665
2658,1990-05-30,812.5404444444445
2659,1990-05-31,811.6387777777778
2660,1990-06-01,810.8615555555557
2661,1990-06-02,810.1704444444445
2662,1990-06-04,809.5907777777777
2663,1990-06-05,808.8723333333335
2664,1990-06-07,808.0945555555556
2665,1990-06-08,807.3386666666668
2666,1990-06-09,806.5852222222222
2667,1990-06-11,805.7753333333333
2668,1990-06-12,804.979
2669,1990-06-13,804.1736666666667
2670,1990-06-14,803.270888888889
2671,1990-06-15,802.3812222222224
2672,1990-06-16,801.5903333333334
2673,1990-06-18,800.730111111111
2674,1990-06-19,799.5054444444445
2675,1990-06-20,798.1637777777777
2676,1990-06-21,796.5982222222221
2677,1990-06-22,795.1085555555557
2678,1990-06-23,793.7963333333333
2679,1990-06-25,792.4876666666667
2680,1990-06-26,791.2538888888889
2681,1990-06-27,790.0565555555555
2682,1990-06-28,788.7225555555556
2683,1990-06-29,787.2708888888887
2684,1990-06-30,785.7734444444444
2685,1990-07-02,784.3844444444444
2686,1990-07-03,783.3783333333333
2687,1990-07-04,782.1897777777777
2688,1990-07-05,780.945
2689,1990-07-06,779.5755555555554
2690,1990-07-07,778.0581111111111
2691,1990-07-09,776.5622222222221
2692,1990-07-10,775.1487777777778
2693,1990-07-11,773.6955555555554
2694,1990-07-12,772.1901111111112
2695,1990-07-13,770.5705555555556
2696,1990-07-14,769.0291111111111
2697,1990-07-16,767.5176666666666
2698,1990-07-18,766.1112222222223
2699,1990-07-19,764.4163333333332
2700,1990-07-20,762.7913333333332
2701,1990-07-21,761.1068888888889
2702,1990-07-23,759.3818888888889
2703,1990-07-24,757.7228888888889
2704,1990-07-25,756.0955555555556
2705,1990-07-26,754.5125555555557
2706,1990-07-27,752.9167777777777
2707,1990-07-28,751.449888888889
2708,1990-07-30,749.895888888889
2709,1990-07-31,748.4683333333335
2710,1990-08-01,747.2134444444443
2711,1990-08-02,746.0483333333333
2712,1990-08-03,744.9524444444445
2713,1990-08-04,743.562
2714,1990-08-06,742.2272222222222
2715,1990-08-07,740.9780000000001
2716,1990-08-08,739.6288888888889
2717,1990-08-09,738.1723333333333
2718,1990-08-10,736.8894444444445
2719,1990-08-11,735.6385555555555
2720,1990-08-13,734.425111111111
2721,1990-08-14,733.3827777777777
2722,1990-08-16,732.0068888888889
2723,1990-08-17,730.9350000000001
2724,1990-08-18,730.2617777777778
2725,1990-08-20,729.1826666666667
2726,1990-08-21,727.6232222222222
2727,1990-08-22,725.6768888888889
2728,1990-08-23,723.5886666666667
2729,1990-08-24,721.3407777777778
2730,1990-08-25,719.0521111111111
2731,1990-08-27,717.3024444444444
2732,1990-08-28,715.9707777777778
2733,1990-08-29,714.8451111111111
2734,1990-08-30,713.649888888889
2735,1990-08-31,712.34
2736,1990-09-01,710.6971111111111
2737,1990-09-03,709.1631111111111
2738,1990-09-04,707.6763333333333
2739,1990-09-05,706.119
2740,1990-09-06,704.408
2741,1990-09-07,702.4874444444445
2742,1990-09-08,700.5392222222222
2743,1990-09-10,698.6152222222222
2744,1990-09-11,696.645888888889
2745,1990-09-12,694.7252222222222
2746,1990-09-13,692.8342222222223
2747,1990-09-14,690.8303333333333
2748,1990-09-15,688.6162222222222
2749,1990-09-17,686.042
2750,1990-09-18,683.6617777777777
2751,1990-09-19,681.3056666666666
2752,1990-09-20,678.7588888888889
2753,1990-09-21,676.277
2754,1990-09-22,673.842
2755,1990-09-24,671.4300000000001
2756,1990-09-25,669.1483333333333
2757,1990-09-26,667.0115555555556
2758,1990-09-27,664.8835555555555
2759,1990-09-28,662.8514444444445
2760,1990-09-29,660.9701111111111
2761,1990-10-05,659.3407777777777
2762,1990-10-06,657.5896666666666
2763,1990-10-08,656.0082222222222
2764,1990-10-10,654.5361111111112
2765,1990-10-11,653.2148888888888
2766,1990-10-12,652.0212222222221
2767,1990-10-13,650.6832222222222
2768,1990-10-15,649.5640000000001
2769,1990-10-16,648.4361111111111
2770,1990-10-17,647.5198888888889
2771,1990-10-18,646.7037777777778
2772,1990-10-19,646.2967777777777
2773,1990-10-20,646.1905555555555
2774,1990-10-22,646.4858888888889
2775,1990-10-23,647.0677777777778
2776,1990-10-24,647.6425555555555
2777,1990-10-25,647.9954444444445
2778,1990-10-26,648.1282222222222
2779,1990-10-27,648.3157777777777
2780,1990-10-29,648.3988888888889
2781,1990-10-30,648.3567777777778
2782,1990-10-31,648.0391111111112
2783,1990-11-01,648.1110000000001
2784,1990-11-02,648.2004444444444
2785,1990-11-03,648.4468888888889
2786,1990-11-05,648.6515555555555
2787,1990-11-06,648.872888888889
2788,1990-11-07,649.127888888889
2789,1990-11-08,649.2812222222221
2790,1990-11-09,649.383111111111
2791,1990-11-10,649.5042222222222
2792,1990-11-12,649.728111111111
2793,1990-11-13,650.0657777777777
2794,1990-11-14,650.2837777777777
2795,1990-11-15,650.5573333333334
2796,1990-11-16,650.8273333333333
2797,1990-11-17,650.9712222222223
2798,1990-11-19,651.0405555555554
2799,1990-11-20,650.9946666666667
2800,1990-11-21,650.789
2801,1990-11-22,650.6951111111111
2802,1990-11-23,650.7131111111111
2803,1990-11-24,650.7964444444444
2804,1990-11-26,651.0093333333333
2805,1990-11-27,651.3581111111112
2806,1990-11-28,651.9551111111111
2807,1990-11-29,652.4395555555556
2808,1990-11-30,652.8627777777778
2809,1990-12-01,653.448
2810,1990-12-03,654.2453333333333
2811,1990-12-04,655.0964444444445
2812,1990-12-05,656.1387777777778
2813,1990-12-06,657.1823333333334
2814,1990-12-07,658.3255555555556
2815,1990-12-08,659.5744444444445
2816,1990-12-10,660.9617777777778
2817,1990-12-11,662.2773333333333
2818,1990-12-12,663.6205555555555
2819,1990-12-13,664.9382222222222
2820,1990-12-14,666.3013333333333
2821,1990-12-15,667.3146666666667
2822,1990-12-17,668.0215555555556
2823,1990-12-18,668.6694444444445
2824,1990-12-19,669.4548888888888
2825,1990-12-20,670.4678888888889
2826,1990-12-21,671.5704444444444
2827,1990-12-22,672.3511111111111
2828,1990-12-24,673.0335555555556
2829,1990-12-26,673.8236666666667
2830,1991-01-03,674.5287777777777
2831,1991-01-04,675.468111111111
2832,1991-01-05,676.4223333333333
2833,1991-01-07,677.1336666666666
2834,1991-01-08,677.6468888888888
2835,1991-01-09,678.197
2836,1991-01-10,678.5016666666666
2837,1991-01-11,678.7703333333334
2838,1991-01-12,679.4211111111111
2839,1991-01-14,680.3764444444445
2840,1991-01-15,680.7675555555555
2841,1991-01-16,680.9957777777778
2842,1991-01-17,681.6205555555555
2843,1991-01-18,682.54
2844,1991-01-19,683.4084444444444
2845,1991-01-21,683.9586666666667
2846,1991-01-22,684.3936666666667
2847,1991-01-23,684.7401111111111
2848,1991-01-24,685.2353333333333
2849,1991-01-25,685.6273333333334
2850,1991-01-26,685.9531111111111
2851,1991-01-28,686.062
2852,1991-01-29,686.2751111111112
2853,1991-01-30,686.542111111111
2854,1991-01-31,686.7452222222222
2855,1991-02-01,686.8629999999999
2856,1991-02-02,686.8516666666667
2857,1991-02-04,686.9165555555555
2858,1991-02-05,686.7558888888889
2859,1991-02-06,686.7266666666667
2860,1991-02-07,686.5083333333333
2861,1991-02-08,686.0893333333333
2862,1991-02-09,685.37
2863,1991-02-11,684.4714444444445
2864,1991-02-12,683.5241111111111
2865,1991-02-13,682.1836666666667
2866,1991-02-18,680.8205555555555
2867,1991-02-19,679.736
2868,1991-02-20,679.0122222222222
2869,1991-02-21,678.335
2870,1991-02-22,677.8373333333334
2871,1991-02-23,677.5473333333333
2872,1991-02-25,677.5766666666666
2873,1991-02-26,677.13
2874,1991-02-27,676.7049999999999
2875,1991-02-28,676.3117777777777
2876,1991-03-02,675.9777777777778
2877,1991-03-04,675.6165555555556
2878,1991-03-05,675.0484444444445
2879,1991-03-06,674.7054444444444
2880,1991-03-07,674.3838888888889
2881,1991-03-08,674.1433333333333
2882,1991-03-09,673.9233333333333
2883,1991-03-11,673.6046666666667
2884,1991-03-12,673.3706666666667
2885,1991-03-13,673.1235555555555
2886,1991-03-14,672.8974444444444
2887,1991-03-15,672.8005555555555
2888,1991-03-16,672.796111111111
2889,1991-03-18,672.8394444444444
2890,1991-03-19,672.8445555555555
2891,1991-03-20,672.7282222222223
2892,1991-03-21,672.5435555555555
2893,1991-03-22,672.3314444444445
2894,1991-03-23,672.0973333333334
2895,1991-03-25,671.8393333333333
2896,1991-03-27,671.3439999999999
2897,1991-03-28,670.8932222222222
2898,1991-03-29,670.3577777777779
2899,1991-03-30,669.8165555555555
2900,1991-04-01,669.0657777777778
2901,1991-04-02,668.3397777777778
2902,1991-04-03,667.5685555555556
2903,1991-04-04,666.861
2904,1991-04-06,665.9725555555556
2905,1991-04-08,665.002888888889
2906,1991-04-09,664.0107777777778
2907,1991-04-10,663.124
2908,1991-04-11,662.2012222222222
2909,1991-04-12,661.3858888888889
2910,1991-04-13,660.5875555555556
2911,1991-04-15,659.799
2912,1991-04-16,659.0142222222222
2913,1991-04-17,658.1972222222222
2914,1991-04-18,657.4011111111112
2915,1991-04-19,656.6265555555556
2916,1991-04-20,655.6524444444444
2917,1991-04-22,654.6522222222222
2918,1991-04-23,654.0308888888889
2919,1991-04-24,653.3255555555556
2920,1991-04-25,652.7323333333334
2921,1991-04-26,652.0286666666667
2922,1991-04-27,651.3648888888888
2923,1991-04-29,651.0087777777778
2924,1991-04-30,650.8524444444445
2925,1991-05-01,650.6746666666667
2926,1991-05-02,650.8614444444445
2927,1991-05-03,651.0992222222222
2928,1991-05-04,651.0582222222222
2929,1991-05-06,650.929
2930,1991-05-07,651.0462222222222
2931,1991-05-08,651.2437777777777
2932,1991-05-09,651.1693333333333
2933,1991-05-10,650.7524444444444
2934,1991-05-11,650.3754444444445
2935,1991-05-13,650.308
2936,1991-05-14,650.3712222222223
2937,1991-05-15,650.4484444444445
2938,1991-05-16,650.4198888888889
2939,1991-05-17,650.4598888888888
2940,1991-05-18,650.5063333333334
2941,1991-05-20,650.4483333333333
2942,1991-05-22,650.3224444444444
2943,1991-05-23,650.1757777777777
2944,1991-05-24,649.9967777777778
2945,1991-05-25,649.8274444444445
2946,1991-05-27,649.6338888888889
2947,1991-05-28,649.4231111111111
2948,1991-05-29,649.2053333333333
2949,1991-05-30,648.9617777777778
2950,1991-05-31,648.7066666666667
2951,1991-06-01,648.5246666666667
2952,1991-06-03,648.2339999999999
2953,1991-06-04,647.9186666666667
2954,1991-06-05,647.532
2955,1991-06-07,647.0782222222223
2956,1991-06-08,646.3172222222222
2957,1991-06-10,645.6183333333333
2958,1991-06-11,644.9287777777778
2959,1991-06-12,644.2494444444444
2960,1991-06-13,643.5155555555556
2961,1991-06-14,642.7191111111111
2962,1991-06-15,641.8387777777779
2963,1991-06-17,641.0776666666667
2964,1991-06-18,640.3563333333333
2965,1991-06-19,639.5641111111112
2966,1991-06-21,638.6767777777777
2967,1991-06-22,637.7895555555556
2968,1991-06-24,636.9364444444444
2969,1991-06-25,636.0346666666667
2970,1991-06-26,635.1761111111111
2971,1991-06-27,634.3613333333333
2972,1991-06-28,633.4821111111111
2973,1991-06-29,632.6364444444445
2974,1991-07-01,631.8927777777778
2975,1991-07-02,631.1421111111111
2976,1991-07-03,630.3167777777778
2977,1991-07-04,629.4323333333334
2978,1991-07-05,628.7094444444446
2979,1991-07-06,627.9570000000001
2980,1991-07-08,627.3461111111111
2981,1991-07-09,626.7356666666667
2982,1991-07-10,626.1887777777779
2983,1991-07-11,625.7655555555556
2984,1991-07-12,625.4576666666667
2985,1991-07-13,625.1515555555555
2986,1991-07-15,624.9296666666667
2987,1991-07-16,624.7536666666667
2988,1991-07-18,624.7806666666667
2989,1991-07-19,624.6718888888889
2990,1991-07-20,624.7017777777777
2991,1991-07-22,624.8787777777777
2992,1991-07-23,624.977
2993,1991-07-24,625.1098888888889
2994,1991-07-25,625.2578888888888
2995,1991-07-26,625.5676666666667
2996,1991-07-27,626.0918888888889
2997,1991-07-29,626.8532222222223
2998,1991-07-30,627.8867777777778
2999,1991-07-31,628.7488888888889
3000,1991-08-01,629.6015555555556
3001,1991-08-02,630.6961111111111
3002,1991-08-03,631.9487777777778
3003,1991-08-05,633.3446666666667
3004,1991-08-06,634.8692222222222
3005,1991-08-07,636.1285555555555
3006,1991-08-08,637.4344444444445
3007,1991-08-09,638.8735555555556
3008,1991-08-10,639.804
3009,1991-08-12,640.6198888888889
3010,1991-08-13,641.5455555555556
3011,1991-08-14,642.1992222222223
3012,1991-08-16,642.9052222222223
3013,1991-08-17,643.5091111111111
3014,1991-08-19,643.7758888888889
3015,1991-08-20,644.2393333333333
3016,1991-08-21,644.6592222222222
3017,1991-08-22,645.4131111111111
3018,1991-08-23,646.0373333333333
3019,1991-08-24,646.6719999999999
3020,1991-08-26,647.4034444444444
3021,1991-08-27,648.0614444444445
3022,1991-08-28,648.701
3023,1991-08-29,649.3188888888889
3024,1991-08-30,649.9526666666667
3025,1991-08-31,650.5334444444444
3026,1991-09-02,650.9391111111111
3027,1991-09-03,651.4224444444444
3028,1991-09-04,651.9567777777778
3029,1991-09-05,652.381888888889
3030,1991-09-06,652.8103333333333
3031,1991-09-07,653.4013333333334
3032,1991-09-09,654.1227777777779
3033,1991-09-10,654.8316666666667
3034,1991-09-11,655.6252222222223
3035,1991-09-12,656.3587777777777
3036,1991-09-13,657.0648888888888
3037,1991-09-14,657.8969999999999
3038,1991-09-16,658.7082222222222
3039,1991-09-17,659.4772222222222
3040,1991-09-18,660.301
3041,1991-09-19,661.0924444444445
3042,1991-09-20,662.025
3043,1991-09-24,662.9443333333334
3044,1991-09-25,663.6886666666667
3045,1991-09-26,664.5265555555555
3046,1991-09-27,665.4111111111112
3047,1991-09-28,666.3576666666667
3048,1991-09-30,667.438
3049,1991-10-01,668.5010000000001
3050,1991-10-02,669.558
3051,1991-10-04,670.7448888888889
3052,1991-10-05,671.8443333333333
3053,1991-10-07,673.0122222222222
3054,1991-10-08,674.134
3055,1991-10-09,675.3018888888889
3056,1991-10-10,676.6098888888889
3057,1991-10-11,677.918
3058,1991-10-12,679.1284444444444
3059,1991-10-14,680.3351111111111
3060,1991-10-15,681.4748888888888
3061,1991-10-16,682.4687777777779
3062,1991-10-17,683.5038888888889
3063,1991-10-18,684.5178888888889
3064,1991-10-19,685.4216666666666
3065,1991-10-21,686.5885555555556
3066,1991-10-22,687.7781111111111
3067,1991-10-23,689.0113333333333
3068,1991-10-24,690.0858888888888
3069,1991-10-25,691.1707777777777
3070,1991-10-26,692.1111111111111
3071,1991-10-28,692.9852222222222
3072,1991-10-29,693.8774444444444
3073,1991-10-30,694.7512222222223
3074,1991-10-31,695.464111111111
3075,1991-11-01,696.0509999999999
3076,1991-11-02,696.6011111111111
3077,1991-11-04,696.9764444444444
3078,1991-11-05,697.1516666666666
3079,1991-11-06,697.4754444444444
3080,1991-11-07,697.771888888889
3081,1991-11-08,698.0223333333333
3082,1991-11-09,698.3155555555555
3083,1991-11-11,698.4653333333333
3084,1991-11-12,698.6121111111112
3085,1991-11-13,698.6288888888889
3086,1991-11-14,698.4081111111111
3087,1991-11-15,697.8922222222221
3088,1991-11-16,697.1274444444444
3089,1991-11-18,696.5354444444444
3090,1991-11-19,695.8805555555556
3091,1991-11-20,695.1594444444444
3092,1991-11-21,694.232
3093,1991-11-22,693.1482222222222
3094,1991-11-23,692.009
3095,1991-11-25,691.0613333333333
3096,1991-11-26,690.0748888888888
3097,1991-11-27,689.0071111111112
3098,1991-11-28,688.331
3099,1991-11-29,687.7355555555555
3100,1991-11-30,687.096
3101,1991-12-02,686.6328888888888
3102,1991-12-03,685.9848888888889
3103,1991-12-04,685.2364444444445
3104,1991-12-05,684.6966666666666
3105,1991-12-06,684.1307777777778
3106,1991-12-07,683.351
3107,1991-12-09,682.226
3108,1991-12-10,681.4935555555555
3109,1991-12-11,680.8647777777778
3110,1991-12-12,680.3358888888889
3111,1991-12-13,679.8584444444443
3112,1991-12-14,679.2744444444444
3113,1991-12-16,678.6634444444445
3114,1991-12-17,677.9655555555555
3115,1991-12-18,677.1275555555555
3116,1991-12-19,676.375
3117,1991-12-20,675.6703333333334
3118,1991-12-21,674.7533333333333
3119,1991-12-23,673.7722222222222
3120,1991-12-24,673.0572222222222
3121,1991-12-26,672.2685555555555
3122,1992-01-03,671.5461111111111
3123,1992-01-04,671.1196666666666
3124,1992-01-06,670.6684444444444
3125,1992-01-07,670.2457777777778
3126,1992-01-08,669.6346666666667
3127,1992-01-09,669.0613333333333
3128,1992-01-10,668.3294444444444
3129,1992-01-11,667.6068888888889
3130,1992-01-13,666.7669999999999
3131,1992-01-14,666.0161111111111
3132,1992-01-15,665.0782222222223
3133,1992-01-16,664.2588888888888
3134,1992-01-17,663.5524444444444
3135,1992-01-18,662.905
3136,1992-01-20,662.3345555555555
3137,1992-01-21,661.6485555555556
3138,1992-01-22,660.9952222222222
3139,1992-01-23,660.560111111111
3140,1992-01-24,660.0363333333333
3141,1992-01-25,659.4114444444444
3142,1992-01-27,658.9957777777778
3143,1992-01-28,658.4633333333334
3144,1992-01-29,657.9247777777778
3145,1992-01-30,657.4219999999999
3146,1992-01-31,657.0342222222223
3147,1992-02-01,656.8461111111111
3148,1992-02-06,656.7222222222222
3149,1992-02-07,656.5787777777778
3150,1992-02-08,656.4821111111112
3151,1992-02-10,656.4278888888889
3152,1992-02-11,656.1896666666667
3153,1992-02-12,655.8307777777777
3154,1992-02-13,655.3668888888889
3155,1992-02-14,654.722
3156,1992-02-15,654.0311111111112
3157,1992-02-17,653.2064444444445
3158,1992-02-18,652.3945555555556
3159,1992-02-19,651.7285555555555
3160,1992-02-20,650.9602222222222
3161,1992-02-21,650.2915555555555
3162,1992-02-22,649.6972222222222
3163,1992-02-24,649.0011111111111
3164,1992-02-25,648.2914444444444
3165,1992-02-26,647.537
3166,1992-02-27,646.8663333333334
3167,1992-02-28,646.256
3168,1992-02-29,645.65
3169,1992-03-02,644.9994444444444
3170,1992-03-03,644.2938888888889
3171,1992-03-04,643.721
3172,1992-03-05,642.994
3173,1992-03-06,642.3996666666667
3174,1992-03-07,641.8103333333333
3175,1992-03-09,641.2788888888889
3176,1992-03-11,640.6755555555555
3177,1992-03-12,640.1341111111112
3178,1992-03-13,639.5666666666667
3179,1992-03-14,638.9633333333334
3180,1992-03-16,638.4338888888889
3181,1992-03-17,637.8456666666667
3182,1992-03-18,637.2865555555555
3183,1992-03-19,636.7535555555555
3184,1992-03-20,636.2515555555557
3185,1992-03-21,635.8173333333333
3186,1992-03-23,635.5374444444444
3187,1992-03-25,635.0796666666666
3188,1992-03-26,634.5348888888889
3189,1992-03-27,634.145
3190,1992-03-28,633.5955555555556
3191,1992-03-30,632.9983333333333
3192,1992-03-31,632.5804444444444
3193,1992-04-01,632.2183333333334
3194,1992-04-02,631.8253333333334
3195,1992-04-03,631.3944444444444
3196,1992-04-04,631.0605555555555
3197,1992-04-06,630.7752222222223
