ID,monthlyRent(us_dollar)
Test_1748,325.4783935569609
Test_1749,374.92465598924593
Test_1750,374.6465092345053
Test_1751,214.10649896887455
Test_1752,374.92465598924593
Test_1753,88.33067462448257
Test_1754,209.1398521250515
Test_1755,152.8616030594708
Test_1756,372.8334187447839
Test_1757,604.4730966196821
Test_1758,276.2724887424298
Test_1759,224.28281488535407
Test_1760,133.52899277977343
Test_1761,316.35231797088414
Test_1762,626.3893958198419
Test_1763,461.492484553346
Test_1764,164.8320247541268
Test_1765,143.2257922395802
Test_1766,227.21184996263528
Test_1767,675.1304206488629
Test_1768,136.99119011964265
Test_1769,344.01214768129694
Test_1770,164.8320247541268
Test_1771,409.80758102091437
Test_1772,172.82641052375138
Test_1773,723.2217848898157
Test_1774,1174.0422451656557
Test_1775,169.55894879058076
Test_1776,107.47343506605004
Test_1777,207.5444522523479
Test_1778,187.91663787962653
Test_1779,891.7994928427196
Test_1780,656.832359507785
Test_1781,169.52476391322153
Test_1782,223.3238735699957
Test_1783,160.00135826034247
Test_1784,233.688928191974
Test_1785,359.0360339233748
Test_1786,399.4062463553714
Test_1787,850.6268664973495
Test_1788,144.9991625017053
Test_1789,152.73690306412115
Test_1790,185.57988411543636
Test_1791,234.65675121264587
Test_1792,269.8190307147806
Test_1793,311.4490091525916
Test_1794,385.4469673824874
Test_1795,1177.3928245430338
Test_1796,195.63921126961966
Test_1797,821.2163465628371
Test_1798,140.19075104427182
Test_1799,251.3164655163298
Test_1800,547.2650836740471
Test_1801,335.0293237066407
Test_1802,859.9097271500267
Test_1803,921.8330269626531
Test_1804,398.261923820526
Test_1805,277.2183515059978
Test_1806,374.92465598924593
Test_1807,128.36917230595802
Test_1808,114.34294168974183
Test_1809,292.26005988199563
Test_1810,930.4847065547602
Test_1811,242.64336431614532
Test_1812,404.5752140124133
Test_1813,294.20679055278123
Test_1814,159.28042582464664
Test_1815,237.0074960037053
Test_1816,134.21263473045184
Test_1817,1191.013255256394
Test_1818,163.07099193651277
Test_1819,334.95482942717007
Test_1820,310.54496805520415
Test_1821,930.0793031633389
Test_1822,359.42308016088
Test_1823,324.7852097069162
Test_1824,288.4314165988239
Test_1825,297.31401996939894
Test_1826,450.3807137769813
Test_1827,269.45260095111246
Test_1828,451.88542296344616
Test_1829,196.53659622475803
Test_1830,210.55825823616908
Test_1831,271.1030396377504
Test_1832,106.4168345733414
Test_1833,555.3689625119894
Test_1834,338.67530884527883
Test_1835,293.97747806135317
Test_1836,118.91240014714374
Test_1837,245.30402419849165
Test_1838,144.9991625017053
Test_1839,164.77553062673394
Test_1840,363.4444594250615
Test_1841,393.20286089855824
Test_1842,198.19721892847105
Test_1843,853.7142656984067
Test_1844,166.54272661357246
Test_1845,466.34561288699814
Test_1846,141.62953113430996
Test_1847,206.0305576042253
Test_1848,198.30357171355107
Test_1849,105.23021172529803
Test_1850,263.61395981723626
Test_1851,493.85189958149357
Test_1852,546.6427100050955
Test_1853,124.95221779177785
Test_1854,461.36177569970044
Test_1855,346.35087458143374
Test_1856,397.9837770657854
Test_1857,697.9668840388412
Test_1858,207.01295596392163
Test_1859,280.0691687289506
Test_1860,250.5644935388272
Test_1861,472.6362173449476
Test_1862,103.70004738176593
Test_1863,192.00461080793735
Test_1864,186.15904994720427
Test_1865,226.9780951972667
Test_1866,238.91889307586408
Test_1867,807.9666547210262
Test_1868,188.42244374708582
Test_1869,485.9442639195227
Test_1870,194.84148654626586
Test_1871,1101.4927712786575
Test_1872,172.36933338818758
Test_1873,170.23969944751002
Test_1874,242.64336431614532
Test_1875,91.29667148023893
Test_1876,247.99792923136485
Test_1877,359.42308016088
Test_1878,93.50516715728824
Test_1879,168.72272217772723
Test_1880,188.42244374708582
Test_1881,276.39201738807105
Test_1882,859.9097271500267
Test_1883,160.63382515146725
Test_1884,221.3217448137018
Test_1885,115.17389254254503
Test_1886,323.23524230953706
Test_1887,115.77188648035587
Test_1888,380.2995154137055
Test_1889,334.95482942717007
Test_1890,490.7475932963719
Test_1891,640.088309777341
Test_1892,1081.772260425923
Test_1893,460.034262875964
Test_1894,295.03806374580256
Test_1895,301.0557379030436
Test_1896,316.82218059153575
Test_1897,286.97751045363265
Test_1898,691.6601982450823
Test_1899,230.6611852615962
Test_1900,275.5034374532034
Test_1901,117.4588551752936
Test_1902,798.8348811443145
Test_1903,199.42030938114684
Test_1904,193.07212289451266
Test_1905,842.5438162114441
Test_1906,143.66770746755682
Test_1907,361.1154035051692
Test_1908,116.18910390883582
Test_1909,185.57988411543636
Test_1910,507.33287693019236
Test_1911,188.23799256322283
Test_1912,157.30955502975868
Test_1913,137.50164808900308
Test_1914,165.88016254607777
Test_1915,443.52299449757413
Test_1916,145.17252291036579
Test_1917,467.3453991644704
Test_1918,424.6696187722505
Test_1919,616.4805722549352
Test_1920,151.40610598403748
Test_1921,1032.0577967348145
Test_1922,362.4240406615034
Test_1923,151.4024031669881
Test_1924,217.40390387085
Test_1925,98.33706297243222
Test_1926,609.3880804995031
Test_1927,393.3547210217493
Test_1928,146.38003881265806
Test_1929,249.36947400395172
Test_1930,282.3656888182644
Test_1931,159.54319435222658
Test_1932,105.23021172529803
Test_1933,95.70828760024243
Test_1934,235.97268900845265
Test_1935,224.94484321677507
Test_1936,268.03163479224486
Test_1937,894.6193361622338
Test_1938,244.42673091049056
Test_1939,184.53174632348538
Test_1940,168.80091935747188
Test_1941,91.74762913866273
Test_1942,427.5918039923819
Test_1943,367.2521455361181
Test_1944,205.3653725269276
Test_1945,219.49882745190513
Test_1946,154.0924885758661
Test_1947,1074.2633379224305
Test_1948,253.68408102934697
Test_1949,170.7959064496093
Test_1950,193.7020325838206
Test_1951,373.13844901844953
Test_1952,164.79541724852646
Test_1953,373.2738869858938
Test_1954,336.89001816777505
Test_1955,796.0579572589876
Test_1956,181.2074762017768
Test_1957,439.63434223262175
Test_1958,237.35642912825566
Test_1959,170.68425691377217
Test_1960,266.88731225739946
Test_1961,188.42244374708582
Test_1962,280.8891948851982
Test_1963,693.3517161933698
Test_1964,311.51819983323156
Test_1965,323.23524230953706
Test_1966,200.99610788619412
Test_1967,198.91637925905076
Test_1968,189.81133516022015
Test_1969,385.4469673824874
Test_1970,202.21118907174267
Test_1971,340.2786042793335
Test_1972,174.36144637999217
Test_1973,166.54272661357246
Test_1974,117.80192651964454
Test_1975,106.78266056595137
Test_1976,369.86559306727816
Test_1977,558.95104595106
Test_1978,349.61823393937533
Test_1979,159.5171599077028
Test_1980,132.10652349018739
Test_1981,154.86050195839414
Test_1982,165.50329006821104
Test_1983,219.6497317819921
Test_1984,129.89933664949012
Test_1985,87.83035164369373
Test_1986,169.2367241310857
Test_1987,385.98644957281294
Test_1988,128.36917230595802
Test_1989,198.67448720994338
Test_1990,383.8814827625718
Test_1991,154.86050195839414
Test_1992,199.42030938114684
Test_1993,359.5390533533665
Test_1994,335.2945123686669
Test_1995,143.33060730630547
Test_1996,228.25613832121812
Test_1997,1125.325547271492
Test_1998,281.69599814637525
Test_1999,126.48238213530996
Test_2000,522.8834681466464
Test_2001,233.51909933074475
Test_2002,374.6465092345053
Test_2003,228.94771826533918
Test_2004,139.58070425528808
Test_2005,275.6774001311183
Test_2006,374.92465598924593
Test_2007,385.4070175117706
Test_2008,178.519690234952
Test_2009,166.97632653020435
Test_2010,219.44061332127694
Test_2011,86.80051028095046
Test_2012,103.87200987022493
Test_2013,266.6091655026588
Test_2014,132.0923935613071
Test_2015,809.1960402403851
Test_2016,331.3304960289111
Test_2017,439.2545507748326
Test_2018,257.62673029497535
Test_2019,190.819989321069
Test_2020,789.7615154354685
Test_2021,479.70533292475585
Test_2022,373.9871116988406
Test_2023,345.9803357569548
Test_2024,162.92551380893877
Test_2025,386.15072631055904
Test_2026,949.2793263770803
Test_2027,196.22416635807406
Test_2028,484.3436154907159
Test_2029,91.74762913866273
Test_2030,259.8867502041886
Test_2031,375.5015396752912
Test_2032,399.4062463553714
Test_2033,105.55508886243939
Test_2034,812.3704432119001
Test_2035,367.2521455361181
Test_2036,196.37744905333548
Test_2037,221.5987034410272
Test_2038,160.63382515146725
Test_2039,208.2126772808742
Test_2040,386.86943667207345
Test_2041,377.5463348953278
Test_2042,212.34496895540752
Test_2043,535.2228062375065
Test_2044,374.92465598924593
Test_2045,376.06897852409134
Test_2046,376.06897852409134
Test_2047,380.81766913028656
Test_2048,189.30740503812407
Test_2049,269.43764801153003
Test_2050,151.3314387159387
Test_2051,599.0122369693536
Test_2052,262.5103937625959
Test_2053,196.79971022767268
Test_2054,248.70693015484613
Test_2055,236.48726649868865
Test_2056,143.65293488243339
Test_2057,548.1507702211513
Test_2058,362.0461572101537
Test_2059,285.7677892259547
Test_2060,272.8139851546768
Test_2061,184.53174632348538
Test_2062,484.3436154907159
Test_2063,321.05709572023505
Test_2064,175.13235783122113
Test_2065,109.29624441855587
Test_2066,572.35733658767
Test_2067,430.56815694876485
Test_2068,197.14153594054818
Test_2069,417.6883874665162
Test_2070,223.07871938444455
Test_2071,265.10110528660306
Test_2072,408.3111325402058
Test_2073,208.2126772808742
Test_2074,287.84004885329387
Test_2075,142.63094785502483
Test_2076,374.92465598924593
Test_2077,140.24025815914337
Test_2078,237.84930605150325
Test_2079,342.2572761941452
Test_2080,175.34904011277115
Test_2081,435.55042802236267
Test_2082,358.76057892645787
Test_2083,420.53474522999267
Test_2084,376.06897852409134
Test_2085,106.00141547747198
Test_2086,360.66214597035156
Test_2087,193.07212289451266
Test_2088,415.45892770370995
Test_2089,490.686307641507
Test_2090,484.12300789976445
Test_2091,312.24782009816784
Test_2092,177.8053757940865
Test_2093,515.0750807442937
Test_2094,207.5143024616232
Test_2095,474.8120565132756
Test_2096,265.3477002028042
Test_2097,244.35755179667888
Test_2098,297.1392168351292
Test_2099,360.5674026957254
Test_2100,197.88250445562718
Test_2101,330.16907471632925
Test_2102,127.73071398565287
Test_2103,184.53174632348538
Test_2104,436.29013334445824
Test_2105,235.90231270331725
Test_2106,864.0834604122508
Test_2107,304.9927165053967
Test_2108,1004.9464628293077
Test_2109,726.4897119817823
Test_2110,398.261923820526
Test_2111,535.1181891312368
Test_2112,397.9837770657854
Test_2113,265.9817565519676
Test_2114,198.30357171355107
Test_2115,374.92465598924593
Test_2116,199.42030938114684
Test_2117,142.78314424684925
Test_2118,402.13966355941307
Test_2119,376.06897852409134
Test_2120,558.3265903128945
Test_2121,390.24153675905836
Test_2122,274.81532213998065
Test_2123,253.1531172304088
Test_2124,261.43772008969285
Test_2125,367.2521455361181
Test_2126,215.19545835453684
Test_2127,160.34525676118227
Test_2128,118.79157674597552
Test_2129,221.19325194737834
Test_2130,98.88229310482443
Test_2131,454.27209907338505
Test_2132,274.44570843642407
Test_2133,237.33399105238271
Test_2134,236.44962883638655
Test_2135,105.23021172529803
Test_2136,919.7820537043752
Test_2137,188.42244374708582
Test_2138,822.9357892345665
Test_2139,456.2205158577646
Test_2140,489.734406240283
Test_2141,196.09913938093337
Test_2142,179.70107982970106
Test_2143,383.8814827625718
Test_2144,374.92465598924593
Test_2145,221.3488442697003
Test_2146,356.68251136929456
Test_2147,404.5752140124133
Test_2148,221.19325194737834
Test_2149,315.138727538094
Test_2150,66.26638189669774
Test_2151,245.06497405952436
Test_2152,351.4903901098541
Test_2153,529.1600181587453
Test_2154,306.5881559211578
Test_2155,155.99143062331507
Test_2156,373.1020214969165
Test_2157,234.10999544989787
Test_2158,241.55703105211072
Test_2159,519.0469270866316
Test_2160,119.27520644096421
Test_2161,92.34011318243537
Test_2162,218.64778950386784
Test_2163,131.33531973801342
Test_2164,277.2276999483774
Test_2165,215.41765295300218
Test_2166,224.47836934775935
Test_2167,362.0461572101537
Test_2168,122.98977634863508
Test_2169,1052.2181359805265
Test_2170,184.53174632348538
Test_2171,442.24757628568733
Test_2172,416.99963515064354
Test_2173,844.0626440575583
Test_2174,281.2793555542299
Test_2175,161.970500525736
Test_2176,139.58070425528808
Test_2177,404.5752140124133
Test_2178,312.18792863404326
Test_2179,114.24381664997667
Test_2180,239.12829424080823
Test_2181,195.84250256176097
Test_2182,288.6950577872375
Test_2183,223.3238735699957
Test_2184,720.1767535832342
Test_2185,164.2897959158934
Test_2186,184.53174632348538
Test_2187,117.2976937177908
Test_2188,666.2640950707591
Test_2189,629.0854618564059
Test_2190,417.6883874665162
Test_2191,721.3437182351707
Test_2192,472.6561649444329
Test_2193,221.3488442697003
Test_2194,318.7458442214339
Test_2195,366.29671861563327
Test_2196,154.23757107096802
Test_2197,374.6465092345053
Test_2198,288.6825286117869
Test_2199,385.72511413722805
Test_2200,359.42308016088
Test_2201,411.0505511708172
Test_2202,223.37983021782438
Test_2203,152.82112135803385
Test_2204,704.0197838800328
Test_2205,244.84410482736263
Test_2206,487.4589994914141
Test_2207,138.1417378219948
Test_2208,861.0730538347765
Test_2209,171.2785277375904
Test_2210,377.38921210653086
Test_2211,471.3116772400254
Test_2212,350.86026712765243
Test_2213,411.04125272870135
Test_2214,321.05709572023505
Test_2215,115.37712619301557
Test_2216,163.04994945017782
Test_2217,158.79525249624916
Test_2218,347.9158289663685
Test_2219,245.30402419849165
Test_2220,293.33805684211546
Test_2221,720.1767535832342
Test_2222,811.4766986483442
Test_2223,102.0260955925529
Test_2224,181.83762672012546
Test_2225,136.92588196320614
Test_2226,169.2367241310857
Test_2227,165.2240442070294
Test_2228,464.44490202616674
Test_2229,588.8503320875138
Test_2230,453.88215149394534
Test_2231,193.17025731444525
Test_2232,233.60074261524153
Test_2233,185.71930566991333
Test_2234,179.70107982970106
Test_2235,205.3653725269276
Test_2236,335.7650055381043
Test_2237,162.92551380893877
Test_2238,213.02051054984605
Test_2239,165.67617377393702
Test_2240,815.6715562004222
Test_2241,231.72790716697054
Test_2242,180.9407417397509
Test_2243,189.35070883966404
Test_2244,302.81403234872374
Test_2245,158.79538082599694
Test_2246,404.29706725767267
Test_2247,207.5143024616232
Test_2248,483.4713499494322
Test_2249,767.6198070477432
Test_2250,405.7195365472587
Test_2251,76.3561860675131
Test_2252,283.6762343821676
Test_2253,478.68594890142157
Test_2254,442.24757628568733
Test_2255,215.39827473840674
Test_2256,263.01937630432496
Test_2257,164.8320247541268
Test_2258,239.70752620723096
Test_2259,139.65366828325918
Test_2260,356.1497277207168
Test_2261,142.6797701858856
Test_2262,232.4695765532265
Test_2263,313.6727001554282
Test_2264,310.01080979231915
Test_2265,210.36534426321006
Test_2266,220.99308083949862
Test_2267,302.8202291058046
Test_2268,159.28042582464664
Test_2269,362.0461572101537
Test_2270,220.7521783895386
Test_2271,143.33060730630547
Test_2272,533.359595354334
Test_2273,360.3357457565113
Test_2274,914.4373975900768
Test_2275,118.76869932610126
Test_2276,119.65815492478986
Test_2277,426.4474814575365
Test_2278,142.64480544155433
Test_2279,439.185392734908
Test_2280,176.29708228565022
Test_2281,362.0461572101537
Test_2282,103.70004738176593
Test_2283,101.44940156207876
Test_2284,397.9837770657854
Test_2285,378.6948861863195
Test_2286,326.8740175999125
Test_2287,239.99199021326362
Test_2288,141.51817222312792
Test_2289,215.33024625444335
Test_2290,765.0023159636689
Test_2291,194.30295128565058
Test_2292,290.0795612302499
Test_2293,189.35070883966404
Test_2294,493.85189958149357
Test_2295,192.28537236824948
Test_2296,241.83763826544674
Test_2297,182.99394139796573
Test_2298,328.0722236033544
Test_2299,144.9991625017053
Test_2300,184.53174632348538
Test_2301,192.00461080793735
Test_2302,781.1071793536892
Test_2303,182.5353126369101
Test_2304,164.69888407106387
Test_2305,190.83315048947492
Test_2306,232.50037025661248
Test_2307,385.72511413722805
Test_2308,239.70752620723096
Test_2309,802.3967140619516
Test_2310,924.6756234706467
Test_2311,538.5515386343649
Test_2312,175.13235783122113
Test_2313,374.6465092345053
Test_2314,224.61854807527777
Test_2315,334.95482942717007
Test_2316,309.08784775345924
Test_2317,353.9822346953208
Test_2318,348.8023959153498
Test_2319,176.51950172691872
Test_2320,338.1380373751909
Test_2321,256.89106250287415
Test_2322,153.5156636595144
Test_2323,169.55894879058076
Test_2324,115.25141119578079
Test_2325,235.47441962786834
Test_2326,231.43692959490278
Test_2327,283.7724777922612
Test_2328,196.8244703921482
Test_2329,361.84753147390677
Test_2330,872.7867949710411
Test_2331,307.8575211814344
Test_2332,414.0364584141239
Test_2333,160.34525676118227
Test_2334,176.30872558327349
Test_2335,173.24924706764253
Test_2336,324.7852097069162
Test_2337,374.2923053579423
Test_2338,186.15904994720427
Test_2339,215.31826532590406
Test_2340,101.35093381273312
Test_2341,365.31211690119034
Test_2342,505.7902681933865
Test_2343,213.56305026760484
Test_2344,210.55825823616908
Test_2345,223.13849235050864
Test_2346,170.23969944751002
Test_2347,156.69091168900124
Test_2348,310.01080979231915
Test_2349,367.2521455361181
Test_2350,324.59151763272047
Test_2351,170.90198842474973
Test_2352,263.61395981723626
Test_2353,153.5156636595144
Test_2354,134.51822892709566
Test_2355,1153.5113719451313
Test_2356,601.7225398706489
Test_2357,331.4743240110447
Test_2358,187.50504269398192
Test_2359,361.533758422492
Test_2360,391.17146799728624
Test_2361,151.40610598403748
Test_2362,218.16833687431696
Test_2363,853.6428726426567
Test_2364,353.5605389352144
Test_2365,129.42767888135418
Test_2366,98.4445584874369
Test_2367,548.4289169758919
Test_2368,320.4627442204416
Test_2369,376.06897852409134
Test_2370,594.6383845704732
Test_2371,785.551688845966
Test_2372,174.6905557745297
Test_2373,230.6611852615962
Test_2374,422.14502495702834
Test_2375,342.2572761941452
Test_2376,308.6656083508667
Test_2377,147.52733342844465
Test_2378,294.07166408920455
Test_2379,834.4953613065776
Test_2380,221.3488442697003
Test_2381,132.05892536842023
Test_2382,332.9259989188662
Test_2383,944.7812168090629
Test_2384,193.39760981998236
Test_2385,93.50516715728824
Test_2386,323.00382639102065
Test_2387,405.34904937565614
Test_2388,516.0059643911214
Test_2389,232.8153358422602
Test_2390,87.37538543270969
Test_2391,423.26576370075225
Test_2392,419.22258175427805
Test_2393,491.2568838935328
Test_2394,205.89263532135863
Test_2395,195.32827989084
Test_2396,297.9505737589287
Test_2397,122.22769560798038
Test_2398,157.0193209606934
Test_2399,398.261923820526
Test_2400,182.97093942896043
Test_2401,185.96135152553072
Test_2402,251.09319349430578
Test_2403,173.44795490340366
Test_2404,407.2357109600796
Test_2405,154.86050195839414
Test_2406,474.4010101817527
Test_2407,170.68425691377217
Test_2408,207.01295596392163
Test_2409,111.14879643371725
Test_2410,227.22078141987768
Test_2411,367.2521455361181
Test_2412,193.7020325838206
Test_2413,198.30357171355107
Test_2414,459.2944140129379
Test_2415,75.32546372755854
Test_2416,164.8320247541268
Test_2417,91.74762913866273
Test_2418,221.3488442697003
Test_2419,93.57370524260376
Test_2420,100.71727359334113
Test_2421,147.9293383082484
Test_2422,510.17669660653866
Test_2423,573.4577091676703
Test_2424,134.61130090045458
Test_2425,266.88731225739946
Test_2426,968.9982998846235
Test_2427,620.303136151472
Test_2428,193.07212289451266
Test_2429,331.4743240110447
Test_2430,151.75864693777882
Test_2431,374.73546006950505
Test_2432,146.02592160092135
Test_2433,100.29794697407566
Test_2434,154.23757107096802
Test_2435,234.65675121264587
Test_2436,244.18916367085947
Test_2437,386.63777973285937
Test_2438,137.50164808900308
Test_2439,349.71891289127495
Test_2440,117.80192651964454
Test_2441,461.492484553346
Test_2442,361.84753147390677
Test_2443,139.82784365205973
Test_2444,561.5634633701533
Test_2445,296.37392322766266
Test_2446,232.5812521297482
Test_2447,256.07944301166907
Test_2448,404.5752140124133
Test_2449,91.74762913866273
Test_2450,221.19325194737834
Test_2451,133.23664970315454
Test_2452,397.9837770657854
Test_2453,174.65167046195455
Test_2454,249.83212184639737
Test_2455,194.14542330699837
Test_2456,161.50775463241823
Test_2457,534.2141913236438
Test_2458,215.41765295300218
Test_2459,374.92465598924593
Test_2460,220.5469652438561
Test_2461,345.9803357569548
Test_2462,376.06897852409134
Test_2463,183.08496463082128
Test_2464,197.25815785378313
Test_2465,332.52987831122834
Test_2466,488.63648583394547
Test_2467,948.4995603582313
Test_2468,312.5363096567959
Test_2469,342.2572761941452
Test_2470,134.53784950160943
Test_2471,285.7677892259547
Test_2472,223.31842364832522
Test_2473,250.2450664917605
Test_2474,475.3604216458698
Test_2475,1038.6481215440206
Test_2476,101.44940156207876
Test_2477,197.30781411427014
Test_2478,492.70757704664817
Test_2479,138.86898110416848
Test_2480,682.867423320675
Test_2481,306.6342517661503
Test_2482,380.8253145274546
Test_2483,163.00094883621583
Test_2484,159.02781575025878
Test_2485,222.8069200054687
Test_2486,459.75270946905573
Test_2487,599.599375670278
Test_2488,371.169294799859
Test_2489,187.0539218594212
Test_2490,361.84753147390677
Test_2491,198.30357171355107
Test_2492,119.90138750354757
Test_2493,484.12300789976445
Test_2494,342.2572761941452
Test_2495,1038.6481215440206
Test_2496,405.353629261965
Test_2497,201.36704005193243
Test_2498,476.60690964011076
Test_2499,217.1838102737534
Test_2500,218.54420224045225
Test_2501,455.3381864119945
Test_2502,266.88731225739946
Test_2503,132.384670244928
Test_2504,459.75270946905573
Test_2505,337.61501040739597
Test_2506,109.29624441855587
Test_2507,106.78266056595137
Test_2508,141.0057981441071
Test_2509,289.92479770313247
Test_2510,135.88882547819438
Test_2511,169.55894879058076
Test_2512,396.4757168497296
Test_2513,337.471198361542
Test_2514,361.84753147390677
Test_2515,174.3112600146778
Test_2516,442.9488537851514
Test_2517,484.12300789976445
Test_2518,254.72071650162283
Test_2519,212.7064244873051
Test_2520,261.239320574775
Test_2521,941.5059018162078
Test_2522,399.3698774111261
Test_2523,447.98922767360756
Test_2524,250.9590017943353
Test_2525,95.70828760024243
Test_2526,377.20474101458814
Test_2527,374.92465598924593
Test_2528,140.6791150706421
Test_2529,109.54283565777315
Test_2530,475.3604216458698
Test_2531,376.06897852409134
Test_2532,338.67530884527883
Test_2533,858.9974288721704
Test_2534,138.86898110416848
Test_2535,151.75864693777882
Test_2536,176.22235423836207
Test_2537,395.1981989239062
Test_2538,187.44988768649085
Test_2539,474.213302791528
Test_2540,160.31294182868507
Test_2541,215.33764057925228
Test_2542,356.68251136929456
Test_2543,145.70457466046636
Test_2544,135.38250465262854
Test_2545,732.4783779167716
Test_2546,579.7152454263182
Test_2547,425.40313684415264
Test_2548,102.58446096329182
Test_2549,162.5532513135281
Test_2550,288.9208783560987
Test_2551,398.261923820526
Test_2552,350.9126005081772
Test_2553,448.611535396147
Test_2554,434.64691643758187
Test_2555,493.85189958149357
Test_2556,374.92465598924593
Test_2557,374.92465598924593
Test_2558,309.144782133434
Test_2559,275.8215975938247
Test_2560,167.62290444472262
Test_2561,141.81242461368086
Test_2562,211.55445058515093
Test_2563,552.3967087492664
Test_2564,199.38370187554654
Test_2565,397.9837770657854
Test_2566,385.4469673824874
Test_2567,458.1500914780925
Test_2568,239.33902072246931
Test_2569,374.6465092345053
Test_2570,1007.4797047952977
Test_2571,229.19632806322832
Test_2572,536.8909306615511
Test_2573,109.29624441855587
Test_2574,320.2196285551434
Test_2575,377.72261521428675
Test_2576,459.75270946905573
Test_2577,221.1416332448135
Test_2578,159.8626213992933
Test_2579,215.92694642217393
Test_2580,168.2651187731804
Test_2581,114.97105993215038
Test_2582,255.23529399185884
Test_2583,205.14166625148576
Test_2584,105.62362694775491
Test_2585,463.9352633951196
Test_2586,255.827227894933
Test_2587,412.71888229578934
Test_2588,239.89434349412085
Test_2589,394.9885713803628
Test_2590,324.7852097069162
Test_2591,473.6212441629036
Test_2592,374.92465598924593
Test_2593,361.533758422492
Test_2594,600.5166189917863
Test_2595,121.76851736844559
Test_2596,167.39406415437435
Test_2597,190.77872301058486
Test_2598,366.9728048837348
Test_2599,573.0260985439932
Test_2600,530.8155386604951
Test_2601,157.16810057660982
Test_2602,187.31326922869687
Test_2603,105.23021172529803
Test_2604,279.84598132858014
Test_2605,688.5926459378205
Test_2606,151.7255330311042
Test_2607,223.3238735699957
Test_2608,167.94612617977205
Test_2609,407.40962696762136
Test_2610,217.71942626228468
Test_2611,228.56167807493784
Test_2612,266.6091655026588
Test_2613,407.97883221230035
Test_2614,154.23757107096802
Test_2615,374.6465092345053
Test_2616,197.88250445562718
Test_2617,199.42030938114684
Test_2618,369.86559306727816
Test_2619,441.96538961853554
Test_2620,144.85563898902944
Test_2621,213.56305026760484
Test_2622,350.65195844733205
Test_2623,385.98644957281294
Test_2624,146.38003881265806
Test_2625,225.7905318415999
Test_2626,445.4073121882232
Test_2627,452.97143585459713
Test_2628,455.01875936492775
Test_2629,850.6268664973495
Test_2630,199.42030938114684
Test_2631,290.9328093305669
Test_2632,166.02615924810573
Test_2633,102.58446096329182
Test_2634,424.23484024219795
Test_2635,201.81464561467607
Test_2636,113.60372691698501
Test_2637,105.23021172529803
Test_2638,267.05151107283143
Test_2639,138.1417378219948
Test_2640,196.37744905333548
Test_2641,369.86559306727816
Test_2642,110.19961508013154
Test_2643,176.95334325118495
Test_2644,387.272269752803
Test_2645,198.85637318652468
Test_2646,324.7852097069162
Test_2647,721.3437182351707
Test_2648,376.06897852409134
Test_2649,204.01029013549007
Test_2650,281.2793555542299
Test_2651,104.47125113393987
Test_2652,978.7608859187368
Test_2653,139.84078084943937
Test_2654,430.54813043408524
Test_2655,390.88958804728253
Test_2656,330.90705872825197
Test_2657,408.76629487497644
Test_2658,294.20679055278123
Test_2659,343.87696294097003
Test_2660,1073.1002185935276
Test_2661,404.5752140124133
Test_2662,160.34525676118227
Test_2663,255.23529399185884
Test_2664,146.38003881265806
Test_2665,1086.0601026535755
Test_2666,357.17565679902805
Test_2667,316.3451916992372
Test_2668,159.28042582464664
Test_2669,493.7719058447961
Test_2670,103.98608400198171
Test_2671,130.96258078637604
Test_2672,207.5210598505191
Test_2673,262.25396317909303
Test_2674,371.65130354908274
Test_2675,188.59339382461494
Test_2676,361.9335486789374
Test_2677,91.74762913866273
Test_2678,667.653945136392
Test_2679,247.24022341711864
Test_2680,1169.7517031406485
Test_2681,223.3238735699957
Test_2682,580.8166907688919
Test_2683,469.02330569466704
Test_2684,357.17565679902805
Test_2685,396.4757168497296
Test_2686,350.76255647422073
Test_2687,226.87095721055042
Test_2688,138.33392649898275
Test_2689,227.531277009702
Test_2690,962.5894211747574
Test_2691,362.0461572101537
Test_2692,134.93100175860394
Test_2693,224.4962829720268
Test_2694,235.47441962786834
Test_2695,324.7852097069162
Test_2696,374.92465598924593
Test_2697,117.80192651964454
Test_2698,203.95407604667815
Test_2699,342.2572761941452
Test_2700,143.70773118395567
Test_2701,699.1605716557434
Test_2702,207.5444522523479
Test_2703,118.9751683241706
Test_2704,383.9285783605103
Test_2705,337.8028673630354
Test_2706,852.2681820264336
Test_2707,948.8393083331648
Test_2708,355.25461281118794
Test_2709,1110.1575030111471
Test_2710,420.3134377025609
Test_2711,339.1686103016846
Test_2712,300.788471177728
Test_2713,427.4843595668989
Test_2714,142.6797701858856
Test_2715,440.9623420311584
Test_2716,113.60372691698501
Test_2717,363.79744039477015
Test_2718,223.13849235050864
Test_2719,203.61085555623131
Test_2720,549.4068780973995
Test_2721,277.1127567372725
Test_2722,160.63382515146725
Test_2723,219.0899750663676
Test_2724,151.40610598403748
Test_2725,324.7852097069162
Test_2726,354.77991109243646
Test_2727,274.40656210179725
Test_2728,362.02199013547545
Test_2729,370.3830630003732
Test_2730,302.38926360793903
Test_2731,203.75922644620638
Test_2732,539.2264959519673
Test_2733,118.44201625263624
Test_2734,279.84598132858014
Test_2735,280.8297687273075
Test_2736,400.7872717960363
Test_2737,324.7852097069162
Test_2738,105.35059935432551
Test_2739,136.58286984758755
Test_2740,288.4980616848798
Test_2741,201.8989818716686
Test_2742,241.5761110845988
Test_2743,682.1857024554881
Test_2744,237.35642912825566
Test_2745,769.6928445075578
Test_2746,292.26005988199563
Test_2747,451.59424011812445
