id,Class
255266,0.0019705372
255267,0.0026005222
255268,0.0011756342
255269,0.0006714703
255270,0.0009017127
255271,0.0016055744
255272,0.0010329568
255273,0.00020236557
255274,0.0013168906
255275,0.00044838135
255276,0.0008672414
255277,0.00090263446
255278,0.00041540567
255279,0.0013416022
255280,0.00051103224
255281,0.00046218737
255282,0.0024088882
255283,0.0007922069
255284,0.0005908064
255285,0.0009789594
255286,0.0006889532
255287,0.0003305056
255288,0.0012042463
255289,0.0009965401
255290,0.001350775
255291,0.0010533483
255292,0.00022447827
255293,0.002099626
255294,0.0013220392
255295,0.000302779
255296,0.0070677176
255297,0.0020957398
255298,0.000582961
255299,0.0011620943
255300,0.00038864935
255301,0.00019667731
255302,0.00025054888
255303,0.00027235076
255304,0.011035369
255305,0.0026956596
255306,0.00035912934
255307,0.0013379498
255308,0.0011775817
255309,0.0009211583
255310,0.002314894
255311,0.030128378
255312,0.0009451179
255313,0.0022823939
255314,0.00083526364
255315,0.00015944739
255316,0.0019344485
255317,0.0006599389
255318,0.00030991042
255319,0.00053246366
255320,0.0004393951
255321,0.00014646948
255322,9.3893395e-05
255323,0.0020031827
255324,0.00044033467
255325,0.0008522187
255326,0.0004619102
255327,0.002486383
255328,0.00047931672
255329,0.0030927854
255330,0.00082718703
255331,0.0010000936
255332,0.0011002496
255333,0.0023801434
255334,0.003513518
255335,0.000566519
255336,0.0007750717
255337,0.007837106
255338,0.0050092125
255339,0.0034280855
255340,0.0011916971
255341,0.00026519806
255342,0.00013535688
255343,0.0008548393
255344,0.0022157093
255345,0.0012601785
255346,0.00037366227
255347,0.00044231064
255348,0.00015305953
255349,0.0011510823
255350,0.006799478
255351,0.0003095213
255352,0.0002277836
255353,0.0008359837
255354,0.0012724684
255355,0.00078686606
255356,0.0014719792
255357,0.0013095272
255358,0.0016163457
255359,0.0046898513
255360,0.0009144376
255361,0.0005706976
255362,0.00044499905
255363,0.0020722172
255364,0.00031051965
255365,0.0015819725
255366,0.00041013715
255367,0.0068180943
255368,0.001580274
255369,0.000556037
255370,0.0007859785
255371,0.0016562004
255372,0.0008281257
255373,0.0007201263
255374,0.00019602897
255375,0.00072540453
255376,0.001356202
255377,0.0003084807
255378,0.0010463175
255379,0.0066446373
255380,0.00023296203
255381,0.0016658747
255382,0.0015143389
255383,0.00022376596
255384,0.0026274344
255385,0.0008016764
255386,0.0005978887
255387,0.00041910307
255388,0.0066726385
255389,6.538169e-05
255390,0.001108507
255391,0.0007262011
255392,0.0007469965
255393,0.00033440668
255394,0.0011077009
255395,0.00010058095
255396,0.00019619703
255397,0.004491104
255398,0.0013871262
255399,0.0009572737
255400,0.0006911153
255401,0.0012126386
255402,0.0007656386
255403,0.00019455515
255404,0.0007876229
255405,0.0010308963
255406,0.003985526
255407,0.00074842956
255408,0.00057997345
255409,0.0010228272
255410,0.00052622316
255411,0.0016341957
255412,0.00059947924
255413,0.0013198414
255414,0.0002118954
255415,0.003631606
255416,0.00065640715
255417,0.00060235
255418,0.0005978559
255419,0.0006240298
255420,0.0017212862
255421,0.00061389024
255422,0.00012080133
255423,0.0007911978
255424,0.00017917872
255425,0.00086860376
255426,0.0020258657
255427,0.0004957671
255428,0.00042972964
255429,4.2895328e-05
255430,0.0033140846
255431,0.0005305673
255432,0.00022061318
255433,0.0002529365
255434,0.0009181438
255435,0.0002834936
255436,0.0006683441
255437,0.0003458074
255438,0.00045172864
255439,0.0007575319
255440,0.0036814515
255441,0.00039691193
255442,0.0011333757
255443,0.0010655392
255444,0.0005041905
255445,0.00046390216
255446,0.0037789424
255447,0.0034502887
255448,0.0005655528
255449,0.0009273784
255450,0.0050948486
255451,0.00012534874
255452,0.00010571066
255453,0.0011655502
255454,0.00078048086
255455,0.0018677439
255456,0.0023001176
255457,0.006746441
255458,0.00062238344
255459,0.0010008829
255460,0.00027227963
255461,9.1245e-05
255462,0.00079053984
255463,0.0012327444
255464,0.0037765633
255465,0.0004545317
255466,0.0005235524
255467,0.0015653253
255468,0.00045175976
255469,0.0010450914
255470,0.005106474
255471,0.0052769305
255472,0.0053937547
255473,0.0009993933
255474,0.0001803311
255475,0.00094502064
255476,0.00023622531
255477,0.0010182548
255478,0.00035153018
255479,0.00058292306
255480,0.00033246406
255481,0.0006512941
255482,0.0051970007
255483,0.00062257575
255484,0.00028011075
255485,7.5332326e-05
255486,0.0004481182
255487,0.0011996289
255488,0.0021134007
255489,0.0021641718
255490,0.0007694481
255491,0.000105874395
255492,0.00018063214
255493,0.0012709859
255494,0.0009632527
255495,0.0007160263
255496,0.00016884095
255497,0.0007371353
255498,0.0030263844
255499,6.0635262e-05
255500,0.00047133857
255501,0.0007734038
255502,0.017937748
255503,0.00042584282
255504,0.00061544473
255505,0.00082941365
255506,0.00032063044
255507,0.00088599557
255508,0.00049052865
255509,0.0005424419
255510,0.0018600791
255511,0.00014186923
255512,0.00040342397
255513,0.0005295671
255514,0.0006004086
255515,0.0045770397
255516,0.0016034931
255517,0.0027080928
255518,0.0007115973
255519,0.00066959846
255520,0.00070120854
255521,8.247709e-05
255522,0.0037470013
255523,0.00031889198
255524,0.00013099736
255525,0.002484868
255526,0.00020429437
255527,0.0023681098
255528,0.0004929857
255529,0.002692872
255530,0.0011325406
255531,0.00043414516
255532,0.0011194621
255533,0.0020503683
255534,0.0038849344
255535,0.0025439404
255536,0.0014491598
255537,0.0003113358
255538,9.378558e-05
255539,0.0006741708
255540,0.0009578507
255541,0.0008834254
255542,0.00012118496
255543,0.002581203
255544,0.0014634852
255545,0.001599842
255546,0.0024922309
255547,0.0013385366
255548,0.005847378
255549,0.00046219668
255550,0.001943162
255551,0.000114881914
255552,0.0004215269
255553,0.00012481808
255554,0.0045171874
255555,0.00063827005
255556,0.00088927464
255557,0.00015971145
255558,0.0047515
255559,0.0006022711
255560,0.00100361
255561,0.0005300807
255562,0.0017259291
255563,0.00016791422
255564,0.00519926
255565,0.00046069841
255566,0.00018356959
255567,0.00043025188
255568,0.0028545868
255569,0.0012160137
255570,0.00021547239
255571,0.0012455975
255572,0.002645791
255573,0.0010778422
255574,0.00040213205
255575,0.0023234664
255576,0.001952491
255577,0.000606738
255578,0.0001278174
255579,0.0007808587
255580,0.0035031564
255581,0.0027232587
255582,8.302228e-05
255583,0.003410554
255584,0.00032155524
255585,0.00055509043
255586,0.0005326119
255587,0.00020386375
255588,0.00013852857
255589,0.0008371134
255590,0.0009315161
255591,0.002126959
255592,0.0009087959
255593,0.006745846
255594,0.0034417305
255595,0.00046794824
255596,0.0012709738
255597,0.00062712206
255598,0.0010144481
255599,0.0014845572
255600,0.00022703261
255601,0.0064689675
255602,0.0025958675
255603,0.00046219668
255604,0.0022582836
255605,0.0007017977
255606,0.0013399024
255607,0.00078514515
255608,0.00685949
255609,0.00016657122
255610,0.00062083814
255611,0.0017054181
255612,0.000338189
255613,0.0002909323
255614,0.0007390048
255615,0.00358379
255616,0.0003216243
255617,9.067627e-05
255618,0.0005949248
255619,0.00019756789
255620,0.0012857659
255621,0.00081268355
255622,0.00018635129
255623,0.00049291004
255624,0.0014821442
255625,0.001261194
255626,0.00044357032
255627,0.036054023
255628,0.0005566212
255629,0.00059327146
255630,0.0004854017
255631,0.0026978874
255632,0.001490768
255633,0.0005244109
255634,4.049898e-05
255635,0.0027001062
255636,0.0002941963
255637,0.0006991371
255638,0.00023895092
255639,0.00016910057
255640,0.0008588019
255641,0.0017875734
255642,0.00094465865
255643,0.00057053706
255644,0.0009937112
255645,0.00269988
255646,0.00020363193
255647,0.0002841021
255648,0.00037535548
255649,0.00034408746
255650,0.00025230527
255651,0.0005277224
255652,0.0004898041
255653,0.0009015656
255654,0.00045812287
255655,0.00057318097
255656,0.0010393943
255657,0.0001209944
255658,0.0003060352
255659,0.0013515749
255660,0.0014652769
255661,0.0011011137
255662,0.0007851852
255663,0.00044054003
255664,0.006551725
255665,0.0038747874
255666,0.0008148591
255667,0.0010270545
255668,0.00092341506
255669,0.00025161862
255670,0.0013828608
255671,0.003378965
255672,0.003929656
255673,0.0010789058
255674,0.00069983635
255675,0.001502332
255676,0.0002442679
255677,0.0029025855
255678,0.00041526565
255679,0.001047762
255680,0.0013702785
255681,0.0006712513
255682,0.0051095826
255683,0.0005023237
255684,0.0020916231
255685,0.0019420197
255686,0.0015245869
255687,0.00030717909
255688,0.002287066
255689,0.00053572725
255690,0.002211901
255691,0.003650609
255692,0.0001784729
255693,0.00020213565
255694,0.0013976485
255695,0.0011738834
255696,0.00069365
255697,0.0023611845
255698,0.0010739582
255699,0.0002864875
255700,0.00091507926
255701,0.0002709742
255702,0.0015793821
255703,0.00055713375
255704,0.000261175
255705,0.00059635635
255706,0.0015459858
255707,0.0018308535
255708,0.00036734858
255709,0.00010494671
255710,0.0004278543
255711,0.0012845641
255712,0.0019332761
255713,0.00091859215
255714,0.0023035752
255715,0.004088322
255716,0.0017738792
255717,0.0027965563
255718,0.0003714732
255719,0.004859808
255720,0.00032336212
255721,0.004837477
255722,0.0010124871
255723,0.0015694879
255724,0.0004176462
255725,0.0011440467
255726,0.0003454382
255727,0.0006036669
255728,0.002273589
255729,0.0072963513
255730,0.001997445
255731,0.0014756555
255732,0.0015435336
255733,0.006679573
255734,0.0002730501
255735,0.00061400875
255736,0.0011995012
255737,0.00058831455
255738,0.0046647103
255739,0.0018992752
255740,0.0017616736
255741,0.0024305948
255742,0.0006800265
255743,0.0010353604
255744,0.00094484154
255745,0.00044689537
255746,0.0006756141
255747,0.00054078555
255748,0.00061404676
255749,0.040571127
255750,0.0006165142
255751,0.0023280694
255752,0.005019027
255753,0.0022354813
255754,2.4269368e-05
255755,0.0020747255
255756,0.0011470352
255757,0.0048469375
255758,0.0001236821
255759,0.00040051914
255760,0.0013981182
255761,0.0023615123
255762,0.00087917084
255763,0.00089959166
255764,0.0013945497
255765,0.00033232314
255766,0.001286938
255767,0.0014035823
255768,0.0006050865
255769,0.0001479953
255770,0.00032872485
255771,0.0050232895
255772,0.0013844473
255773,0.00039904247
255774,0.002041412
255775,0.002418384
255776,0.00065488915
255777,0.0008416154
255778,0.00085599284
255779,0.0043518017
255780,0.0024121166
255781,0.00041711898
255782,0.0010364109
255783,0.002801063
255784,0.0006405496
255785,0.004003451
255786,0.00044400673
255787,0.0005325458
255788,0.0001639374
255789,0.0004004423
255790,0.0012559248
255791,0.0006564517
255792,0.00011631022
255793,0.0025336267
255794,0.001318305
255795,0.0006016671
255796,0.00033273315
255797,0.00022341733
255798,0.0013761731
255799,0.00018157263
255800,0.006323085
255801,0.0057188063
255802,0.00083106494
255803,0.00033299168
255804,0.01961111
255805,0.0037581075
255806,0.00016737144
255807,0.0014014809
255808,0.0041690636
255809,0.00029020413
255810,0.0012679299
255811,0.000133067
255812,0.007689563
255813,0.0018989254
255814,0.0015618496
255815,0.00035756076
255816,0.0002262148
255817,0.00012405947
255818,0.004925198
255819,0.00043937712
255820,6.843471e-05
255821,0.0006974916
255822,0.0014552058
255823,0.0065238215
255824,0.00041165302
255825,0.001405867
255826,0.0017983073
255827,0.00084621104
255828,0.0006354779
255829,0.0017441993
255830,0.00013308969
255831,0.00088619115
255832,0.0012548364
255833,0.0018775479
255834,0.0022397195
255835,0.0004880073
255836,0.004312763
255837,0.00013924213
255838,0.0003805317
255839,0.0020654383
255840,0.00015601235
255841,0.00040463597
255842,0.0012671145
255843,0.0003388959
255844,0.00062244135
255845,0.00015365236
255846,0.00037945033
255847,0.0021114685
255848,0.0007497993
255849,0.0017600585
255850,0.0007849572
255851,0.00410083
255852,0.00037689376
255853,0.00066867366
255854,0.0007983676
255855,0.00045164852
255856,0.0007310649
255857,0.00022573846
255858,0.00015573148
255859,0.00054831646
255860,9.550625e-05
255861,6.784653e-05
255862,0.00039086086
255863,0.0017651292
255864,0.0002412021
255865,0.00064134144
255866,0.0013775177
255867,0.0012681783
255868,0.0012117926
255869,0.00017484938
255870,0.000340559
255871,0.0006999009
255872,0.0039917897
255873,0.0008148447
255874,0.0011004772
255875,0.00025734477
255876,0.0058988677
255877,0.001076828
255878,0.0012528138
255879,0.00036868532
255880,0.0005928905
255881,0.001364203
255882,0.0028828187
255883,0.00046697244
255884,0.00061640923
255885,0.00013900787
255886,0.0021880278
255887,0.004375101
255888,0.00029141727
255889,0.0018586211
255890,0.0010957014
255891,0.00060093636
255892,8.86758e-05
255893,0.0020653964
255894,0.0007348309
255895,0.0011363148
255896,0.0005752779
255897,0.0012433343
255898,0.00055343553
255899,0.00016224962
255900,0.00013469692
255901,0.0019291213
255902,0.0013486298
255903,0.001320014
255904,0.002258128
255905,0.00025836154
255906,0.0003481493
255907,0.00029726815
255908,0.0008055937
255909,0.0022139186
255910,0.00012483467
255911,0.00029060905
255912,0.00090219284
255913,0.00025954598
255914,0.0018315477
255915,0.0005745219
255916,0.0016052847
255917,0.0043503894
255918,5.836269e-05
255919,0.001954315
255920,0.00019119572
255921,0.0001674974
255922,0.0013497206
255923,0.00014547985
255924,0.0007233622
255925,0.0003900233
255926,0.0007324257
255927,0.0015539359
255928,0.00019796022
255929,0.00021189466
255930,0.017251994
255931,0.00075466174
255932,0.0010546162
255933,0.00041851774
255934,0.0019703524
255935,0.0009605388
255936,0.0007243146
255937,0.0004011498
255938,0.0006959288
255939,0.0010564007
255940,0.00051087176
255941,0.0015706919
255942,0.003907269
255943,0.0022653656
255944,0.001018082
255945,0.0006063578
255946,0.00014157573
255947,0.00041793333
255948,0.0012170138
255949,0.0012089426
255950,0.0025301275
255951,0.0030767168
255952,0.0006824628
255953,0.00027434298
255954,0.00022475739
255955,0.00066778145
255956,0.0009891943
255957,0.0008862404
255958,0.001561411
255959,0.0012010596
255960,0.0006767734
255961,0.00017303086
255962,0.001617152
255963,0.0016234645
255964,0.0027931475
255965,0.0012642851
255966,0.0011541606
255967,0.00047093016
255968,0.0054114703
255969,0.0005914473
255970,0.00033851992
255971,0.00061731756
255972,0.0002253992
255973,0.00022635315
255974,0.0011265606
255975,6.6792956e-05
255976,0.002959796
255977,0.0023092444
255978,0.0006413507
255979,6.795543e-05
255980,0.00045992766
255981,0.00040773954
255982,0.00062613765
255983,0.0016119287
255984,0.0007928662
255985,0.0004307675
255986,0.000275446
255987,0.00068821036
255988,0.002391648
255989,0.0003796082
255990,0.00050697476
255991,0.0050574476
255992,0.0014612715
255993,0.0027576075
255994,7.514294e-05
255995,0.0006482311
255996,0.0012024496
255997,0.00096523436
255998,0.00013718249
255999,8.778973e-05
256000,0.0004591126
256001,0.0006920671
256002,0.0021733348
256003,0.0016607769
256004,0.00086458615
256005,0.00010505722
256006,0.0028347285
256007,0.0026488788
256008,0.00014020216
256009,0.0003012896
256010,0.00030814402
256011,4.305599e-05
256012,0.0007570819
256013,0.00074142485
256014,0.0039086486
256015,0.0003263451
256016,0.00028581175
256017,0.0018322446
256018,0.0002575698
256019,0.00067664695
256020,0.0012254565
256021,0.0010507343
256022,0.0023679198
256023,0.0018359534
256024,0.00976675
256025,0.00019145272
256026,0.00053803565
256027,0.0004995273
256028,0.00060886674
256029,0.00011734404
256030,0.00095032726
256031,0.0070132166
256032,0.00081864634
256033,0.00058349303
256034,0.0006277135
256035,0.00084823056
256036,0.0022033423
256037,0.0006069126
256038,0.00037875344
256039,0.0004962635
256040,0.0035338611
256041,9.131165e-05
256042,0.0018466
256043,0.00027558385
256044,0.001205373
256045,0.00025307905
256046,0.000117853015
256047,0.0018098267
256048,0.0017670272
256049,0.0017663583
256050,0.00046074955
256051,0.0044690995
256052,0.0016780723
256053,0.0019932603
256054,0.0021276406
256055,0.0017841064
256056,0.0037744385
256057,5.9784223e-05
256058,0.0013038802
256059,0.0023095077
256060,9.145668e-05
256061,0.0010099456
256062,0.00060482416
256063,0.006735804
256064,0.0044126306
256065,0.0041801734
256066,0.0046053375
256067,0.0005867266
256068,0.0017690858
256069,0.00011894677
256070,0.0025503251
256071,0.00036556838
256072,0.0014810979
256073,0.00037309848
256074,0.0003913235
256075,0.0040467894
256076,0.0008067511
256077,0.00011310696
256078,0.000984995
256079,0.0006272645
256080,0.0022249683
256081,0.00020141559
256082,0.0012310053
256083,0.00061757455
256084,0.00085243245
256085,0.0011259431
256086,0.0011368571
256087,0.011666188
256088,0.002893239
256089,0.0006292596
256090,0.00055353995
256091,0.0017300339
256092,0.0025921082
256093,0.0008529822
256094,0.0006676334
256095,0.00053189497
256096,0.00042441356
256097,0.001929931
256098,0.00060623477
256099,0.0004684353
256100,0.0002438385
256101,0.0043035997
256102,0.0008232185
256103,0.001125322
256104,0.0014069384
256105,0.000526643
256106,0.0039532566
256107,0.0009631452
256108,0.00040654
256109,0.0004039593
256110,0.0001349374
256111,0.0008085832
256112,0.0019629004
256113,0.001445608
256114,0.0010423156
256115,0.0007982453
256116,0.00025416358
256117,0.00030826664
256118,0.0026128073
256119,0.00028935535
256120,0.008690952
256121,0.0010663986
256122,0.0024630618
256123,0.0005644072
256124,0.00018606841
256125,0.019891515
256126,0.0009749175
256127,0.0031074707
256128,0.0007009027
256129,0.00025000717
256130,0.00032866767
256131,0.0024422696
256132,0.0016696645
256133,0.000686522
256134,0.0009694925
256135,0.00034673823
256136,0.0006363628
256137,0.00035641942
256138,0.00013791762
256139,0.0016520899
256140,0.00077928504
256141,0.0014425921
256142,0.0008539722
256143,0.000362454
256144,0.0006261909
256145,0.0020465679
256146,0.0014544588
256147,0.0024499716
256148,0.0017699521
256149,0.0009245494
256150,0.0013288091
256151,0.005023789
256152,0.00014103993
256153,0.0015157915
256154,0.0008932081
256155,0.00031978395
256156,0.0014404298
256157,0.00073841296
256158,0.0006947463
256159,0.00068350014
256160,0.0027652364
256161,0.003712905
256162,0.000635043
256163,0.00027232198
256164,0.000301584
256165,0.00025002757
256166,0.00079061434
256167,0.00054964126
256168,0.00027815445
256169,0.014014633
256170,0.0019584359
256171,0.00022937226
256172,0.0009796409
256173,0.001503502
256174,0.0020831868
256175,0.0015832527
256176,0.0024548422
256177,0.001543273
256178,0.003432572
256179,0.00064541295
256180,0.008822693
256181,0.0009498565
256182,0.0040616556
256183,0.00047014616
256184,0.0005805009
256185,0.0031829812
256186,0.0002420902
256187,0.0002473449
256188,0.0009858232
256189,0.0007423922
256190,0.006398601
256191,0.0012395504
256192,0.00033148334
256193,0.00037540225
256194,0.0008375213
256195,0.0007045699
256196,0.0012852498
256197,0.0014283829
256198,0.00020690584
256199,0.00026479253
256200,0.0019711712
256201,0.00283703
256202,0.000499458
256203,0.005133641
256204,0.001589261
256205,0.00016496566
256206,0.00015705326
256207,0.0011220095
256208,0.00042627644
256209,0.0010389888
256210,8.088465e-05
256211,0.0032391478
256212,0.0007011866
256213,0.00057276094
256214,0.0007371352
256215,0.0014506312
256216,0.00079796585
256217,0.00074772147
256218,0.0004298478
256219,0.00095980614
256220,0.00017007123
256221,0.0014305625
256222,0.0015239954
256223,0.00040821117
256224,0.0003436111
256225,0.00018287658
256226,0.0031197737
256227,0.00019091243
256228,0.0025153754
256229,0.00062454364
256230,0.000796667
256231,0.00065872306
256232,0.004281224
256233,0.0020355615
256234,0.0016458959
256235,0.0008315548
256236,0.00038780624
256237,0.000725794
256238,0.0004778357
256239,0.0010268262
256240,0.0011240554
256241,0.0007002121
256242,0.0003982357
256243,0.00012797987
256244,0.0028181428
256245,0.0003351033
256246,0.0015344544
256247,0.0016303476
256248,0.00025938117
256249,0.0006732357
256250,0.0004908761
256251,0.00062321464
256252,0.00045005564
256253,0.0004316323
256254,0.0027299619
256255,0.0006532994
256256,0.0047314735
256257,0.00029055617
256258,0.00044322386
256259,0.0026332785
256260,0.00077071623
256261,0.00087220984
256262,0.0002906327
256263,0.00020763771
256264,0.003793727
256265,0.004138256
256266,0.0062827305
256267,8.8857414e-05
256268,0.0004847751
256269,0.004840778
256270,0.0040025213
256271,0.0065116934
256272,0.00036286406
256273,0.0006512683
256274,0.0011575815
256275,0.0020435841
256276,0.00050887966
256277,0.00016314263
256278,8.632344e-05
256279,0.03761246
256280,0.0006833952
256281,0.0009563983
256282,0.0009470272
256283,0.0015009249
256284,0.0024572161
256285,0.0019968532
256286,0.0004191255
256287,0.00029473106
256288,0.00018307459
256289,0.0019604885
256290,0.0004067615
256291,0.002149607
256292,0.001140096
256293,0.00059993874
256294,0.004035999
256295,0.00052996364
256296,0.00082236296
256297,0.00046080723
256298,0.00074308197
256299,0.00041275742
256300,0.001702951
256301,0.00022101677
256302,0.0006672167
256303,0.0016971028
256304,0.0013770573
256305,0.0010134752
256306,0.00048568024
256307,0.0008213342
256308,0.00080725446
256309,0.00041072498
256310,0.008903521
256311,0.0039941324
256312,0.0012294365
256313,0.0004171164
256314,0.00053250307
256315,0.0019439978
256316,0.0006427375
256317,0.0004932623
256318,0.94791794
256319,0.0011144348
256320,0.0016996939
256321,0.0017809023
256322,0.0022957136
256323,0.0015672144
256324,0.00010032523
256325,0.0005293814
256326,0.0007578408
256327,0.0044914642
256328,0.00046972343
256329,0.00080767693
256330,0.001021318
256331,0.00016248225
256332,0.0011072824
256333,0.0011918683
256334,0.0021448573
256335,0.0014997043
256336,0.0019666317
256337,0.00028878218
256338,0.00063336175
256339,0.00060262124
256340,0.0005218539
256341,0.00045114273
256342,0.0002734038
256343,0.0038908366
256344,0.000501241
256345,0.0021244083
256346,0.00027407514
256347,0.0001428237
256348,0.0005378307
256349,0.0015931828
256350,0.001086266
256351,0.0007327468
256352,0.00041099155
256353,0.00012449783
256354,0.00047049593
256355,0.0012480157
256356,0.0052263318
256357,0.00021420888
256358,0.0016401531
256359,0.0005553093
256360,0.0013567645
256361,0.0022324305
256362,0.00017116299
256363,0.0019919162
256364,0.0013474752
256365,0.0014635623
256366,0.0007076203
256367,0.00087247975
256368,0.00044932956
256369,0.0006904154
256370,0.00088821433
256371,0.00022066399
256372,0.0015338693
256373,0.0021101863
256374,0.0015972669
256375,0.0031055263
256376,0.0006192231
256377,0.0014998774
256378,0.00021025764
256379,0.0011030474
256380,0.00094727275
256381,0.0002281733
256382,0.00022161772
256383,0.0024671503
256384,0.0012199301
256385,0.0012118224
256386,0.0010524555
256387,0.00032353326
256388,0.00021762724
256389,0.0023926927
256390,0.0018050367
256391,0.0014764902
256392,0.0005492545
256393,0.0016816901
256394,0.0016533798
256395,0.00042119608
256396,0.003017839
256397,0.003111437
256398,0.002277787
256399,0.00038280623
256400,0.011773409
256401,0.003771356
256402,0.000984715
256403,0.006282308
256404,0.0011786504
256405,0.0016123814
256406,0.0002094452
256407,0.0006346066
256408,0.0011639077
256409,0.0033785373
256410,0.0014937038
256411,0.0156194
256412,0.00014559922
256413,0.0022543885
256414,0.0022668433
256415,0.0043589645
256416,6.389898e-05
256417,0.003104844
256418,0.004073155
256419,0.001496527
256420,0.0002712119
256421,0.000964609
256422,0.004005327
256423,0.0007811336
256424,0.00024329717
256425,0.0015039346
256426,0.0015573099
256427,0.00072235096
256428,0.0019352604
256429,0.00039152303
256430,0.0025103693
256431,0.0003987016
256432,0.00030170506
256433,0.0011749886
256434,0.001867878
256435,0.0009486397
256436,0.0010509221
256437,0.00093160523
256438,0.0015709649
256439,0.00024407236
256440,0.0017509125
256441,0.0025858488
256442,0.0041064024
256443,0.0015099058
256444,0.0018818162
256445,0.0006250211
256446,0.0013464725
256447,0.0005814328
256448,0.00024016903
256449,0.0021138773
256450,0.0010504704
256451,0.0007209248
256452,0.0016430483
256453,0.00017070187
256454,0.0014581236
256455,0.00049166504
256456,0.0011843403
256457,0.0010639003
256458,9.891356e-05
256459,0.00059267925
256460,0.006347222
256461,0.00036982965
256462,0.00048405415
256463,0.00018299288
256464,0.0015906511
256465,0.00017820884
256466,8.15598e-05
256467,0.00023471338
256468,0.00073495833
256469,0.006830341
256470,0.0011277858
256471,0.004740649
256472,0.00058455666
256473,0.0011911679
256474,0.0004894802
256475,0.00046540136
256476,9.424359e-05
256477,0.0008655546
256478,0.0006058354
256479,0.0031607044
256480,0.0014918565
256481,0.0019554393
256482,0.0016774584
256483,0.0023782006
256484,0.00050522864
256485,0.0003950737
256486,0.0040352712
256487,7.743879e-05
256488,0.002300714
256489,0.0016015047
256490,0.0008371384
256491,0.00063682545
256492,0.002823194
256493,0.0009500468
256494,0.0020579954
256495,0.0011437943
256496,0.00016289271
256497,0.00205401
256498,0.0022972417
256499,0.0013613707
256500,0.005177607
256501,0.00071527663
256502,0.0012543087
256503,0.00068282237
256504,0.0031085745
256505,0.0005970954
256506,0.00034751918
256507,0.00013156404
256508,0.00088121946
256509,0.00045465672
256510,0.0152704315
256511,0.00021225245
256512,0.0005456273
256513,0.00047829017
256514,0.00034710902
256515,0.00045233802
256516,0.0023827478
256517,0.0008122665
256518,0.00050020206
256519,0.00025314913
256520,0.0042846445
256521,0.0026182819
256522,0.0030447945
256523,0.004297207
256524,0.00069324335
256525,0.00024133078
256526,0.0022963542
256527,0.0026544868
256528,0.0041974783
256529,0.0028778429
256530,0.0014304421
256531,0.0013113345
256532,0.0015705817
256533,0.00047507213
256534,0.0018229799
256535,0.0014207868
256536,0.0007318199
256537,0.0036360782
256538,0.0005893752
256539,0.00045455355
256540,6.313601e-05
256541,0.000752533
256542,0.0010395806
256543,0.0008641755
256544,0.0008803552
256545,0.0002645982
256546,0.0004618344
256547,0.0011730894
256548,0.0015338764
256549,0.0014306821
256550,0.0011155816
256551,0.00037072302
256552,0.001135913
256553,0.0012014653
256554,0.00071041565
256555,0.0029772506
256556,0.0013515244
256557,0.00090568187
256558,9.5633855e-05
256559,0.00039228454
256560,0.000353694
256561,0.00010648744
256562,0.0021417146
256563,0.0011248274
256564,0.00013960552
256565,0.0005023452
256566,0.0014695043
256567,0.0020122142
256568,0.00094971305
256569,0.0023905023
256570,0.0005868879
256571,0.00069617387
256572,0.0040044477
256573,0.00025559784
256574,0.00027272585
256575,0.003066
256576,0.0005320887
256577,0.00071516976
256578,0.00071593514
256579,0.0012008247
256580,0.00033227348
256581,0.0020113073
256582,0.0007556314
256583,9.7319906e-05
256584,0.0005618605
256585,0.0016119175
256586,0.0014022075
256587,0.00073666306
256588,0.0008499863
256589,0.0069656842
256590,0.0016226862
256591,0.0023256855
256592,0.0012815178
256593,0.0001470425
256594,0.0011953588
256595,0.001884011
256596,0.002493927
256597,0.00091053394
256598,0.0003492003
256599,0.0005979356
256600,0.00062825734
256601,0.00062593754
256602,0.0003251106
256603,0.00033290018
256604,0.0001233973
256605,0.0020963878
256606,0.00013891947
256607,0.00020397147
256608,0.0017637229
256609,0.0019692418
256610,0.0008284032
256611,0.0002307049
256612,0.0019245468
256613,0.0040769754
256614,0.00012438094
256615,0.0009203649
256616,0.00040389312
256617,0.0007968742
256618,0.001208734
256619,0.0009390502
256620,0.04433289
256621,0.00019569306
256622,0.004043325
256623,0.0007835578
256624,0.0020142565
256625,0.00051139324
256626,0.0008716529
256627,0.00067760743
256628,0.0059935716
256629,0.00052756805
256630,0.0034448714
256631,0.00038328063
256632,0.0014581264
256633,0.0014145556
256634,0.00017546752
256635,0.0003205824
256636,0.0013429977
256637,0.0009969475
256638,3.606213e-05
256639,0.0003142255
256640,0.00031023225
256641,0.0003855109
256642,0.00054033904
256643,0.0016139789
256644,0.00016705063
256645,0.0011177761
256646,0.00013022574
256647,0.0004334365
256648,0.0011832083
256649,0.0038766314
256650,0.0013320768
256651,0.0006932376
256652,0.0001795839
256653,0.00031362884
256654,0.00014904726
256655,0.0006492901
256656,0.00044511684
256657,0.0023431461
256658,0.0007414723
256659,0.004225412
256660,0.0013832968
256661,0.0030435324
256662,0.0005264139
256663,0.00045391364
256664,0.0039146496
256665,0.0006321525
256666,0.001368106
256667,0.001905039
256668,0.008820744
256669,0.0019552573
256670,0.0006763396
256671,0.0008604022
256672,0.0012402164
256673,0.0016200518
256674,0.003728856
256675,0.00087292923
256676,0.0026872635
256677,0.0009038964
