,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
11527,1189,2015,389,0,0,0,14,20,0.0,0,0,0,25,0,0,47.4,690,0
11303,4538,2014,200,0,0,0,7,4,0.0,0,0,0,14,0,0,60.7,236,0
10940,1359,2014,559,0,0,0,3,7,0.0,0,2,0,25,0,0,67.1,329,0
6442,1424,2011,200,0,0,0,138,3,0.0,0,0,0,14,0,0,44.8,681,0
846,4493,2013,200,0,0,0,3,2,0.0,0,0,0,11,0,0,44.4,718,1
1623,2708,2015,200,0,0,0,1,1,0.0,0,0,0,6,0,0,70.5,313,0
13537,1795,2022,995,0,0,0,32,1,0.0,0,0,0,9,0,0,44.3,663,0
780,1750,2009,200,0,0,0,4,3,0.0,0,0,0,23,0,0,46.8,600,0
13311,2177,2007,200,1,0,1,263,129,0.0,1,1,0,32,0,0,43.6,513,0
9455,3205,2015,200,0,0,0,9,8,0.0,0,0,0,8,0,0,46.4,266,0
8418,1567,2011,200,0,0,0,7,3,0.0,0,0,0,10,0,0,44.7,644,0
5128,1665,2009,200,0,0,0,245,93,0.0,1,0,0,30,0,0,46.5,572,0
6913,1693,2019,200,0,0,0,41,5,0.0,0,0,0,5,0,0,65.6,249,0
10957,5947,2017,200,0,0,0,8,19,0.0,0,0,0,46,0,0,62.9,106,0
7459,2137,2017,1250,0,0,0,0,2,0.0,0,0,0,5,0,0,104.1,896,0
10580,3416,2017,2650,0,0,0,15,9,0.0,0,0,0,304,0,0,67.9,389,0
5230,3265,2016,200,0,0,1,7,8,0.0,0,0,0,6,0,0,61.6,41,0
4858,5057,2019,200,0,0,0,7,4,0.0,0,0,0,5,0,0,52.8,347,0
848,1474,2013,200,0,0,3,4,6,0.0,0,0,0,16,0,0,54.1,492,0
6794,5958,2013,200,0,0,0,182,109,0.0,1,1,0,70,0,0,47.6,545,0
13627,2054,2011,200,0,0,0,91,2,0.0,0,0,0,4,0,0,43.1,566,0
10917,2113,2012,200,0,0,0,3,30,0.0,0,0,0,43,0,0,66.8,216,0
10084,3122,2009,200,0,0,0,140,2,0.0,0,0,0,3,0,0,44.6,654,0
3064,1991,2009,200,0,0,0,230,57,0.0,1,0,0,25,0,0,48.1,584,0
2986,2409,2021,200,0,0,0,40,0,0.0,0,0,0,10,0,0,66.4,130,0
10402,1844,2012,200,0,0,0,123,2,0.0,0,0,0,8,0,0,45.5,636,0
5638,2463,2014,200,0,0,0,120,4,0.0,0,0,0,20,0,0,44.8,601,0
7697,2052,2008,200,0,0,0,185,37,0.0,0,2,0,7,0,0,45.4,655,0
11356,3496,2007,550,0,0,0,146,44,0.0,1,0,0,23,0,0,45.2,586,0
223,4535,2016,200,0,0,4,7,18,0.0,0,0,0,73,0,0,61.6,349,0
4560,1735,2017,900,0,0,4,5,19,0.0,0,0,0,21,0,0,54.5,496,0
1705,2093,2014,200,0,0,0,1,4,0.0,0,0,0,16,0,0,63.6,419,0
11907,1570,2008,200,0,0,0,128,32,0.0,1,0,0,11,0,0,42.8,555,0
3697,2073,2013,200,0,0,0,9,4,0.0,0,0,0,6,0,0,43.9,716,0
1830,3135,2022,795,0,0,0,23,2,0.0,0,0,0,5,0,0,53.5,307,0
5960,2407,2010,200,0,0,0,270,86,0.0,1,1,1,17,0,0,43.4,602,0
12015,3760,2021,591,0,0,1,30,1,0.0,0,0,0,15,0,0,45.8,542,0
11113,7415,2018,200,0,0,2,1,8,0.0,0,0,0,11,0,0,68.9,388,0
13681,1736,2014,200,0,0,0,8,4,0.0,0,0,0,9,0,0,45.4,668,0
2007,1324,2020,297,0,0,1,9,18,0.0,0,0,1,16,0,0,42.0,571,0
959,2411,2016,200,1,0,0,14,3,0.0,0,0,0,5,0,0,55.1,402,0
8756,2736,2019,200,0,0,0,13,38,0.0,0,2,0,29,0,0,58.7,247,0
3691,1377,2015,200,0,0,0,8,5,0.0,0,0,0,5,0,0,48.5,679,0
8959,2087,2017,1250,0,0,0,3,6,0.0,0,0,0,11,0,0,53.3,406,0
475,1181,2011,381,0,0,0,9,10,0.0,0,0,0,7,0,0,47.0,606,0
9671,3750,2015,200,0,0,0,3,6,0.0,0,0,0,17,0,0,67.5,317,0
8141,3073,2016,200,0,0,0,6,7,0.0,0,0,0,7,0,0,44.1,701,0
8684,1338,2009,200,0,0,1,282,51,0.0,2,3,0,126,0,0,32.6,408,0
3842,2674,2013,200,0,0,4,0,3,0.0,0,0,0,7,0,0,63.2,478,0
90,4105,2011,200,0,0,0,3,6,0.0,0,0,0,11,0,0,63.2,129,0
5158,3044,2016,200,0,0,0,6,2,0.0,0,0,0,19,0,0,45.2,671,0
12136,3760,2021,591,0,0,1,18,0,0.0,0,0,0,15,0,0,44.2,533,0
4178,1725,2008,925,0,0,0,16,7,0.0,0,0,0,12,0,0,64.7,335,0
10928,2854,2014,200,0,0,0,6,6,0.0,0,0,0,5,0,0,45.6,575,0
8744,1401,2010,601,0,0,0,148,6,0.0,0,0,0,5,0,0,45.3,649,0
5713,2533,2019,200,0,0,0,29,2,0.0,5,0,0,5,0,0,64.0,95,0
1735,1454,2012,200,0,0,8,12,7,0.0,0,10,0,14,0,0,68.3,565,0
10725,1297,2007,200,0,0,2,115,73,0.0,1,4,0,20,0,0,52.5,576,0
10488,2452,2017,200,0,0,0,29,3,0.0,0,0,0,5,0,0,69.5,80,0
12105,2375,2016,200,0,0,0,2,4,0.0,0,0,0,5,0,0,62.4,408,0
5249,3156,2014,200,0,0,0,3,8,0.0,0,3,0,16,0,0,69.9,340,0
4731,1774,2013,200,0,0,0,4,3,0.0,0,0,0,5,0,0,71.2,21,0
9611,3532,2019,200,0,0,0,17,2,0.0,0,0,0,12,0,0,45.7,618,0
3438,2841,2014,200,0,0,1,1,2,0.0,0,0,0,12,0,0,66.1,368,0
843,2506,2016,200,0,0,0,21,5,0.0,0,0,0,21,0,0,45.2,647,0
4538,1130,2008,330,0,0,3,80,100,0.0,1,0,0,34,0,0,45.5,462,0
4808,1896,2015,200,0,0,0,9,5,0.0,0,0,0,23,0,0,44.7,745,0
8660,5044,2013,200,0,0,0,7,2,0.0,0,0,0,32,0,0,69.2,236,0
13852,2859,2009,200,0,0,0,225,43,0.0,1,0,0,0,0,0,44.1,623,0
12213,1364,2009,200,0,0,0,181,75,0.0,1,0,0,18,0,0,43.9,570,1
3841,4092,2016,200,0,0,0,8,7,0.0,0,2,0,19,0,0,62.9,458,0
13570,7503,2014,200,0,0,0,5,0,0.0,0,0,0,11,0,0,67.2,335,0
9397,1434,2012,200,0,0,0,22,19,0.0,0,0,0,54,0,0,57.5,440,0
7016,2134,2012,200,0,0,0,24,2,0.0,0,0,0,14,0,0,44.6,736,0
8332,1342,2016,200,0,0,0,13,2,0.0,0,0,0,18,0,0,64.5,659,0
7067,1392,2008,200,0,0,0,133,27,0.0,0,0,0,10,0,0,43.8,699,0
10753,2752,2010,200,0,0,2,67,76,0.0,0,2,0,59,0,0,64.8,294,0
5127,1297,2013,497,0,0,1,133,19,0.0,0,0,0,14,0,0,46.0,532,0
11083,2451,2014,200,0,0,0,11,9,0.0,0,0,0,7,0,0,61.9,263,0
10635,1376,2010,576,0,0,0,114,42,0.0,0,8,0,5,0,0,59.6,637,0
11384,4306,2017,200,0,0,0,12,8,0.0,0,0,0,18,0,0,48.6,468,0
13187,1085,2010,200,0,0,1,14,12,0.0,0,6,0,16,0,0,70.5,371,0
4248,5396,2014,200,0,0,0,15,34,0.0,0,0,0,29,0,0,44.6,539,0
8012,1205,2013,405,0,0,1,1,2,0.0,0,1,0,12,0,0,60.7,469,0
13022,2463,2010,200,0,0,0,188,30,0.0,0,0,0,24,0,0,47.3,556,0
8499,2767,2010,200,0,0,0,3,11,0.0,0,1,0,12,0,0,44.7,469,0
12455,1778,2013,200,0,0,1,106,5,0.0,0,15,1,4,0,0,52.2,624,0
4601,3403,2009,200,0,0,0,116,49,0.0,0,0,0,30,0,0,59.4,344,0
4763,1354,2008,200,0,0,0,211,47,0.0,0,0,0,13,0,0,38.5,490,0
8323,1511,2018,375,0,0,0,6,8,0.0,0,0,0,29,0,0,50.7,523,0
4956,3252,2013,200,0,0,0,1,4,0.0,0,8,0,18,0,0,70.5,420,1
7976,2414,2008,550,0,0,0,106,2,0.0,0,1,0,18,0,0,40.9,516,0
6569,1650,2014,200,0,0,0,8,7,0.0,0,0,0,15,0,0,46.0,259,0
2057,8331,2018,201,0,0,0,5,4,0.0,0,0,0,6,0,0,44.5,734,0
2319,1730,2019,489,0,0,7,3,16,0.0,0,0,0,17,4,0,56.5,507,0
11488,4143,2021,549,0,0,0,23,2,0.0,0,0,0,8,0,0,45.1,719,0
9291,2065,2014,1265,0,0,0,8,4,0.0,0,0,0,7,0,0,43.7,690,0
8579,1400,2015,200,0,0,0,21,24,0.0,0,0,0,575,0,0,63.2,454,0
8304,1732,2011,200,0,0,0,17,6,0.0,0,0,0,13,0,0,44.6,743,1
12854,2117,2018,617,0,0,0,9,6,0.0,1,0,0,29,0,0,46.8,589,0
3062,1902,2020,402,0,0,0,28,2,0.0,0,0,0,9,0,0,45.0,645,0
8772,1726,2013,926,0,0,0,2,2,0.0,0,0,0,8,0,0,59.7,348,0
2329,2463,2010,200,0,0,0,580,66,0.0,1,0,0,14,0,0,43.4,648,0
10768,3146,2020,524,0,0,0,11,13,0.0,0,0,0,18,0,0,42.9,403,0
7038,7624,2017,200,0,0,0,3,4,0.0,0,0,0,7,0,0,66.8,367,0
2465,1574,2011,200,0,0,1,19,7,0.0,0,0,0,12,0,0,54.3,158,0
4824,5514,2013,200,0,0,0,176,43,0.0,1,0,0,20,0,0,44.0,583,0
10325,1532,2012,200,0,0,0,91,2,0.0,0,0,0,17,0,0,44.6,612,0
1581,1653,2008,853,0,0,0,181,36,0.0,0,1,0,6,0,0,44.2,625,1
8978,6911,2016,200,0,0,0,3,7,0.0,0,0,0,15,0,0,46.6,461,0
4458,2068,2018,200,0,0,0,4,7,0.0,0,0,0,12,0,0,44.8,454,0
10140,2363,2010,200,0,0,0,0,4,0.0,0,0,0,12,0,0,69.2,287,0
6455,1659,2016,507,0,0,0,37,4,0.0,0,0,0,12,0,0,45.6,626,0
5565,2883,2009,200,0,0,0,102,5,0.0,0,0,0,94,0,0,41.4,632,0
2820,1577,2010,200,0,0,0,139,29,0.0,0,0,0,11,0,0,44.0,599,0
9058,4867,2011,200,0,0,0,150,8,0.0,0,1,0,9,0,0,45.4,627,0
13283,1691,2008,375,0,0,0,98,56,0.0,0,7,0,11,0,0,54.8,560,0
6792,2420,2022,1620,0,0,0,27,2,0.0,0,0,1,29,0,0,46.5,645,0
9360,1796,2016,658,0,0,1,191,14,0.0,0,0,0,16,1,0,60.4,833,0
12314,4514,2016,200,0,0,0,35,13,0.0,0,0,0,15,0,0,57.3,297,0
5121,3470,2013,200,0,0,2,3,17,0.0,0,8,0,12,0,0,70.9,354,0
2761,3060,2012,200,0,0,0,472,46,0.0,1,0,0,8,0,0,43.4,648,0
2225,1943,2013,200,0,0,0,9,3,0.0,0,0,0,9,0,0,45.0,781,0
3499,2457,2011,200,0,0,0,8,10,0.0,0,0,0,28,0,0,52.4,596,1
10897,1706,2015,200,0,0,0,2,6,0.0,0,4,0,23,0,0,65.1,339,0
2418,1634,2010,834,0,0,0,68,31,0.0,0,0,0,20,0,0,43.8,156,0
883,1529,2010,200,0,0,0,99,11,0.0,0,0,1,10,0,0,44.3,713,0
13044,1373,2022,573,0,0,0,24,2,0.0,0,0,0,5,0,0,45.2,718,0
1479,11129,2013,200,0,0,0,9,12,0.0,0,0,0,21,0,0,68.0,296,0
11977,4057,2014,200,0,0,2,2,8,0.0,0,0,0,13,0,0,52.2,692,0
12616,5809,2018,375,0,0,0,2,6,0.0,0,1,0,17,0,0,54.2,166,0
3839,2258,2014,200,0,0,1,3,8,0.0,0,0,0,19,0,0,67.8,253,0
2651,8407,2016,200,0,0,0,21,0,0.0,0,0,0,14,0,0,45.6,538,0
6981,1860,2008,200,0,0,1,467,6,0.0,2,1,0,14,0,0,37.7,1249,0
13157,5474,2009,200,0,0,0,100,57,0.0,0,0,0,35,0,0,64.1,215,1
13955,2277,2012,308,0,0,1,11,2,0.0,0,0,0,13,0,0,45.4,706,1
11816,4192,2014,200,0,0,2,2,13,0.0,0,2,0,6,0,0,69.8,386,0
13899,5339,2020,1366,0,0,0,43,2,0.0,0,0,0,20,0,0,45.1,750,0
9151,1454,2015,200,0,0,0,6,5,0.0,0,0,0,12,0,0,63.7,440,0
39,5885,2013,200,0,0,0,32,23,0.0,0,0,0,23,0,0,53.6,177,0
4198,2037,2022,1237,0,0,0,44,6,0.0,0,0,0,5,0,0,45.5,668,0
13218,5338,2021,200,0,0,0,40,1,0.0,0,0,0,18,0,0,60.8,252,0
3202,1000,2017,200,0,0,2,1,4,0.0,0,0,0,5,0,0,58.2,401,1
11519,1211,2010,411,0,0,1,62,98,0.0,1,1,0,22,0,0,51.0,231,0
5215,3461,2017,200,0,0,0,21,6,0.0,0,0,0,5,0,0,69.4,90,0
6538,1247,2009,447,0,0,5,57,58,0.0,1,0,0,38,0,0,49.7,387,0
4529,2161,2014,200,0,0,9,2,11,0.0,0,0,0,21,0,0,69.9,257,0
7118,6542,2018,200,0,0,0,5,0,0.0,0,0,0,11,0,0,47.3,632,0
6385,5438,2018,235,0,0,0,79,3,0.0,0,0,0,16,0,0,43.8,534,0
7458,1354,2012,200,0,0,1,6,10,0.0,0,0,0,2,0,0,68.8,270,0
13995,3522,2019,407,0,0,0,8,3,0.0,0,0,0,15,0,0,47.3,620,0
4383,1280,2008,480,0,0,0,162,14,0.0,0,0,0,18,0,0,44.5,695,1
6558,2019,2010,200,0,0,0,264,53,0.0,1,0,0,11,0,0,45.7,686,1
10765,1690,2012,200,0,0,0,124,1,0.0,0,0,0,11,0,0,45.4,558,0
8890,1847,2012,200,0,0,0,6,2,0.0,0,0,0,12,0,0,44.5,650,0
9039,2834,2011,200,0,0,5,40,124,0.0,1,0,0,16,0,0,55.9,165,0
11751,3811,2010,200,0,0,0,105,8,0.0,0,3,0,15,0,0,65.9,497,1
4543,1445,2022,645,0,0,0,25,6,0.0,0,0,0,6,0,0,41.6,735,0
2375,2110,2013,200,0,0,0,2,4,0.0,0,0,0,18,0,0,56.7,418,0
7636,5746,2016,200,0,0,0,8,15,0.0,0,0,0,12,0,0,44.6,652,1
4748,11003,2014,200,0,0,0,4,12,0.0,0,2,0,13,0,0,61.6,297,0
749,3297,2011,200,0,0,0,1,0,0.0,0,0,0,12,0,0,67.5,380,0
4156,5011,2008,200,0,1,1,155,100,0.0,1,0,0,23,1,0,48.2,734,0
1129,7610,2014,200,0,0,0,45,4,0.0,0,1,0,12,0,0,61.5,428,1
11942,3755,2016,200,0,0,0,17,36,0.0,0,3,0,265,0,0,69.3,208,0
8628,7330,2013,200,0,0,1,23,46,0.0,0,0,0,25,0,0,68.4,339,0
2443,1518,2013,200,0,0,0,3,6,0.0,0,5,0,21,0,0,69.9,401,0
8922,2448,2012,200,0,0,0,87,3,0.0,0,0,0,12,0,0,50.7,307,0
4926,2692,2016,200,0,0,0,37,2,0.0,0,0,0,12,0,0,44.0,611,0
9892,1385,2015,375,0,0,0,15,1,0.0,0,0,0,10,0,0,46.4,871,0
3993,3592,2020,718,0,0,0,4,10,0.0,0,0,0,10,0,0,51.6,528,0
2289,1728,2013,200,0,0,0,5,2,0.0,0,0,0,4,0,0,45.9,678,0
5019,3813,2016,200,0,0,0,4,5,0.0,0,0,0,17,0,0,66.4,270,0
4124,2950,2014,200,0,0,0,2,3,0.0,0,2,0,7,0,0,68.8,325,0
3677,2614,2009,200,0,0,1,72,27,0.0,0,1,0,26,0,0,45.3,258,0
5551,9250,2022,200,0,0,0,10,6,0.0,0,1,0,5,0,0,70.3,138,0
1530,2758,2008,200,0,0,1,157,23,0.0,0,0,0,16,0,0,44.2,801,1
4118,2113,2017,200,0,0,0,7,4,0.0,0,0,0,5,0,0,46.2,669,1
4175,1987,2014,200,0,0,0,2,3,0.0,0,0,0,13,0,0,45.6,669,0
3932,2430,2016,200,0,0,2,6,28,0.0,0,2,0,16,0,0,43.5,377,0
9529,1672,2009,200,1,0,9,60,107,0.0,1,0,0,57,0,0,62.2,440,1
12050,2202,2011,200,0,0,3,294,81,0.0,1,0,0,15,0,0,45.8,632,0
13533,1381,2016,375,0,0,0,0,3,0.0,0,12,0,22,0,0,62.7,434,0
14014,2399,2008,1599,0,0,30,47,191,0.0,2,0,0,44,0,0,58.8,322,1
13620,1340,2013,200,0,0,0,62,5,0.0,0,0,0,15,0,0,57.0,455,0
7817,2091,2013,200,0,0,0,3,2,0.0,0,0,0,19,0,0,45.1,652,0
11918,1658,2009,200,0,0,1,156,48,0.0,0,0,0,4,0,0,43.9,632,0
3279,2004,2019,200,0,0,0,126,2,0.0,0,0,0,12,0,0,44.6,634,0
10209,6567,2010,200,0,0,0,127,24,0.0,0,0,0,10,0,0,44.2,499,0
9425,1713,2013,552,0,0,0,30,3,0.0,0,0,0,9,0,0,44.6,775,0
3950,4024,2013,200,0,0,1,12,5,0.0,0,0,0,10,0,0,44.0,624,0
7265,1282,2014,200,0,0,0,2,2,0.0,0,0,0,9,0,0,44.4,652,0
4188,1555,2008,755,0,0,0,106,2,0.0,0,1,1,7,0,0,45.3,586,0
10484,1724,2012,200,0,0,0,22,14,0.0,1,0,0,13,0,0,41.5,562,0
8861,1879,2019,200,0,0,0,2,1,0.0,0,0,0,8,0,0,44.0,619,0
3257,1461,2011,200,0,0,0,83,70,0.0,0,0,0,21,0,0,59.7,367,0
12910,2387,2021,517,0,0,0,8,1,0.0,0,0,0,5,0,0,63.4,196,1
5455,1371,2011,571,0,0,2,3,8,0.0,0,0,0,9,0,0,64.3,372,0
5087,1717,2010,200,0,0,0,3,7,0.0,0,0,0,9,0,0,68.9,259,0
10821,1361,2014,200,0,0,3,4,17,0.0,0,0,0,4,0,0,54.9,532,0
13509,1180,2011,200,0,0,0,171,4,0.0,0,0,0,2,0,0,45.2,661,0
7761,2443,2011,200,0,0,1,181,177,0.0,1,0,0,31,0,0,45.1,396,0
6657,2262,2009,200,0,0,0,249,94,0.0,1,0,0,18,0,0,43.8,719,0
3396,2071,2007,200,0,0,0,25,4,0.0,0,0,0,14,0,0,69.7,265,1
10675,8048,2020,200,0,0,1,21,11,0.0,0,0,0,14,0,0,68.5,429,1
9159,2341,2008,550,1,0,0,157,6,0.0,0,0,0,5,0,0,54.1,608,0
13274,3876,2019,1021,0,0,0,5,4,0.0,0,0,0,16,0,0,45.6,283,0
490,1310,2018,200,0,0,0,6,20,0.0,0,0,0,11,0,0,48.1,256,0
4687,2052,2010,200,0,0,0,251,75,0.0,1,0,0,16,0,0,47.3,541,0
6120,2436,2008,200,0,0,0,0,3,0.0,0,0,0,3,0,0,68.3,11,0
5900,3132,2012,200,0,0,0,5,3,0.0,0,0,0,7,0,0,45.2,685,0
1183,5338,2021,200,0,0,0,5,6,0.0,0,0,0,18,0,0,52.9,342,0
5403,2701,2019,200,0,0,1,14,9,0.0,0,0,0,23,0,0,56.5,424,0
11237,1697,2013,200,0,0,0,3,4,0.0,0,0,0,33,0,0,67.4,48,0
220,2068,2008,550,0,0,0,114,2,0.0,0,1,0,21,0,0,48.0,781,0
7523,1406,2008,375,1,0,0,99,1,0.0,0,0,0,14,0,0,43.2,677,0
5608,3931,2014,200,0,0,0,1,17,0.0,0,0,0,23,0,0,99.0,414,0
8277,3947,2014,200,0,0,0,11,5,0.0,0,0,0,7,0,0,49.6,636,1
10010,2481,2015,200,0,0,0,17,3,0.0,0,0,0,6,0,0,45.6,630,0
7017,3415,2015,200,0,0,0,8,11,0.0,0,0,0,15,0,0,47.4,639,0
5212,4884,2015,200,1,0,2,6,15,0.0,0,0,0,15,0,0,58.1,453,0
8691,3053,2016,200,0,0,0,5,5,0.0,0,0,0,17,0,0,47.4,633,0
5264,2071,2007,1271,0,0,0,2,15,0.0,0,0,0,63,0,0,68.7,82,0
4951,1306,2010,200,0,0,0,0,6,0.0,0,0,0,22,0,0,59.6,250,0
11576,1374,2008,384,0,0,0,183,56,0.0,1,0,0,14,0,0,43.8,569,1
289,1732,2011,200,0,0,0,4,3,0.0,0,0,0,2,0,0,44.5,669,0
10797,2508,2014,200,0,0,0,5,2,0.0,0,0,0,10,0,0,54.9,224,0
13092,1722,2015,200,0,0,1,279,4,0.0,1,0,0,6,0,0,40.5,1272,0
1237,1379,2009,200,0,0,0,186,40,0.0,0,6,0,13,0,0,44.5,704,0
6681,1655,2008,550,0,0,2,139,342,0.0,3,0,0,54,0,0,39.4,421,0
8468,4695,2012,200,0,0,0,120,12,0.0,0,0,1,193,0,0,45.8,549,0
11154,1175,2008,375,0,1,0,94,1,0.0,0,0,0,6,0,0,44.9,646,0
4871,3772,2016,200,0,0,0,4,1,0.0,0,0,0,5,0,0,44.4,587,0
3782,4850,2015,200,0,0,0,6,3,0.0,0,0,0,13,0,0,45.8,752,0
1970,2400,2016,599,0,0,0,9,7,0.0,0,0,0,10,0,0,44.3,719,0
5540,1898,2009,375,0,0,0,15,3,0.0,0,0,0,7,0,0,43.6,747,0
13482,1323,2013,200,0,0,0,149,26,0.0,0,5,0,60,0,0,62.7,469,0
4779,1693,2011,525,0,0,0,214,45,0.0,1,0,0,17,0,0,43.1,652,0
7488,2635,2022,1835,0,0,0,42,1,0.0,0,0,0,5,0,0,46.1,528,0
10903,1527,2018,550,0,0,0,24,2,0.0,0,0,0,5,0,0,46.1,746,0
1267,2395,2011,200,0,0,0,251,93,0.0,1,0,0,33,0,0,43.3,570,0
11612,4525,2022,200,0,0,0,22,8,0.0,0,0,0,6,0,0,61.8,326,0
8369,3767,2010,200,0,0,6,77,75,0.0,0,5,0,25,1,0,64.6,409,0
8248,3149,2015,949,0,0,0,1,6,0.0,0,0,0,9,0,0,68.0,448,0
7581,1162,2008,362,0,0,0,226,3,0.0,0,0,0,4,0,0,42.3,629,0
13766,1735,2017,900,0,0,0,4,9,0.0,0,2,0,17,0,1,54.4,528,0
8372,2180,2012,200,0,0,0,257,4,0.0,0,0,0,7,0,0,44.0,637,0
1908,2444,2013,200,0,0,0,6,5,0.0,0,0,0,8,0,0,60.3,216,0
11867,1724,2010,554,0,0,0,0,5,0.0,0,0,0,15,0,0,69.4,274,0
7576,1719,2007,200,0,0,0,91,2,0.0,0,0,0,10,0,0,45.4,569,0
4318,2409,2013,200,0,0,0,37,4,0.0,0,0,0,5,0,0,45.6,686,0
12941,2208,2017,1408,0,0,0,39,6,0.0,0,0,0,5,0,0,68.0,158,0
12482,2705,2015,200,0,0,0,5,2,0.0,0,3,0,17,0,0,63.1,77,0
11359,3392,2021,200,0,0,0,30,2,0.0,0,0,0,7,0,0,45.5,616,0
6466,5546,2016,200,0,0,2,10,11,0.0,0,0,0,22,0,0,54.3,237,0
7445,1377,2008,577,0,0,0,111,8,0.0,0,0,0,10,0,0,42.5,618,0
8219,2402,2016,200,0,0,0,3,2,0.0,0,0,0,25,0,0,46.3,252,0
6179,1687,2013,200,0,0,0,6,3,0.0,0,0,0,11,0,0,47.0,652,0
7212,1189,2009,550,0,0,1,247,68,0.0,1,1,1,44,0,0,44.2,652,1
1191,9661,2015,200,0,0,0,53,17,0.0,0,5,0,20,0,0,65.4,437,0
2070,1352,2010,552,0,0,0,5,3,0.0,0,0,0,9,0,0,70.9,50,0
3865,2790,2013,200,0,0,0,2,3,0.0,0,0,0,3,0,0,68.4,267,1
7077,1749,2014,200,0,0,0,49,3,0.0,0,3,0,12,0,0,60.0,537,0
10667,4057,2009,200,0,0,0,104,1,0.0,0,0,0,15,0,0,44.1,682,0
13184,1352,2010,552,0,0,1,253,22,0.0,0,0,0,35,0,0,55.0,696,0
9886,2345,2018,200,0,0,0,11,7,0.0,0,0,0,4,0,0,44.3,705,0
11349,56788,2016,200,0,0,0,6,6,0.0,0,0,0,7,0,0,62.1,319,0
10453,2034,2007,550,0,0,0,229,47,0.0,0,0,0,24,0,0,41.9,546,0
7821,1146,2011,346,0,0,1,19,14,0.0,0,0,0,16,0,0,56.5,148,0
9283,5059,2019,409,0,0,0,19,4,0.0,0,2,0,12,0,0,64.2,594,0
7773,1364,2009,564,0,0,0,150,23,0.0,0,1,0,23,0,0,44.1,660,0
2511,1000,2021,375,0,0,0,4,0,0.0,0,1,1,25,0,0,46.1,628,0
803,2073,2015,200,0,0,0,0,6,0.0,0,0,0,6,0,0,72.3,403,0
11099,2787,2008,550,0,0,0,131,19,0.0,0,0,0,6,0,0,43.6,608,0
12930,3492,2013,200,0,0,0,4,2,0.0,0,0,0,5,0,0,68.4,285,0
12301,2834,2011,200,0,0,2,22,115,0.0,1,0,0,50,0,0,65.1,225,0
3964,5430,2014,200,0,0,1,31,12,0.0,0,0,0,9,3,0,61.7,384,0
5259,1201,2010,401,0,0,0,3,3,0.0,0,0,0,8,0,0,68.7,226,0
12973,2048,2011,200,0,0,0,19,4,0.0,0,0,0,14,0,0,55.27,350,0
1837,1261,2015,461,0,0,0,9,4,0.0,0,0,0,16,0,0,44.7,712,0
1169,3545,2008,200,0,0,0,181,112,0.0,1,1,0,28,0,0,48.4,555,1
3530,2547,2012,200,0,0,0,164,2,0.0,0,0,0,5,0,0,41.6,446,0
5503,2222,2015,200,0,0,3,33,10,0.0,0,0,0,25,0,0,63.8,363,0
13483,3146,2019,616,0,0,0,8,6,0.0,0,0,0,12,0,0,47.3,687,0
1984,2393,2012,200,0,0,0,6,5,0.0,0,0,0,6,0,0,52.2,495,0
2164,8909,2015,200,0,0,0,14,4,0.0,0,0,0,5,0,0,46.1,666,0
8754,1781,2007,200,0,0,0,117,1,0.0,0,0,0,16,0,0,43.9,700,0
11697,2778,2014,200,0,0,0,9,2,0.0,0,0,0,7,0,0,45.2,634,0
12818,1345,2015,545,0,0,0,6,1,0.0,0,0,0,17,0,0,46.3,682,0
13562,1564,2016,200,0,0,0,8,8,0.0,0,0,0,5,0,0,46.6,740,0
3638,2026,2011,200,0,0,0,9,9,0.0,0,0,0,24,0,0,58.2,284,0
3052,1184,2007,384,0,0,2,91,300,0.0,2,0,0,62,0,0,50.0,392,0
11851,2417,2018,550,0,0,0,56,9,0.0,0,0,0,14,0,0,57.9,504,0
10740,2929,2013,200,0,0,3,4,4,0.0,0,0,0,11,0,0,54.5,472,0
12739,1988,2008,830,0,0,0,146,1,0.0,0,0,0,14,0,0,44.3,662,0
11080,2425,2010,200,0,0,0,13,5,0.0,0,0,0,16,0,0,68.5,80,1
3745,2152,2014,200,0,0,3,0,3,0.0,0,1,0,18,0,0,64.6,279,0
4661,5298,2016,200,0,0,0,8,3,0.0,0,0,0,10,0,0,44.0,739,0
6502,3170,2019,200,0,0,0,16,2,0.0,0,1,0,14,0,0,57.1,292,0
1598,1794,2012,200,0,0,0,2,4,0.0,0,0,0,9,0,0,43.8,636,0
11160,2607,2022,200,0,0,0,26,1,0.0,0,0,0,5,0,0,45.3,670,0
11008,2492,2013,200,0,0,0,1,9,0.0,0,0,0,14,0,0,62.4,398,0
4185,2111,2009,200,0,0,0,133,3,0.0,0,0,0,8,0,0,46.5,536,1
1553,1987,2014,200,0,0,0,2,2,0.0,0,0,0,12,0,0,44.6,685,0
10139,4243,2014,200,0,0,0,4,2,0.0,0,0,0,11,0,0,52.6,542,0
13168,2402,2008,550,1,0,1,111,78,0.0,1,1,0,19,0,0,54.3,407,0
783,1382,2008,200,0,0,0,118,2,0.0,0,0,0,14,0,0,43.7,669,0
8169,3220,2020,499,0,0,0,11,2,0.0,0,0,0,37,0,0,53.8,326,0
7879,2036,2009,200,0,0,2,166,90,0.0,0,0,0,45,0,0,46.3,375,0
