,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
3367,1369,2018,200,0,0,1,2,38,0.0,0,0,0,11,0,0,102.0,1021,0
1302,1802,2010,200,0,0,0,0,16,0.0,0,4,0,8,0,0,98.1,1229,1
8371,3200,2021,943,0,0,2,13,33,0.0,2,2,0,8,0,0,79.1,1017,0
8755,1686,2016,200,0,0,0,11,17,0.0,0,4,0,5,0,0,99.9,1148,0
732,2441,2013,550,0,0,0,2,9,0.0,0,0,1,3,0,0,99.0,1171,0
3455,2117,2018,617,0,0,0,2,11,0.0,0,0,0,5,0,0,92.4,1254,0
8952,1231,2015,431,0,0,1,2,13,0.0,0,43,0,14,0,0,102.7,1098,0
5168,1349,2008,200,0,0,0,1,7,0.0,0,260,0,3,0,0,107.0,1436,0
3209,1716,2012,200,0,0,1,2,10,0.0,0,244,0,22,0,0,112.6,1355,0
2069,5550,2019,200,0,0,2,31,24,0.0,2,16,0,11,0,0,93.1,1056,0
10511,7973,2017,523,0,0,2,3,18,0.0,0,7,0,14,0,0,91.9,1061,0
8698,2932,2008,550,0,0,2,28,19,0.0,0,2,0,18,0,0,109.3,1082,0
9753,1675,2014,200,0,0,2,2,34,0.0,0,62,0,8,0,0,98.5,806,0
4439,1695,2017,900,0,0,1,14,30,0.0,0,0,0,12,0,0,93.0,1142,0
6005,1674,2008,550,0,0,1,2,16,0.0,1,1,0,22,0,0,108.0,1309,0
13973,2796,2011,200,0,0,1,3,9,0.0,1,0,0,7,0,0,96.2,1220,0
10794,1189,2022,389,0,0,0,168,33,0.0,1,10,0,6,0,0,82.3,1022,0
6493,1618,2012,200,0,0,2,1,13,0.0,0,214,0,4,0,0,114.9,1188,0
7509,1719,2016,200,0,0,0,0,8,0.0,0,0,0,10,0,0,99.6,907,0
323,2347,2011,461,0,0,1,2,18,0.0,0,199,0,9,0,0,114.6,1179,0
2771,1501,2008,375,0,0,4,2,11,0.0,1,254,1,16,0,0,123.8,1415,0
2938,3997,2012,200,0,0,0,1,10,0.0,0,28,0,4,0,0,100.4,786,0
11844,1606,2022,396,0,0,0,3,23,0.0,0,1,0,5,0,0,94.4,1063,0
8344,1603,2019,447,0,0,2,0,11,0.0,0,2,0,5,0,0,98.6,987,0
6010,4486,2014,200,0,0,0,2,28,0.0,0,5,0,14,0,0,91.6,1247,0
3411,2106,2008,550,0,0,1,1,9,0.0,0,5,0,14,0,0,110.0,1036,0
11411,1000,2015,200,0,0,0,9,22,0.0,5,10,1,15,0,0,92.4,1381,0
9882,3873,2015,200,0,0,1,7,37,0.0,0,52,0,21,0,0,113.1,1319,1
9214,1330,2012,530,0,0,7,4,31,0.0,1,0,0,10,0,0,91.9,1206,0
3470,5606,2011,200,0,0,14,2,12,0.0,1,219,0,85,0,0,120.5,1345,0
5935,1667,2015,200,0,0,0,1,18,0.0,0,9,0,13,0,0,108.5,1144,0
5148,6019,2011,200,0,0,1,3,11,0.0,0,164,0,17,0,0,118.4,939,0
8771,1693,2012,893,0,0,5,51,47,0.0,2,20,1,6,1,0,101.5,1267,0
11510,2394,2018,550,0,0,1,2,9,0.0,0,61,0,14,0,0,102.0,1320,0
4131,8020,2017,200,0,0,0,1,14,0.0,0,0,0,17,0,0,96.3,1040,0
13198,2717,2013,200,0,0,0,2,10,0.0,0,11,0,2,0,0,99.9,1147,0
1507,4086,2011,200,0,0,1,2,7,0.0,0,250,0,14,0,0,112.5,1572,1
1362,3317,2017,200,0,0,1,13,39,0.0,0,261,0,11,0,0,107.4,1372,0
12062,7108,2010,200,0,1,2,4,8,0.0,1,1,0,9,0,1,98.5,943,0
2419,1756,2013,200,0,0,0,5,41,0.0,0,3,0,7,0,0,85.4,1310,0
921,2824,2011,200,0,0,0,13,3,0.0,0,204,0,4,0,0,113.2,1252,0
2189,2068,2008,375,0,0,1,2,14,0.0,1,73,1,17,0,0,95.1,856,0
10630,4528,2018,200,0,0,1,1,20,0.0,0,0,0,5,0,0,94.9,964,0
6576,1718,2017,200,0,0,3,2,25,0.0,0,0,0,14,0,0,97.3,1451,0
3512,2425,2016,200,0,0,1,15,25,0.0,1,1,0,5,0,0,86.0,1018,0
6915,1856,2017,356,0,0,2,1,23,0.0,0,0,0,9,0,0,98.6,1390,0
620,2166,2010,200,0,0,6,34,99,0.0,2,52,1,34,0,0,128.3,1302,0
7931,1735,2014,935,0,0,0,6,14,0.0,0,6,0,12,0,0,109.2,1415,1
3440,1681,2008,881,1,0,6,36,56,0.0,2,3,1,15,1,0,90.2,1051,0
12284,1944,2015,200,0,0,2,14,32,0.0,2,32,0,24,0,0,105.0,1042,0
2300,1370,2018,550,0,0,0,1,13,0.0,0,0,0,7,0,0,84.3,1242,0
12077,2009,2008,200,0,0,2,12,31,0.0,1,20,1,7,0,0,87.4,1093,1
8710,3741,2010,200,0,0,1,4,28,0.0,1,3,0,11,0,0,112.0,1289,0
12849,1714,2013,200,0,0,0,5,13,0.0,0,3,0,13,0,0,94.2,838,0
4247,2772,2014,200,0,0,0,1,6,0.0,0,243,0,6,0,0,117.0,1416,0
13529,1399,2008,599,0,0,0,11,17,0.0,0,43,0,9,0,0,94.5,1069,0
13937,2150,2009,200,0,0,0,6,14,0.0,0,0,0,14,0,0,79.1,1096,0
10353,8092,2015,200,0,0,2,1,11,0.0,0,1,0,20,0,0,96.6,1206,0
13141,1352,2011,200,0,0,2,1,23,0.0,0,227,0,11,0,0,118.0,1229,0
9969,2379,2016,1579,0,0,2,2,9,0.0,0,3,0,3,0,0,94.9,1381,0
4488,1700,2014,200,0,0,2,2,54,0.0,0,20,0,4,0,0,96.5,1045,0
1643,3774,2016,200,0,0,0,3,11,0.0,0,223,0,13,0,0,104.9,1269,0
522,3306,2008,550,0,0,2,2,21,0.0,1,188,0,4,0,0,99.0,1247,0
6973,3307,2010,200,0,0,1,2,7,0.0,0,227,0,19,0,0,117.8,1278,1
1182,8957,2013,200,0,0,2,1,12,0.0,0,0,0,7,0,0,87.4,1150,0
4856,1318,2007,343,0,0,3,144,47,0.0,1,1,0,10,0,0,99.2,1288,0
8177,1697,2016,375,0,0,2,33,38,0.0,1,5,0,13,0,0,88.0,1015,0
12372,2034,2019,529,0,0,0,2,9,0.0,0,40,0,25,0,0,104.2,1003,0
9463,1714,2014,914,0,0,0,0,3,0.0,0,0,0,10,0,0,102.4,1010,0
3329,4453,2016,3653,0,0,0,6,18,0.0,0,0,0,14,0,0,91.4,994,0
1907,2915,2013,200,0,0,2,1,15,0.0,0,0,0,12,0,0,95.4,1322,0
796,1632,2008,832,0,0,0,0,6,0.0,0,135,0,7,0,0,105.2,1394,0
1674,3681,2011,200,0,0,2,1,10,0.0,0,3,0,8,0,0,95.1,1093,0
5485,1219,2010,200,0,0,1,2,11,0.0,0,150,0,8,0,0,122.7,1035,0
8782,2004,2017,504,0,0,1,0,18,0.0,0,41,0,4,0,0,98.3,1112,0
1365,1326,2008,375,0,0,1,4,23,0.0,0,4,0,25,0,0,100.8,1386,0
10808,1219,2008,419,0,0,1,45,48,0.0,1,26,0,27,0,0,93.9,1119,0
3984,1186,2009,200,0,0,9,48,95,0.0,2,1,0,13,0,0,103.0,1243,0
3473,1228,2011,428,0,0,0,3,7,0.0,0,254,0,9,0,0,103.0,1342,0
7607,2729,2016,200,0,0,1,1,36,0.0,0,0,0,5,0,0,106.2,1084,0
7308,2773,2016,200,0,0,2,3,20,0.0,0,266,0,15,0,0,110.4,1558,0
2398,1404,2014,424,0,0,0,1,13,0.0,0,46,0,12,0,0,100.9,978,0
1175,1987,2008,375,0,0,5,12,52,0.0,1,43,0,21,0,0,108.5,739,0
11065,1297,2013,200,0,0,3,4,32,0.0,0,0,0,12,0,0,98.7,1380,0
12484,4001,2018,200,0,0,3,0,26,0.0,1,33,0,3,0,0,99.0,961,0
13677,4614,2022,400,0,0,0,2,27,0.0,0,35,0,5,0,0,95.1,1084,0
12955,2398,2012,200,0,0,0,1,11,0.0,0,290,0,9,0,0,100.5,1502,0
7873,2386,2018,375,0,0,0,0,4,0.0,0,0,0,5,0,0,100.4,1088,0
4598,6588,2016,200,0,0,1,3,34,0.0,1,217,0,42,0,0,121.4,1256,0
6781,3350,2010,200,0,0,2,1,7,0.0,0,168,0,3,0,0,122.8,1025,0
13942,3475,2016,200,0,0,2,18,58,0.0,1,231,0,11,0,0,112.1,1436,0
3566,1499,2010,200,0,0,3,15,68,0.0,2,3,1,18,0,0,82.7,1054,0
9444,2530,2012,200,0,0,1,1,14,0.0,0,3,0,37,0,0,96.2,1122,0
12590,1386,2014,200,0,0,1,3,24,0.0,0,45,0,21,0,0,107.5,1103,0
3010,3156,2014,200,0,0,0,1,25,0.0,0,37,0,17,0,0,89.5,946,0
5450,1525,2014,200,0,0,0,3,26,0.0,0,246,0,3,0,1,127.8,1290,0
9720,2082,2015,1282,0,0,0,0,10,0.0,0,0,0,5,0,0,105.1,1137,0
2996,4537,2012,200,0,0,0,2,8,0.0,0,1,0,14,0,0,102.3,1283,0
7814,3062,2014,200,0,0,1,16,17,0.0,2,2,0,190,1,0,101.1,1095,0
2776,3878,2020,676,0,0,0,1,11,0.0,0,0,0,12,0,0,93.7,892,0
5474,1185,2014,385,0,0,0,3,8,0.0,0,0,0,74,0,0,94.7,1312,0
1882,1467,2009,200,0,0,1,4,34,0.0,1,38,0,14,0,0,103.7,1022,0
12227,3282,2011,200,0,0,0,1,10,0.0,0,0,0,6,0,0,85.4,1069,0
8226,1236,2015,200,0,0,1,2,72,0.0,1,1,1,3,0,0,102.4,1248,0
12306,2069,2015,200,0,0,0,4,10,0.0,0,246,0,10,0,0,110.2,1265,0
5772,3235,2011,200,0,0,7,5,62,0.0,1,55,0,23,0,0,131.7,1134,0
5004,3093,2019,200,0,0,0,1,5,0.0,0,87,0,15,0,0,86.4,1044,1
11017,1363,2011,200,0,0,8,41,60,0.0,2,2,0,11,0,0,99.9,1308,0
5625,1191,2016,391,0,0,4,2,31,0.0,1,0,1,11,0,0,100.3,1283,0
12684,1157,2008,357,0,0,2,6,18,0.0,0,2,0,11,0,0,92.7,1356,0
11517,2133,2018,1600,0,0,2,13,26,0.0,1,3,0,5,0,0,90.0,1208,0
10248,4529,2011,200,0,0,0,2,6,0.0,0,1,0,9,0,0,90.3,1057,0
13698,2047,2009,200,0,0,1,3,12,0.0,0,20,0,6,0,0,108.2,1378,0
604,1859,2012,200,0,0,27,29,141,0.0,2,168,1,12,0,0,126.2,1076,0
3797,1550,2008,200,0,0,2,5,32,0.0,1,202,0,12,0,0,122.4,1358,0
2505,2929,2013,200,0,0,2,4,20,0.0,0,4,0,11,0,0,100.1,1309,0
14038,7163,2010,200,0,0,0,0,7,0.0,0,0,0,5,0,0,97.2,1132,0
9323,1998,2010,200,0,0,4,4,38,0.0,1,10,0,31,0,0,112.9,796,0
13423,11707,2021,200,0,0,0,0,6,0.0,0,6,0,6,0,0,103.0,1007,0
6805,1672,2009,200,0,0,1,5,20,0.0,1,207,0,20,0,0,102.6,1303,0
6519,1328,2009,200,0,0,1,0,7,0.0,0,245,0,10,0,0,114.3,1355,0
10400,1632,2018,550,0,0,3,3,25,0.0,0,2,0,10,0,0,90.4,974,0
10680,3515,2013,200,0,0,4,12,55,0.0,2,7,1,9,0,0,97.8,1090,0
1017,3515,2013,200,0,0,2,3,21,0.0,0,4,0,11,0,0,99.0,1133,0
2999,1680,2022,380,0,0,0,1,3,0.0,0,34,0,5,0,0,103.8,1014,0
13253,1436,2012,636,0,0,7,47,40,0.0,2,1,0,4,0,0,102.3,1239,0
6942,6362,2009,200,0,0,0,4,15,0.0,0,221,0,6,0,0,116.4,1316,0
2297,4411,2017,461,0,0,1,4,30,0.0,0,0,0,31,0,0,108.1,1089,0
2750,2031,2008,200,0,0,1,3,19,0.0,1,182,0,10,0,0,115.7,1043,0
10251,1364,2008,564,0,0,0,0,5,0.0,0,0,0,6,0,0,100.1,1271,0
338,1196,2013,396,0,0,1,0,16,0.0,0,41,0,17,0,0,120.5,999,0
2062,1344,2015,200,0,0,7,4,35,0.0,1,217,1,23,0,0,111.4,1232,0
10449,1788,2008,375,0,0,1,5,23,0.0,1,196,0,8,0,0,107.8,1234,0
8886,2031,2012,200,0,0,0,2,12,0.0,0,3,0,2,0,0,93.5,1153,0
3183,1910,2011,200,0,0,1,3,18,0.0,0,0,0,8,0,0,92.4,1190,0
1867,1000,2009,200,0,0,2,46,57,0.0,2,39,0,5,0,0,84.3,1251,1
4584,1352,2013,200,0,0,3,9,53,0.0,0,40,0,45,0,0,106.7,1050,0
4948,1341,2018,541,0,0,0,3,6,0.0,0,0,0,13,0,0,100.6,1000,0
7297,1972,2014,200,0,0,1,4,19,0.0,0,15,0,5,0,0,89.8,790,0
13573,1743,2007,550,0,0,3,12,55,0.0,1,5,0,21,0,0,90.1,1151,0
6356,2005,2015,200,0,0,0,1,3,0.0,0,0,0,16,0,0,100.3,1036,0
5622,3382,2012,200,0,0,4,4,23,0.0,0,0,0,13,0,0,89.1,1026,0
9396,3441,2021,330,0,0,0,10,39,0.0,0,26,0,11,0,0,106.6,871,0
13464,1702,2014,200,0,0,3,1,26,0.0,0,40,0,13,0,0,118.2,1092,0
4353,2125,2008,550,0,0,3,29,65,0.0,1,2,1,26,0,0,94.0,1328,0
5616,1418,2011,200,0,0,3,13,37,0.0,2,4,0,9,0,0,100.9,1282,0
6812,1337,2013,200,0,0,3,75,43,0.0,3,18,0,3,0,0,94.4,1086,0
6737,1354,2008,200,0,0,2,17,58,0.0,3,171,0,3,0,0,105.6,1141,0
12608,2483,2014,200,0,0,2,3,22,0.0,0,3,0,13,0,0,101.4,977,0
7399,3573,2012,200,0,0,0,2,13,0.0,0,27,0,14,0,0,118.0,793,0
12203,6649,2020,783,0,0,0,0,5,0.0,0,0,0,13,0,0,103.1,1146,1
11403,1364,2008,564,0,0,2,6,27,0.0,1,43,0,10,0,0,105.3,1195,0
10734,6278,2012,200,0,0,3,2,13,0.0,1,3,1,25,0,0,94.2,1633,1
2344,1895,2022,299,0,0,0,2,14,0.0,0,8,0,6,0,0,97.1,1067,0
12177,1320,2010,200,0,0,0,8,20,0.0,0,240,0,13,0,0,103.4,1474,0
28,4488,2014,200,0,0,2,0,13,0.0,0,0,0,8,0,0,99.3,1507,0
945,1744,2013,200,0,0,0,1,4,0.0,0,215,0,8,0,0,112.2,1220,0
4445,1381,2014,581,0,0,0,0,22,0.0,0,257,0,20,0,0,126.1,1365,0
4675,1686,2008,550,0,0,1,1,12,0.0,1,64,0,1,0,0,122.4,1166,0
3254,2494,2014,200,0,0,0,0,5,0.0,0,257,0,6,0,0,114.7,1564,0
11185,1632,2018,832,0,0,0,0,17,0.0,0,0,0,5,0,0,96.7,1003,0
10310,2635,2022,415,0,0,1,1,19,0.0,0,3,0,5,0,0,95.1,987,0
6158,1369,2015,200,0,0,0,2,8,0.0,0,266,0,5,0,0,111.3,1404,0
10732,1360,2010,200,0,0,2,3,8,0.0,0,1,0,6,0,0,101.4,1053,0
6551,71569,2009,200,0,0,10,44,136,0.0,3,0,1,38,1,0,144.4,1110,0
4949,2159,2016,200,0,0,0,85,13,0.0,0,0,0,1,0,0,91.5,1164,0
5905,4176,2013,200,0,0,1,9,18,0.0,0,0,0,33,0,0,99.7,1192,0
9919,6366,2015,200,0,0,0,2,18,0.0,0,45,0,9,0,0,92.5,1164,0
11142,1161,2014,200,0,0,0,6,4,0.0,0,0,0,5,0,0,99.3,1066,0
3888,1404,2011,604,0,0,2,7,24,0.0,0,3,0,10,0,0,136.6,953,0
4806,2400,2015,200,0,0,1,2,15,0.0,0,211,0,4,0,0,111.7,1320,0
6101,1371,2011,200,0,0,2,4,12,0.0,0,158,0,13,0,0,125.8,995,0
4216,5542,2020,398,0,0,2,2,18,0.0,1,93,1,18,0,0,109.9,861,0
775,1595,2022,570,0,0,1,6,54,0.0,1,5,0,7,0,0,70.4,977,0
9062,2750,2009,200,0,0,3,17,40,0.0,1,2,1,12,0,0,102.3,1324,0
7269,1500,2022,352,0,0,0,2,5,0.0,0,3,0,5,0,0,105.2,957,0
5421,1190,2013,200,0,0,5,5,43,0.0,0,255,0,14,0,0,116.5,1468,0
9845,1880,2011,200,0,0,2,2,12,0.0,0,256,0,16,0,0,119.5,1344,0
13564,1380,2019,550,0,0,2,3,35,0.0,0,70,0,5,0,0,121.8,1377,0
9104,7790,2016,200,0,0,0,1,12,0.0,0,119,0,14,0,0,22.8,671,0
13726,1221,2018,375,0,0,0,2,5,0.0,0,222,0,14,0,0,114.4,1193,0
4663,1674,2014,200,0,0,1,21,26,0.0,2,36,0,12,0,0,92.4,1084,0
4330,5660,2014,200,0,0,0,2,6,0.0,0,236,0,4,0,0,115.6,1338,0
6152,3878,2020,676,0,0,0,4,22,0.0,0,3,0,5,0,0,99.6,1301,0
52,2653,2011,468,0,0,0,4,10,0.0,0,186,0,10,0,0,117.2,1253,0
9777,2895,2012,200,0,0,2,20,20,0.0,1,24,0,10,0,0,97.8,1162,0
3058,4738,2014,200,0,1,3,6,31,0.0,2,223,1,8,0,0,119.0,1301,0
11815,3044,2016,200,0,0,3,2,28,0.0,0,0,0,6,0,0,90.8,1093,0
10058,1704,2010,200,0,0,2,6,61,0.0,1,252,0,7,0,0,119.8,1403,0
6955,1828,2017,900,0,0,3,1,21,0.0,1,1,1,32,0,0,95.8,1199,0
7002,1784,2012,200,0,0,7,9,58,0.0,1,1,0,10,2,0,101.9,1357,0
419,2005,2015,200,0,0,0,0,6,0.0,0,0,0,11,0,0,100.9,1072,0
709,3116,2017,200,0,0,1,56,34,0.0,1,49,0,3,0,0,95.6,698,0
6830,1511,2012,200,0,0,3,19,35,0.0,2,5,0,9,0,0,94.7,1340,0
12169,4664,2014,550,0,0,0,2,14,0.0,0,0,0,7,0,0,101.5,1231,0
9365,1410,2019,372,0,0,2,51,17,0.0,0,251,0,9,0,0,119.0,1325,0
5511,9974,2018,1600,0,0,2,14,20,0.0,1,3,0,11,0,0,101.0,1019,0
4583,2932,2008,550,0,0,2,7,33,0.0,1,1,0,12,0,0,115.6,1270,0
10105,1355,2013,555,0,0,0,1,9,0.0,0,38,0,5,0,0,107.1,986,0
7985,2400,2012,200,0,0,0,0,3,0.0,0,14,0,11,0,0,96.4,1249,1
12206,5519,2016,200,0,0,1,2,29,0.0,0,38,0,28,0,0,56.4,889,0
12246,1324,2011,366,0,0,0,7,18,0.0,0,0,0,12,0,0,87.4,1229,0
6127,2022,2008,1222,0,0,1,4,11,0.0,0,2,1,11,0,0,94.6,1271,0
10638,2506,2016,200,0,0,2,6,40,0.0,0,3,0,19,0,0,89.3,1153,0
12193,1902,2011,200,0,0,1,9,35,0.0,1,30,1,9,0,0,91.6,1124,0
4634,2414,2014,200,0,0,0,2,29,0.0,0,12,0,15,0,0,82.0,1013,0
12596,1191,2016,391,0,0,1,12,21,0.0,0,105,0,24,0,0,107.9,1284,0
7961,2050,2010,200,0,0,0,2,8,0.0,0,0,0,11,0,0,92.6,1028,0
442,2662,2018,200,0,0,0,0,24,0.0,0,0,0,18,0,0,109.6,973,0
4429,2784,2013,200,0,0,0,17,42,0.0,0,181,0,7,0,0,112.1,1389,0
3620,1385,2012,200,0,0,2,5,20,0.0,1,163,0,9,0,0,116.0,1076,0
7802,1716,2008,550,0,0,1,4,12,0.0,1,88,0,17,0,0,102.7,1209,0
3435,1000,2015,200,0,0,0,1,7,0.0,0,257,0,14,0,0,112.4,1408,0
6128,1701,2020,508,0,0,0,5,21,0.0,0,5,0,16,0,0,91.9,878,0
4757,3533,2015,200,0,0,0,0,15,0.0,0,0,0,8,0,0,83.7,1008,1
11390,2081,2008,1281,0,0,2,37,33,0.0,1,8,0,3,0,0,109.8,1268,0
13757,3516,2015,200,0,0,0,0,6,0.0,0,224,0,0,0,0,116.5,1299,0
11650,4454,2016,200,0,0,2,2,16,0.0,0,271,0,20,0,0,112.5,1429,0
1418,1352,2011,200,0,0,2,39,33,0.0,0,205,0,17,0,0,114.2,1273,0
5880,3290,2018,375,0,0,0,2,18,0.0,0,0,0,5,0,0,95.2,1052,0
1035,1723,2012,200,0,0,0,2,9,0.0,0,0,0,9,0,0,89.1,1075,0
11139,1700,2014,200,0,0,1,32,18,0.0,0,268,0,9,0,0,109.1,1392,0
6420,1172,2014,200,0,0,1,1,7,0.0,1,50,0,12,0,0,116.5,1051,0
2404,4156,2020,556,0,0,0,2,13,0.0,0,0,0,12,0,0,91.2,984,0
7907,1529,2009,729,0,0,11,3,52,0.0,1,0,0,18,0,0,126.4,969,0
6585,3210,2013,200,0,0,3,0,20,0.0,0,182,0,10,0,0,120.5,1194,0
1274,1524,2016,200,0,0,0,3,8,0.0,0,239,0,16,0,0,106.0,1286,0
329,1746,2009,200,0,0,0,3,11,0.0,0,12,0,8,0,0,137.3,866,0
9913,1714,2011,200,0,0,0,1,11,0.0,0,2,0,5,0,0,100.6,1137,0
9838,4908,2018,200,0,0,0,22,46,0.0,0,2,0,22,0,0,109.0,1066,0
9760,1647,2019,200,0,0,1,10,66,0.0,0,3,0,7,0,0,93.1,1148,0
3230,1364,2014,200,0,0,2,14,35,0.0,2,3,0,18,0,0,89.8,918,0
8831,2378,2015,200,0,0,0,1,11,0.0,0,1,0,10,0,0,85.9,1215,0
11892,3747,2013,200,0,0,0,3,17,0.0,0,0,0,6,0,0,95.0,1159,0
10255,1000,2011,200,0,0,1,2,11,0.0,0,153,0,2,0,0,121.7,1025,0
463,5453,2012,200,0,0,0,1,8,0.0,0,0,0,6,0,0,94.5,1121,0
12178,1559,2012,200,0,0,1,0,6,0.0,0,165,0,10,0,0,129.2,951,0
3388,2901,2022,391,0,0,0,0,12,0.0,0,37,0,7,0,0,96.4,931,0
2659,3724,2011,200,0,0,0,2,5,0.0,0,252,0,5,0,0,114.6,1387,0
9872,2991,2014,200,0,0,0,531,39,0.0,2,7,0,19,0,0,79.5,1068,0
8154,2849,2014,200,0,0,1,5,21,0.0,0,61,0,11,0,0,108.2,1191,0
7191,3090,2009,200,0,0,0,4,11,0.0,0,17,0,10,0,0,100.3,1133,0
9110,1698,2016,200,0,0,1,3,26,0.4,0,42,0,7,0,0,100.9,1038,0
6357,2539,2013,690,0,0,4,3,39,0.0,1,43,0,19,0,0,121.0,1078,0
6361,3029,2017,2650,0,0,11,3,52,0.0,1,102,12,31,0,0,100.2,1213,0
11663,2325,2008,550,0,0,1,3,17,0.0,1,222,0,13,0,0,112.1,1278,0
3934,3060,2017,200,0,0,2,1,12,0.0,0,171,0,12,0,0,120.9,993,1
12154,4103,2014,200,0,0,0,2,12,0.0,0,32,0,2,0,0,98.5,967,0
11739,2128,2007,200,0,0,2,3,14,0.0,0,12,1,20,0,0,89.7,1204,0
2766,3423,2016,200,0,0,0,0,9,0.0,0,0,0,4,0,0,92.8,1128,0
5889,3550,2010,200,0,0,4,5,30,0.0,1,122,1,27,0,0,106.8,1225,1
5924,1716,2012,200,0,0,2,11,46,0.0,0,204,0,15,0,0,110.4,1359,0
12737,2927,2022,388,0,0,0,3,21,0.0,0,0,0,5,0,0,98.4,1034,0
7800,6180,2012,200,0,0,3,4,22,0.0,0,5,0,20,0,0,91.6,1213,0
8615,2059,2018,533,0,0,0,4,37,0.0,0,48,0,16,0,0,92.1,1103,0
6381,5170,2017,1570,0,0,2,1,14,0.0,0,2,0,14,0,0,97.2,1391,0
1774,5027,2008,200,0,0,2,11,24,0.0,1,202,0,13,1,0,113.4,1395,0
9761,1389,2015,375,0,0,2,2,24,0.0,2,42,0,7,0,0,101.5,1042,0
7125,2789,2019,252,0,0,0,0,12,0.0,0,1,0,6,0,0,103.0,1146,0
10934,2470,2014,200,0,0,0,0,5,0.0,0,259,0,53,0,0,114.0,1411,0
3231,6318,2008,200,0,0,1,2,16,0.0,0,0,0,14,0,0,87.7,1195,1
11316,5942,2016,200,0,0,0,2,9,0.0,0,42,0,5,0,0,101.7,1048,1
3429,2654,2013,200,0,0,0,3,15,0.0,0,236,0,10,0,0,107.8,1396,0
9011,1433,2008,200,0,0,3,3,35,0.0,0,2,0,13,0,0,102.3,1333,0
8768,1387,2021,587,0,0,0,0,6,0.0,0,0,0,17,0,0,105.0,1064,0
4123,1374,2008,384,0,0,1,2,11,0.0,0,250,0,17,0,0,114.6,1421,0
9096,1498,2007,375,0,0,11,6,15,0.0,0,172,0,11,0,0,118.7,1097,1
12740,2353,2007,1553,0,0,1,3,17,0.0,0,10,0,18,0,0,93.2,982,0
9078,5998,2016,200,0,0,2,6,61,0.0,1,11,0,18,0,0,100.1,1093,0
12453,2057,2009,1257,0,0,5,38,41,0.0,2,3,0,11,0,0,98.8,1172,0
8115,2758,2017,200,0,0,1,18,22,0.0,1,11,0,13,0,0,80.4,984,0
7315,2400,2009,200,0,0,1,3,24,0.0,1,207,0,8,1,1,128.9,1323,0
10210,2463,2019,200,0,0,2,1,15,0.0,0,244,0,10,0,0,114.2,1345,0
2015,2897,2011,200,0,0,1,2,22,0.0,0,0,0,34,0,0,113.2,1051,0
7052,4817,2016,4017,0,0,4,9,40,0.0,2,10,0,5,0,0,99.2,1053,0
7951,6545,2017,900,0,0,0,3,9,0.0,0,10,0,14,0,0,116.3,1036,1
1360,4838,2020,1008,0,0,0,6,21,0.0,0,0,0,16,0,0,95.7,1110,0
10254,3497,2012,200,0,0,2,4,22,0.0,0,227,0,10,0,0,111.6,1291,0
7176,1312,2012,200,0,0,1,2,22,0.0,0,240,0,19,0,0,115.3,1336,0
8081,2083,2017,200,0,0,3,2,26,0.0,0,45,0,16,0,0,95.0,1130,0
8377,2032,2013,200,0,0,1,1,3,0.0,0,4,0,18,0,0,99.2,1132,0
7874,3136,2011,200,0,0,0,1,8,0.0,0,0,0,8,0,0,90.1,1062,0
12264,2457,2009,200,0,0,2,3,39,0.0,1,3,1,89,0,0,115.7,935,0
10273,1490,2009,200,0,0,14,5,29,0.0,0,0,0,16,0,0,91.2,1210,0
2783,1420,2014,200,0,0,0,1,16,0.0,0,252,0,12,0,0,123.2,1401,0
6595,1672,2013,200,0,0,2,5,41,0.0,0,5,0,9,0,0,97.6,1002,0
9393,2485,2013,200,0,0,3,29,40,0.0,2,28,0,16,0,0,100.7,1184,0
7225,1681,2020,881,0,0,2,23,52,0.0,0,0,0,8,0,0,89.0,1148,0
281,1380,2012,200,0,0,2,78,62,0.0,1,173,0,13,0,0,106.4,1431,0
1767,1730,2012,200,0,0,1,3,33,0.0,0,43,0,3,0,0,100.2,1134,0
922,2017,2022,426,0,0,2,3,41,0.0,0,19,1,5,0,0,103.3,1062,0
550,2005,2011,200,0,0,2,6,29,0.0,0,1,0,5,0,0,98.1,1104,0
5678,2108,2016,200,0,0,1,4,26,0.0,1,242,0,15,0,1,121.2,1385,0
9966,9097,2015,200,0,0,0,1,16,0.0,0,0,0,11,0,0,88.2,1362,0
2038,5564,2010,200,0,0,1,4,17,0.0,1,126,0,13,0,0,105.1,1462,1
3513,6567,2011,200,0,0,2,27,22,0.0,2,27,0,5,0,0,99.8,1104,0
1718,1692,2013,200,0,0,2,3,18,0.0,0,40,0,24,0,0,107.2,980,0
935,2080,2007,580,0,0,2,75,41,0.0,1,234,1,19,0,0,122.6,1474,0
4051,1719,2018,200,0,0,2,3,29,0.0,1,0,1,13,0,1,104.6,1305,0
6702,1373,2016,200,0,0,0,0,8,0.0,0,5,0,13,0,0,115.7,1321,0
8787,6012,2018,200,0,0,0,6,9,0.0,0,0,0,6,0,0,88.0,1071,0
6233,5436,2008,375,0,0,21,6,28,0.0,1,156,0,11,0,0,118.1,1014,0
9482,2109,2016,200,0,0,0,2,16,0.0,0,118,0,15,0,0,89.9,1074,0
