,ANONYMOUS_1,YEAR,ANONYMOUS_2,AG,CO,CR,CU,FE,H2O,MN,MO,NI,PQINDEX,TI,V,V40,ZN,Y_LABEL
1043,4198,2022,550,0,0,0,9,16,0.0,0,0,0,20,0,0,109.4,1273,0
8589,1712,2018,375,0,0,2,14,330,0.0,3,1,1,32,1,0,156.5,26,0
11639,2045,2008,200,0,2,134,82,10000,0.0,99,268,25,6914,3,1,167.7,47,0
7742,2762,2015,387,0,0,3,0,261,0.0,3,0,0,709,0,0,131.9,25,0
4428,2399,2018,200,0,0,0,1,42,0.0,0,6,0,7,0,0,139.8,16,0
8345,2437,2014,200,0,0,5,2,363,0.0,6,0,0,302,4,0,146.6,15,0
7302,2195,2013,200,0,0,0,6,14,0.0,0,0,0,11,0,0,139.3,11,0
8769,8021,2017,571,0,0,2,0,90,0.0,1,0,0,136,0,0,133.0,53,1
6628,1441,2008,200,1,0,14,160,1540,0.0,16,2,9,2414,7,0,130.7,89,0
12974,3102,2017,200,0,0,0,25,78,0.0,0,0,0,77,0,0,57.2,1086,0
12734,7273,2012,200,0,1,8,135,467,0.0,8,2,6,131,1,0,148.3,145,0
10524,4742,2012,200,0,0,5,0,341,0.2,3,0,0,271,0,0,146.3,48,0
12606,1679,2007,550,0,1,64,189,2194,0.1,37,4,16,1820,7,2,168.0,179,0
1782,2542,2009,200,0,0,36,9,2149,0.0,25,2,2,2323,5,0,141.2,31,0
989,3448,2009,200,0,0,1,4,188,0.0,3,6,0,555,0,0,154.0,16,0
10164,3772,2013,200,0,0,0,0,35,0.0,0,0,0,91,0,0,144.0,15,0
3055,2236,2019,200,0,0,2,4,351,0.0,3,4,0,89,0,0,152.1,99,0
13912,2052,2016,200,0,0,0,1,21,0.0,0,2,0,69,0,0,135.6,41,0
10379,4628,2014,200,0,0,5,329,740,0.0,10,2,0,214,0,0,56.8,632,1
7277,1227,2015,200,0,0,3,5,185,0.0,3,0,0,306,0,0,153.3,7,0
11079,3796,2014,200,0,0,2,7,202,0.0,2,2,1,1254,0,0,129.4,31,0
5329,1991,2008,550,0,0,4,30,191,0.0,5,0,1,506,2,0,336.9,28,0
379,3102,2010,200,0,0,2,0,134,0.0,1,2,0,124,0,0,132.1,31,0
9699,1758,2007,550,0,0,4,5,644,0.0,6,6,0,316,0,0,137.8,62,0
5788,1287,2010,487,0,0,2,60,449,0.0,12,7,1,282,0,0,58.3,1136,0
10099,1671,2022,488,0,0,0,3,37,0.0,0,1,0,28,0,0,143.6,41,0
12126,1719,2014,200,0,0,1,0,48,0.0,0,0,0,149,0,0,143.0,18,0
1354,2087,2015,200,0,0,13,26,494,0.0,10,2,3,1712,1,0,154.8,36,0
13832,1186,2015,386,0,0,0,11,41,0.0,1,0,0,117,0,0,112.3,1217,0
10820,2159,2013,200,0,0,0,2,99,0.0,0,7,0,35,0,0,141.6,9,0
2582,3545,2008,200,1,1,2,3,119,0.0,1,2,0,457,0,0,141.9,105,0
10007,3569,2017,2300,0,0,12,444,518,0.0,11,0,14,613,0,0,143.3,228,0
669,3622,2014,200,0,0,0,0,94,0.0,0,2,0,45,0,0,129.9,2,0
3002,1714,2015,200,0,0,0,0,46,0.0,0,0,0,44,0,0,162.0,18,0
2202,3403,2009,200,0,0,0,108,92,0.0,14,44,0,43,0,0,58.2,1233,0
2192,1408,2015,200,0,0,0,3,289,0.0,2,11,0,100,0,0,133.2,28,1
4879,2439,2021,200,0,0,0,0,42,0.0,0,0,0,75,0,0,112.6,1246,0
7065,1330,2012,200,0,0,3,93,1081,0.0,34,14,2,4425,0,0,51.6,1317,0
12598,3361,2014,200,0,0,0,0,20,0.0,0,0,0,44,0,0,137.2,23,0
3179,3114,2008,200,0,1,3,13,186,0.0,4,5,2,1355,1,0,153.0,58,0
7755,1317,2008,517,0,0,8,32,330,0.0,6,1,2,687,0,0,138.1,100,0
616,2244,2009,1444,0,0,4,7,300,0.0,6,14,1,312,0,0,71.1,1507,0
12997,5607,2012,609,0,0,0,12,167,0.1,3,1,0,138,0,0,147.0,64,0
591,1182,2016,382,0,0,2,6,139,0.0,2,4,0,377,0,0,153.9,242,0
3826,1810,2012,200,0,0,4,0,350,0.0,5,0,0,911,0,0,114.5,20,0
12535,1198,2013,398,0,0,0,0,82,0.0,0,0,0,1333,1,0,127.0,29,0
13019,5275,2021,853,0,0,4,0,352,0.0,2,0,1,310,1,0,145.1,5,0
2979,1361,2011,200,0,0,5,0,161,0.0,3,0,0,519,0,0,131.8,13,0
5609,7453,2019,200,0,0,3,2,104,0.0,1,0,0,138,0,0,152.9,280,0
21,2896,2014,200,0,0,2,10,134,0.0,2,0,0,139,0,0,153.5,48,0
9334,5192,2021,200,0,0,3,2,432,0.0,4,0,2,47,0,0,157.8,49,0
13685,51197,2008,200,0,0,3,0,190,0.0,2,0,0,4302,1,0,148.7,22,1
5392,6318,2008,200,0,1,1,2,150,0.0,1,1,1,265,0,1,183.0,253,0
10054,1667,2014,200,0,0,0,0,78,0.0,0,3,0,133,0,0,136.8,78,0
9241,8024,2018,200,0,0,0,22,118,0.0,1,0,0,111,0,0,115.6,1358,0
2690,2836,2019,1558,0,0,2,1,190,0.0,7,7,1,218,0,0,129.1,155,0
2374,1751,2009,951,0,0,1,3,156,0.0,2,7,0,45,0,0,185.8,61,0
979,1896,2015,200,0,0,0,0,89,0.0,0,1,0,101,0,0,140.5,25,1
6370,1530,2016,200,0,0,9,161,596,0.0,8,0,6,828,0,0,118.8,102,0
10238,9425,2015,200,0,0,0,3,109,0.0,1,9,0,30,0,0,131.7,21,0
4708,2405,2009,200,0,0,6,55,266,0.0,5,1,2,269,0,0,136.3,66,1
4811,1163,2011,363,0,0,1,25,77,0.0,1,0,0,57,0,0,129.6,32,0
3650,2094,2009,200,0,0,13,3,643,0.0,11,1,1,1776,1,1,134.8,29,0
2134,5211,2007,200,0,0,2,9,175,0.0,2,0,0,339,0,0,159.0,14,0
2826,2038,2018,200,0,0,8,1,570,0.0,6,0,3,884,3,0,127.7,36,0
12349,1413,2021,613,0,0,0,9,41,0.0,2,0,0,119,0,0,110.2,1520,0
9047,1358,2008,550,0,0,2,7,151,0.0,3,5,0,177,0,0,70.1,1380,0
13097,2507,2021,200,0,0,0,12,35,0.0,0,0,0,107,0,0,114.8,1273,0
12675,6221,2015,200,0,0,0,0,36,0.0,0,0,0,62,0,0,130.0,12,0
2803,1335,2014,200,0,0,0,0,84,0.0,0,0,0,45,0,0,112.1,93,0
10560,2026,2016,200,0,0,0,0,19,0.0,0,1,0,38,0,0,129.5,26,0
2865,9383,2013,200,0,0,1,0,84,0.0,0,0,0,339,0,0,131.7,32,0
517,1691,2012,200,0,0,0,0,47,0.0,0,0,0,258,0,0,160.4,8,0
2349,2071,2016,1271,0,0,0,11,95,0.0,0,0,0,112,0,0,110.4,1419,0
1761,1366,2013,200,0,0,1,13,121,0.0,1,0,1,116,0,0,139.7,23,1
6032,3454,2016,2654,0,0,2,0,94,0.0,1,1,1,127,0,0,128.9,16,0
11190,1659,2021,859,0,0,0,2,74,0.0,0,1,0,179,0,0,112.8,1238,0
4589,1487,2014,200,0,0,6,2,920,52.7,34,2,1,617,5,0,1029.9,75,0
12480,2036,2011,200,0,0,1,0,67,0.0,0,0,0,354,0,0,135.6,21,0
13070,2752,2010,200,0,0,1,24,37,0.0,1,0,1,48,0,0,149.8,34,0
692,2638,2014,200,0,0,1,3,182,0.0,2,0,0,301,0,0,132.7,9,0
2303,2771,2014,200,0,0,1,1,133,0.0,0,8,0,246,0,0,125.3,61,0
1417,1555,2011,200,0,0,12,2,520,0.0,9,1,1,1367,3,0,143.5,36,0
4441,1163,2013,363,0,0,2,66,242,0.0,2,34,0,281,0,0,146.0,37,0
7149,2591,2014,200,0,0,0,0,62,0.0,0,0,0,89,0,0,131.7,10,0
10125,4341,2008,200,0,0,1,2,120,0.0,1,9,0,105,0,0,144.2,53,0
8650,1171,2009,371,0,0,1,7,104,0.0,1,0,0,136,0,0,132.1,6,0
8127,4992,2015,200,0,0,4,1,400,0.0,4,0,2,878,17,2,134.6,21,0
12113,6643,2020,200,0,0,0,0,42,0.0,0,0,0,19,0,0,136.3,17,0
3495,1387,2014,200,0,0,2,10,337,0.0,3,8,0,208,0,0,148.6,13,0
11444,1326,2008,375,0,0,7,48,191,0.0,5,1,1,161,0,0,137.2,37,0
10950,3062,2014,200,0,0,4,2,322,0.0,4,0,2,1947,2,0,136.1,24,1
1013,4106,2014,200,0,0,6,75,331,0.0,5,0,3,346,0,0,136.5,51,1
12282,2213,2010,593,0,1,12,2,2170,0.0,15,2,3,12565,1,1,145.6,102,0
4805,2457,2009,200,0,0,2,1,458,0.0,5,1,1,47,0,0,135.1,369,0
13040,1366,2015,566,0,0,1,0,51,0.0,1,0,0,94,0,0,148.5,31,0
11898,3821,2019,200,0,0,0,4,15,0.0,0,1,0,26,0,0,114.2,1168,0
10841,1850,2022,664,0,0,0,30,124,0.0,9,0,3,128,0,0,111.9,1366,0
3762,1360,2010,385,0,0,17,6,1674,0.0,22,2,8,5723,17,1,133.7,9,0
10331,1697,2022,549,0,0,3,0,223,0.0,1,0,1,159,0,0,142.6,20,0
2149,3451,2015,200,0,0,0,1,24,0.0,0,0,0,22,0,0,141.0,8,0
1836,1183,2014,383,0,0,1,0,153,0.0,2,0,0,346,0,0,140.5,13,0
2324,1336,2015,375,0,0,2,75,215,0.0,2,0,3,73,0,0,127.6,159,0
7772,3599,2009,200,0,0,2,1,332,0.0,2,2,0,2527,0,0,169.4,32,0
11997,1681,2008,550,0,0,2,5,211,0.0,4,6,0,781,0,0,70.2,1572,0
1541,1722,2015,200,0,0,4,0,184,0.0,2,1,0,494,0,0,141.1,64,0
2519,1697,2016,375,0,0,0,31,109,0.0,0,0,0,644,0,0,136.9,26,0
50,2210,2008,200,0,0,11,37,333,0.0,6,4,3,12413,2,0,95.7,238,0
2823,2080,2007,200,0,0,2,14,138,0.0,2,1,1,417,0,0,138.7,72,0
12008,1350,2015,375,0,0,8,0,145,0.0,6,0,0,368,0,0,173.4,93,0
8496,1704,2012,200,0,0,1,0,60,0.0,0,0,0,115,0,0,125.1,102,0
4923,2366,2009,200,1,0,2,13,148,0.0,3,6,1,269,0,0,149.9,53,0
3551,1692,2007,375,0,1,5,242,404,0.0,7,0,8,789,0,0,134.3,150,0
532,1383,2016,200,1,0,7,4,1380,0.0,12,11,0,115,0,0,176.7,19,0
7109,3522,2019,611,0,0,0,0,69,0.0,0,1,0,78,0,0,139.3,13,0
1022,5922,2017,552,0,0,0,0,24,0.0,0,0,0,206,0,0,148.0,14,0
6307,1386,2009,200,0,0,2,3,94,0.0,1,0,0,74,0,0,132.1,156,0
1405,3062,2011,200,0,0,26,3,1622,0.1,12,2,1,171,2,1,139.9,22,0
7790,2102,2017,200,0,0,2,87,156,0.0,2,0,3,284,0,0,172.1,49,1
6610,4538,2014,200,0,0,6,12,231,0.0,8,11,0,115,0,0,71.5,1321,1
9665,6597,2021,477,0,0,7,0,124,0.0,0,0,0,232,0,0,119.7,13,0
11116,7217,2014,200,0,0,0,0,188,0.0,2,0,0,32,0,0,136.5,13,0
12959,2469,2014,200,0,0,3,2,285,0.0,2,5,0,71,0,0,131.7,28,0
4203,3479,2010,200,0,0,0,1,203,0.0,1,2,0,429,0,0,151.3,50,0
3248,5192,2020,1710,0,0,1,1,134,0.1,2,42,0,109,1,0,65.6,862,0
12926,5888,2008,200,0,0,1,3,109,0.0,1,5,0,44,0,0,131.1,101,1
1314,1707,2011,200,0,0,2,7,50,0.0,1,0,0,55,0,0,146.8,41,0
1818,1666,2012,200,0,0,0,3,12,0.0,0,0,0,5,0,0,126.7,19,0
862,1895,2019,378,0,0,0,0,109,0.0,0,0,0,211,0,0,138.5,23,0
5582,1753,2013,200,0,0,1,6,119,0.0,1,4,0,84,0,0,127.7,27,0
12706,2665,2015,200,0,0,0,12,42,0.0,0,0,0,144,0,0,141.5,45,0
3700,2418,2008,550,0,1,1,41,123,0.0,3,2,1,80,0,0,143.5,82,0
6966,2897,2011,200,0,0,6,22,379,2.0,6,1,1,90,1,0,142.0,60,0
10656,1179,2012,379,0,0,0,0,66,0.0,9,0,0,20,0,0,119.1,86,0
5720,31226,2012,200,0,0,1,5,403,0.0,3,4,0,1288,0,0,146.9,22,0
6496,2397,2009,563,0,0,0,0,25,0.0,0,0,0,306,0,0,197.8,9,0
6353,1714,2012,914,0,0,2,0,62,0.0,0,0,0,434,0,0,138.5,7,0
1025,3692,2020,371,0,0,0,3,67,0.0,0,0,0,35,0,0,123.9,31,0
607,2902,2022,683,0,0,0,17,67,0.0,2,0,0,86,0,0,107.1,1344,0
362,1704,2014,200,0,0,2,20,111,0.0,2,0,0,118,2,0,129.6,28,0
3040,2742,2021,200,0,0,3,0,301,0.0,2,1,0,708,2,0,139.5,38,0
7377,2442,2011,200,0,0,2,0,72,0.0,0,0,0,122,0,0,134.8,37,0
10832,1185,2014,200,0,0,3,1,336,0.0,4,0,0,617,2,0,136.6,25,0
1234,8046,2012,200,0,1,53,481,5519,0.2,46,7,30,14161,27,2,138.3,884,0
6884,1392,2012,592,0,0,0,0,25,0.0,0,0,0,171,0,0,145.7,17,0
8709,4158,2011,200,0,0,0,4,96,0.0,1,0,0,26,0,0,154.9,12,1
5690,1322,2012,200,0,0,3,1,268,0.0,5,0,0,419,1,0,142.2,56,0
3532,1315,2022,515,0,0,7,98,293,0.0,5,0,3,116,0,0,142.6,68,0
10424,4862,2016,200,0,0,2,1,240,0.0,2,0,0,282,2,0,134.5,40,0
2395,1417,2008,617,0,0,4,7,192,0.0,4,0,1,3185,0,0,147.9,17,0
11039,6436,2008,200,0,0,1,5,40,0.0,1,2,0,80,0,0,141.9,27,1
9287,2022,2015,375,0,0,1,31,94,0.0,2,0,1,26,0,0,132.1,39,0
6770,2711,2012,200,0,0,1,2,182,0.0,1,0,0,259,0,0,134.8,7,0
7764,2923,2013,200,0,0,0,0,46,0.0,0,0,0,149,0,0,264.9,7,0
3910,8436,2017,636,0,0,4,18,279,0.4,4,0,0,96,0,0,143.7,36,0
2737,1352,2007,550,1,0,36,15,2596,0.0,38,47,5,1441,0,0,139.5,191,0
13611,2075,2016,200,0,0,14,3,298,0.0,4,0,2,3555,2,0,156.9,97,0
10949,2394,2018,200,0,0,0,86,14,0.0,0,2,5,18,0,0,126.1,61,0
11807,1354,2008,375,1,0,0,3,36,0.0,0,0,0,6,0,0,127.5,21,0
5859,1721,2010,921,0,0,0,73,41,0.0,1,1,0,72,0,0,141.8,19,0
6552,4172,2010,200,0,0,9,13,970,0.0,15,13,2,522,0,0,55.4,1183,0
8454,5153,2012,200,0,0,29,246,2366,0.0,26,10,17,3154,10,0,128.8,182,0
10370,2376,2011,533,0,0,0,3,76,0.0,0,9,0,28,0,0,140.4,10,0
5603,1374,2007,574,1,0,3,2,171,0.0,2,0,0,522,1,0,162.5,7,0
4714,8263,2012,200,0,1,2,80,118,0.0,1,0,0,34,0,0,56.1,276,0
2436,3807,2016,200,0,0,2,2,94,0.0,2,2,0,33,0,0,168.1,44,0
11178,2357,2008,1557,0,0,3,4,612,0.0,5,2,1,335,0,0,144.3,96,0
923,2147,2014,200,0,0,0,2,33,0.0,0,0,0,32,0,0,177.2,7,0
7040,1170,2007,370,0,0,28,234,1023,0.0,28,2,5,761,1,0,136.6,164,0
1520,2393,2019,200,0,0,2,1,260,0.0,23,101,2,1000,1,0,178.2,87,0
5400,1342,2017,200,0,0,0,0,103,0.0,0,5,0,46,0,0,140.4,4,0
5490,1352,2013,200,0,0,5,3,747,0.0,8,0,3,3511,3,0,141.9,60,0
4697,1798,2013,200,0,0,1,3,254,0.0,3,0,0,902,0,0,100.6,29,0
10362,3445,2010,200,0,0,0,1,36,0.0,0,1,0,46,0,0,151.1,18,0
9225,1675,2014,875,0,0,0,0,19,0.0,0,0,0,44,0,0,135.6,36,0
3979,1339,2009,200,0,0,0,10,51,0.0,0,0,0,33,0,0,178.0,7,0
9524,1591,2011,200,0,0,3,0,176,0.0,3,0,0,2162,0,0,148.1,40,0
12207,4204,2010,200,0,0,3,13,467,0.0,6,6,1,1579,0,0,55.9,1217,0
12943,1342,2009,200,0,0,6,67,528,0.0,5,2,5,864,4,0,126.3,51,0
8577,2463,2008,200,0,0,2,1,69,0.0,1,1,0,698,0,0,184.1,52,0
13068,2752,2010,200,0,0,2,0,133,0.0,7,4,0,4530,0,0,158.2,3,0
756,3879,2008,550,0,0,3,1,66,0.0,2,3,0,324,0,0,206.6,31,1
2570,1336,2010,536,0,0,4,3,318,0.0,2,3,0,312,0,0,58.4,1253,0
9123,1506,2013,200,0,0,11,4,1371,0.0,13,0,3,1131,5,0,148.5,15,0
2101,2085,2013,200,0,0,3,9,487,0.0,6,5,1,101,0,0,135.5,67,0
8114,3273,2012,200,0,0,6,49,301,0.0,5,0,1,148,0,0,140.9,44,0
2104,3187,2013,200,0,0,0,0,36,0.0,0,0,0,54,0,0,146.9,11,0
6163,5159,2008,900,0,1,2,1,329,0.0,3,1,2,83,0,1,147.1,44,1
341,1744,2010,200,0,0,10,196,967,0.0,7,0,9,2091,9,0,146.4,124,0
6897,1695,2014,200,0,0,0,0,35,0.0,0,0,0,86,0,0,143.0,20,0
10429,1000,2022,200,0,0,9,5,1105,0.0,7,5,5,933,13,0,141.7,117,1
3260,2052,2007,550,0,0,1,104,143,0.0,2,2,0,86,0,0,134.7,143,0
10203,1000,2018,200,0,0,0,30,112,0.0,0,0,0,92,0,0,63.2,987,0
6510,1485,2014,200,0,0,0,0,30,0.0,0,0,0,24,0,0,138.1,11,0
4917,2398,2018,550,0,0,1,3,33,0.0,0,0,0,32,0,0,185.1,17,0
322,6182,2013,200,0,0,2,7,98,0.0,1,4,1,65,0,0,138.9,82,0
10075,1709,2015,909,0,0,0,0,58,0.0,0,0,0,68,0,0,155.0,18,0
661,1750,2017,900,0,0,77,7,2458,0.0,20,2,7,1854,7,0,159.0,29,0
6411,1718,2017,200,0,0,1,3,200,0.0,2,15,0,40,0,0,139.3,35,0
2911,1219,2014,419,0,0,0,8,21,0.0,0,14,0,22,0,0,140.9,87,0
13072,1361,2017,200,0,0,2,0,153,0.0,3,0,0,1742,0,0,137.4,21,0
12673,2368,2009,200,0,0,5,112,1460,0.0,49,13,4,2870,0,0,70.7,1310,1
1427,2403,2016,200,0,0,0,4,36,0.0,0,0,0,28,0,0,109.9,1446,0
9642,1181,2015,381,0,0,2,1,63,0.0,1,2,0,41,0,0,147.8,83,0
4626,2372,2013,200,0,0,1,1,234,0.0,2,2,0,233,1,0,142.8,15,0
7949,1305,2022,334,0,0,3,76,195,0.0,3,0,2,105,0,0,141.0,45,0
12095,1000,2009,200,0,0,3,36,314,0.0,3,1,3,63,0,0,143.5,44,0
2614,1996,2012,200,0,0,7,8,827,0.0,5,6,1,483,0,0,58.8,1157,0
7437,2416,2010,200,1,0,7,3,804,0.0,5,2,0,497,0,0,58.1,1128,0
4869,1169,2014,369,0,0,3,0,336,0.0,3,0,0,968,0,0,137.6,24,0
6547,2260,2018,200,0,0,2,0,204,0.0,2,0,0,808,0,0,128.1,140,0
7570,2062,2015,200,0,0,35,88,1659,0.0,30,3,8,13214,5,0,187.5,84,0
4865,2052,2007,550,0,0,1,136,115,0.0,1,20,1,45,0,0,148.4,29,0
7390,1950,2009,200,0,0,4,5,117,0.0,4,1,1,5930,0,0,151.4,29,0
7472,11531,2013,200,0,0,2,136,603,0.0,15,9,2,404,0,0,115.9,475,0
1088,1355,2008,555,0,0,2,6,179,0.0,4,7,1,129,0,0,70.4,1438,0
9709,2708,2020,424,0,0,3,0,99,0.0,1,1,0,111,0,0,129.9,28,0
9506,3786,2009,200,0,0,2,6,123,0.0,1,1,0,681,0,0,148.0,26,0
8966,1407,2012,200,0,0,0,1,60,0.0,2,2,0,39,0,0,144.0,20,0
1683,3386,2010,200,0,0,0,2,24,0.0,1,20,0,52,0,0,122.0,198,0
6210,2871,2015,200,0,0,0,5,15,0.0,0,0,0,33,0,0,137.3,10,0
12947,1878,2010,200,0,0,2,4,256,0.0,3,10,0,102,0,0,135.5,126,0
4387,1333,2012,352,0,0,2,0,141,0.0,2,0,0,763,0,0,164.4,9,0
7032,1213,2012,413,0,0,11,6,1180,0.0,13,0,5,3696,7,0,136.3,7,0
12584,1486,2011,686,0,0,8,183,290,0.0,7,0,7,757,0,0,134.6,105,0
1909,1816,2016,200,0,0,5,47,322,0.0,4,0,1,188,0,0,139.6,58,0
7102,1441,2008,200,1,0,3,17,499,0.0,6,0,0,10,0,0,148.5,128,0
838,3297,2011,200,0,0,15,0,137,0.0,1,16,0,109,1,0,122.1,96,0
12975,8424,2018,375,0,0,0,3,18,0.0,0,0,0,39,0,0,138.6,23,0
10414,5217,2011,200,0,0,1,12,84,0.0,1,0,0,15,0,0,132.9,13,0
12826,4453,2016,3653,0,0,1,109,150,0.0,2,2,0,525,0,0,62.7,1255,0
9744,1708,2018,375,0,0,2,55,152,0.0,3,0,3,43,0,0,198.3,51,0
11418,5167,2009,200,0,0,0,100,45,0.0,1,2,0,55,0,0,145.4,69,0
7251,1752,2016,200,0,0,9,3,2795,0.4,18,14,1,199,0,0,178.8,9,0
5685,1697,2008,897,0,0,4,99,1194,0.0,55,10,3,656,0,0,70.6,1330,0
11460,2024,2008,200,0,0,0,0,43,0.0,1,0,0,91,0,0,145.6,16,0
3871,3828,2014,200,0,0,4,1,1300,0.0,9,9,0,161,0,0,143.7,6,0
13017,1410,2014,200,0,0,3,0,49,0.0,0,0,0,51,0,0,144.2,8,0
11061,2829,2008,200,0,0,2,30,284,0.0,3,11,1,829,0,0,141.6,68,0
1877,1883,2008,375,0,0,10,21,1176,0.0,15,18,2,475,0,0,49.7,1383,0
9164,2760,2009,200,0,0,5,0,250,0.0,4,0,0,597,0,0,150.8,25,0
11374,1668,2008,550,0,0,2,0,120,0.0,2,1,0,4410,0,0,141.2,15,0
7400,1896,2008,375,0,0,3,7,157,0.0,3,5,1,207,0,0,70.4,1148,0
4324,3125,2009,200,0,0,6,7,354,0.0,7,0,1,4308,0,0,149.1,18,0
5303,4869,2013,200,0,0,1,6,88,0.0,1,0,0,24,0,0,132.8,17,0
2234,1335,2012,535,0,0,3,7,229,0.0,7,4,0,1116,0,0,71.7,1220,0
10571,5546,2016,200,0,0,10,2,561,0.0,4,0,1,514,2,0,155.3,50,0
7007,3060,2012,200,0,1,16,130,1100,0.0,16,9,7,4584,6,1,153.4,94,0
2432,6103,2017,200,0,0,1,140,379,0.0,4,0,0,18,0,0,57.9,938,0
9015,4945,2015,200,0,0,0,0,11,0.0,0,0,0,24,0,0,182.3,34,0
5409,1876,2015,200,0,0,2,6,64,0.0,1,0,0,107,0,0,120.6,43,0
14030,3781,2019,546,0,0,0,26,151,0.0,5,0,0,3159,0,0,105.1,1417,0
1111,1166,2008,366,0,0,7,49,234,0.0,6,1,2,227,0,0,135.8,37,0
8902,1350,2011,200,0,0,2,12,77,0.0,1,0,0,36,0,0,138.0,15,0
5016,7654,2010,200,0,0,1,11,36,0.0,1,1,0,99,1,0,180.2,10,1
6399,3575,2009,200,0,0,2,12,200,0.0,3,7,0,127,0,0,139.6,111,0
12374,2066,2009,200,0,2,6,38,755,0.0,9,3,3,15637,2,0,139.6,78,0
9160,1350,2017,477,0,0,2,1,217,0.0,3,0,0,292,0,0,138.4,15,0
2166,1473,2012,673,0,0,0,0,66,0.0,0,0,0,90,0,0,140.2,18,0
7952,2043,2011,547,0,0,3,5,260,0.0,8,6,0,601,0,0,70.6,1335,0
2710,3529,2011,200,0,0,1,1,66,0.0,8,17,0,815,0,0,175.6,79,1
10875,5644,2012,200,0,0,2,7,83,0.0,2,2,0,301,0,0,183.3,35,0
4177,2105,2013,200,0,0,2,0,216,0.0,2,0,0,156,0,0,145.6,23,0
1076,6747,2017,1747,0,0,2,2,156,0.0,2,0,0,122,0,0,142.1,13,0
8596,2277,2009,200,0,0,1,42,54,0.0,1,4,1,48,3,1,143.4,29,0
2246,5074,2021,200,0,0,14,81,1337,0.0,8,0,7,1506,12,0,132.4,14,0
1146,1000,2020,200,0,0,4,3,142,0.0,5,0,0,330,0,0,56.8,1706,0
12407,1690,2011,200,0,0,2,41,145,0.0,2,0,1,71,0,0,155.0,40,0
1246,4110,2011,200,0,0,0,1,79,0.0,0,0,0,55,0,0,132.4,13,0
13375,2085,2011,200,0,0,2,0,142,0.0,1,0,0,670,0,0,195.2,20,0
1018,1326,2010,316,0,0,0,3,8,0.0,0,0,0,6,0,0,129.3,5,0
4411,8263,2012,200,0,1,3,17,127,0.0,4,1,2,901,1,1,142.9,18,0
12903,1689,2013,399,0,0,3,12,54,0.0,0,0,0,120,0,0,130.4,13,0
10846,1377,2015,577,0,0,4,125,161,0.0,5,0,4,749,0,0,126.1,90,0
9388,2050,2017,200,0,0,1,12,31,0.0,0,0,0,15,0,0,155.5,25,0
5661,3822,2012,200,0,0,2,0,133,0.0,2,0,0,169,0,0,143.9,34,0
625,7679,2013,200,0,0,3,124,195,0.0,5,0,5,88,0,0,143.4,103,0
4331,1722,2016,200,0,0,1,319,41,0.0,2,0,12,56,0,0,325.4,159,0
5592,6796,2021,344,0,0,0,5,35,0.0,0,0,0,66,0,0,112.2,1239,0
11761,3592,2012,200,0,0,5,0,127,0.0,2,0,0,402,0,0,128.1,23,0
13196,4809,2009,200,0,0,6,248,1528,0.2,11,36,1,249,0,0,140.0,90,0
8278,40709,2014,200,0,0,56,17,3594,0.1,63,4,24,4492,45,0,156.1,29,1
1839,1374,2009,375,0,0,1,98,62,0.0,2,1,0,68,0,0,144.6,111,0
1338,1721,2008,200,0,1,18,4,1646,0.3,17,101,18,301,16,2,122.7,620,0
3124,1326,2010,316,0,0,0,3,16,0.0,0,0,0,6,0,0,127.0,16,0
12446,1359,2009,200,0,0,2,12,200,0.0,2,0,1,157,2,0,133.6,7,0
198,2397,2009,200,0,0,0,0,27,0.0,0,0,0,35,0,0,156.5,17,0
154,4560,2013,200,0,0,4,0,140,0.0,2,0,1,100,2,0,128.6,6,0
12330,1360,2010,385,0,0,19,8,2190,0.1,33,2,8,3700,30,2,147.4,7,1
9981,1407,2012,200,0,0,3,4,197,0.0,8,6,0,152,0,0,59.9,1335,0
5382,6120,2014,200,0,0,5,0,286,0.0,3,0,0,229,0,0,137.4,64,0
13132,7321,2022,531,0,0,1,9,78,0.0,0,0,0,79,0,0,116.7,1329,0
85,1666,2012,866,0,0,1,0,64,0.0,1,0,0,76,0,0,133.2,14,0
6779,1655,2011,200,0,0,0,2,76,0.0,1,0,0,63,0,0,133.3,12,1
5909,12732,2021,200,0,0,0,7,58,0.0,4,0,2,66,0,0,148.0,204,1
1174,1696,2011,200,0,0,2,12,106,0.0,2,0,0,58,0,0,137.1,13,0
7373,1676,2008,876,0,0,2,7,60,0.0,3,0,0,13668,0,0,189.1,27,0
7898,1722,2015,200,0,0,2,13,74,0.0,1,0,0,55,0,0,145.4,19,0
2357,3895,2015,200,0,0,0,2,117,0.0,3,2,0,6,0,0,139.8,15,0
278,1758,2008,958,0,0,0,0,27,0.0,1,0,0,58,0,0,203.3,19,0
1080,6060,2014,200,0,0,6,3,129,0.0,2,2,0,429,0,0,146.2,21,1
7490,1361,2008,375,0,0,2,24,93,0.0,2,0,1,152,0,0,144.2,31,1
2054,4197,2014,200,0,0,5,4,1442,0.0,10,44,0,24,0,0,145.7,8,0
1154,1402,2016,200,1,0,0,3,21,0.0,0,0,0,26,0,0,138.0,10,0
10774,5963,2013,200,0,0,1,10,87,0.0,2,0,0,80,0,0,142.6,17,0
11946,1203,2013,200,0,0,3,11,112,0.0,3,0,0,30,0,0,149.0,16,0
904,1742,2018,200,0,0,0,13,80,0.0,2,0,0,104,0,0,110.8,1422,0
