,ID,Y_LABEL
2391,TEST_2391,0
2392,TEST_2392,0
2395,TEST_2395,1
2397,TEST_2397,0
2403,TEST_2403,0
2407,TEST_2407,0
2409,TEST_2409,0
2411,TEST_2411,0
2416,TEST_2416,0
2417,TEST_2417,0
2422,TEST_2422,0
2430,TEST_2430,0
2431,TEST_2431,0
2432,TEST_2432,0
2433,TEST_2433,0
2434,TEST_2434,0
2436,TEST_2436,0
2438,TEST_2438,0
2441,TEST_2441,0
2445,TEST_2445,0
2448,TEST_2448,0
2449,TEST_2449,0
2450,TEST_2450,1
2453,TEST_2453,0
2456,TEST_2456,0
2459,TEST_2459,0
2461,TEST_2461,0
2463,TEST_2463,0
2465,TEST_2465,0
2470,TEST_2470,0
2471,TEST_2471,0
2472,TEST_2472,0
2473,TEST_2473,0
2474,TEST_2474,0
2475,TEST_2475,0
2476,TEST_2476,0
2477,TEST_2477,0
2479,TEST_2479,0
2480,TEST_2480,0
2481,TEST_2481,0
2483,TEST_2483,0
2484,TEST_2484,0
2486,TEST_2486,0
2487,TEST_2487,0
2489,TEST_2489,0
2494,TEST_2494,0
2495,TEST_2495,0
2498,TEST_2498,0
2504,TEST_2504,0
2506,TEST_2506,0
2509,TEST_2509,0
2510,TEST_2510,0
2511,TEST_2511,0
2512,TEST_2512,0
2513,TEST_2513,0
2517,TEST_2517,0
2519,TEST_2519,0
2521,TEST_2521,1
2523,TEST_2523,0
2524,TEST_2524,0
2525,TEST_2525,0
2526,TEST_2526,0
2528,TEST_2528,0
2529,TEST_2529,0
2534,TEST_2534,0
2536,TEST_2536,0
2537,TEST_2537,0
2538,TEST_2538,1
2539,TEST_2539,0
2541,TEST_2541,0
2542,TEST_2542,0
2544,TEST_2544,0
2546,TEST_2546,0
2548,TEST_2548,0
2549,TEST_2549,0
2550,TEST_2550,0
2553,TEST_2553,0
2555,TEST_2555,0
2557,TEST_2557,0
2559,TEST_2559,0
2560,TEST_2560,0
2561,TEST_2561,0
2564,TEST_2564,0
2568,TEST_2568,0
2570,TEST_2570,1
2572,TEST_2572,0
2573,TEST_2573,0
2574,TEST_2574,0
2575,TEST_2575,0
2577,TEST_2577,0
2580,TEST_2580,0
2581,TEST_2581,0
2582,TEST_2582,0
2583,TEST_2583,0
2584,TEST_2584,0
2585,TEST_2585,0
2586,TEST_2586,0
2593,TEST_2593,0
2595,TEST_2595,0
2597,TEST_2597,0
2598,TEST_2598,0
2600,TEST_2600,0
2603,TEST_2603,0
2606,TEST_2606,0
2609,TEST_2609,0
2610,TEST_2610,0
2611,TEST_2611,0
2612,TEST_2612,0
2616,TEST_2616,0
2617,TEST_2617,0
2621,TEST_2621,0
2622,TEST_2622,0
2624,TEST_2624,0
2625,TEST_2625,0
2628,TEST_2628,0
2629,TEST_2629,0
2632,TEST_2632,0
2634,TEST_2634,0
2639,TEST_2639,0
2640,TEST_2640,0
2643,TEST_2643,0
2645,TEST_2645,0
2649,TEST_2649,0
2650,TEST_2650,0
2652,TEST_2652,0
2654,TEST_2654,0
2655,TEST_2655,0
2659,TEST_2659,0
2663,TEST_2663,0
2664,TEST_2664,0
2666,TEST_2666,0
2667,TEST_2667,0
2668,TEST_2668,0
2669,TEST_2669,0
2671,TEST_2671,0
2673,TEST_2673,0
2674,TEST_2674,0
2675,TEST_2675,0
2676,TEST_2676,0
2678,TEST_2678,0
2679,TEST_2679,0
2681,TEST_2681,0
2684,TEST_2684,0
2686,TEST_2686,0
2687,TEST_2687,0
2688,TEST_2688,0
2690,TEST_2690,0
2691,TEST_2691,0
2694,TEST_2694,0
2699,TEST_2699,0
2700,TEST_2700,0
2702,TEST_2702,0
2704,TEST_2704,0
2706,TEST_2706,0
2707,TEST_2707,0
2709,TEST_2709,0
2711,TEST_2711,0
2712,TEST_2712,0
2713,TEST_2713,0
2715,TEST_2715,0
2716,TEST_2716,0
2718,TEST_2718,0
2720,TEST_2720,0
2722,TEST_2722,0
2723,TEST_2723,0
2724,TEST_2724,0
2725,TEST_2725,0
2726,TEST_2726,0
2727,TEST_2727,0
2728,TEST_2728,0
2729,TEST_2729,1
2731,TEST_2731,0
2733,TEST_2733,0
2741,TEST_2741,0
2742,TEST_2742,0
2743,TEST_2743,0
2745,TEST_2745,0
2746,TEST_2746,0
2748,TEST_2748,0
2753,TEST_2753,0
2755,TEST_2755,1
2757,TEST_2757,0
2758,TEST_2758,0
2760,TEST_2760,0
2761,TEST_2761,0
2762,TEST_2762,0
2763,TEST_2763,0
2764,TEST_2764,0
2766,TEST_2766,0
2769,TEST_2769,0
2771,TEST_2771,0
2779,TEST_2779,0
2782,TEST_2782,0
2784,TEST_2784,0
2788,TEST_2788,0
2789,TEST_2789,0
2792,TEST_2792,0
2793,TEST_2793,0
2794,TEST_2794,0
2797,TEST_2797,0
2799,TEST_2799,0
2800,TEST_2800,0
2802,TEST_2802,0
2803,TEST_2803,0
2804,TEST_2804,0
2806,TEST_2806,0
2808,TEST_2808,0
2809,TEST_2809,0
2811,TEST_2811,0
2813,TEST_2813,0
2814,TEST_2814,1
2817,TEST_2817,0
2818,TEST_2818,0
2819,TEST_2819,0
2820,TEST_2820,0
2821,TEST_2821,0
2824,TEST_2824,0
2828,TEST_2828,0
2829,TEST_2829,0
2831,TEST_2831,0
2832,TEST_2832,0
2833,TEST_2833,0
2834,TEST_2834,0
2836,TEST_2836,0
2839,TEST_2839,0
2842,TEST_2842,0
2845,TEST_2845,0
2846,TEST_2846,0
2847,TEST_2847,0
2849,TEST_2849,0
2851,TEST_2851,0
2852,TEST_2852,0
2853,TEST_2853,0
2855,TEST_2855,0
2862,TEST_2862,0
2863,TEST_2863,0
2864,TEST_2864,0
2865,TEST_2865,0
2866,TEST_2866,0
2867,TEST_2867,0
2870,TEST_2870,0
2873,TEST_2873,0
2875,TEST_2875,0
2878,TEST_2878,0
2879,TEST_2879,0
2882,TEST_2882,0
2883,TEST_2883,0
2884,TEST_2884,0
2886,TEST_2886,0
2887,TEST_2887,0
2888,TEST_2888,0
2892,TEST_2892,0
2893,TEST_2893,0
2895,TEST_2895,1
2896,TEST_2896,0
2898,TEST_2898,0
2899,TEST_2899,0
2901,TEST_2901,0
2903,TEST_2903,0
2904,TEST_2904,0
2906,TEST_2906,0
2907,TEST_2907,0
2908,TEST_2908,0
2910,TEST_2910,0
2911,TEST_2911,1
2913,TEST_2913,0
2914,TEST_2914,0
2917,TEST_2917,0
2920,TEST_2920,0
2922,TEST_2922,0
2933,TEST_2933,0
2934,TEST_2934,0
2935,TEST_2935,0
2938,TEST_2938,0
2940,TEST_2940,0
2946,TEST_2946,0
2949,TEST_2949,0
2950,TEST_2950,0
2952,TEST_2952,0
2955,TEST_2955,0
2956,TEST_2956,0
2957,TEST_2957,0
2960,TEST_2960,0
2965,TEST_2965,0
2967,TEST_2967,0
2969,TEST_2969,0
2971,TEST_2971,0
2972,TEST_2972,0
2976,TEST_2976,0
2977,TEST_2977,0
2979,TEST_2979,0
2980,TEST_2980,0
2982,TEST_2982,0
2984,TEST_2984,0
2986,TEST_2986,0
2987,TEST_2987,0
2988,TEST_2988,0
2994,TEST_2994,0
2995,TEST_2995,0
2996,TEST_2996,0
2997,TEST_2997,0
2998,TEST_2998,0
3001,TEST_3001,0
3005,TEST_3005,0
3006,TEST_3006,0
3007,TEST_3007,0
3008,TEST_3008,0
3009,TEST_3009,1
3010,TEST_3010,0
3012,TEST_3012,0
3013,TEST_3013,0
3014,TEST_3014,0
3015,TEST_3015,0
3016,TEST_3016,0
3018,TEST_3018,0
3019,TEST_3019,0
3020,TEST_3020,0
3025,TEST_3025,0
3027,TEST_3027,0
3028,TEST_3028,0
3029,TEST_3029,0
3030,TEST_3030,0
3031,TEST_3031,0
3032,TEST_3032,0
3034,TEST_3034,0
3035,TEST_3035,0
3037,TEST_3037,0
3038,TEST_3038,0
3040,TEST_3040,0
3041,TEST_3041,1
3044,TEST_3044,0
3048,TEST_3048,0
3050,TEST_3050,0
3051,TEST_3051,0
3052,TEST_3052,0
3053,TEST_3053,0
3058,TEST_3058,0
3059,TEST_3059,0
3060,TEST_3060,0
3061,TEST_3061,0
3063,TEST_3063,0
3065,TEST_3065,0
3066,TEST_3066,0
3067,TEST_3067,0
3069,TEST_3069,0
3071,TEST_3071,0
3072,TEST_3072,0
3073,TEST_3073,1
3077,TEST_3077,1
3082,TEST_3082,1
3083,TEST_3083,0
3085,TEST_3085,0
3089,TEST_3089,0
3092,TEST_3092,0
3093,TEST_3093,0
3095,TEST_3095,0
3096,TEST_3096,0
3097,TEST_3097,0
3098,TEST_3098,0
3099,TEST_3099,0
3100,TEST_3100,0
3101,TEST_3101,0
3104,TEST_3104,0
3106,TEST_3106,0
3107,TEST_3107,0
3108,TEST_3108,0
3109,TEST_3109,0
3111,TEST_3111,1
3115,TEST_3115,0
3117,TEST_3117,0
3120,TEST_3120,0
3122,TEST_3122,0
3123,TEST_3123,0
3125,TEST_3125,0
3129,TEST_3129,0
3130,TEST_3130,0
3132,TEST_3132,0
3133,TEST_3133,1
3135,TEST_3135,0
3136,TEST_3136,0
3138,TEST_3138,0
3140,TEST_3140,0
3142,TEST_3142,0
3143,TEST_3143,0
3146,TEST_3146,0
3147,TEST_3147,0
3148,TEST_3148,1
3152,TEST_3152,0
3153,TEST_3153,0
3155,TEST_3155,0
3156,TEST_3156,0
3159,TEST_3159,0
3160,TEST_3160,0
3166,TEST_3166,1
3167,TEST_3167,0
3168,TEST_3168,0
3169,TEST_3169,0
3170,TEST_3170,0
3174,TEST_3174,0
3175,TEST_3175,0
3177,TEST_3177,0
3179,TEST_3179,0
3182,TEST_3182,1
3184,TEST_3184,0
3185,TEST_3185,0
3186,TEST_3186,0
3187,TEST_3187,0
3189,TEST_3189,0
3190,TEST_3190,0
3191,TEST_3191,0
3192,TEST_3192,0
3194,TEST_3194,0
3195,TEST_3195,0
3197,TEST_3197,0
3200,TEST_3200,0
3203,TEST_3203,0
3205,TEST_3205,0
3206,TEST_3206,0
3207,TEST_3207,0
3208,TEST_3208,0
3209,TEST_3209,0
3210,TEST_3210,0
3211,TEST_3211,0
3212,TEST_3212,0
3213,TEST_3213,0
3214,TEST_3214,0
3215,TEST_3215,0
3217,TEST_3217,0
3219,TEST_3219,0
3221,TEST_3221,0
3222,TEST_3222,0
3224,TEST_3224,0
3225,TEST_3225,0
3226,TEST_3226,0
3227,TEST_3227,0
3228,TEST_3228,0
3229,TEST_3229,0
3231,TEST_3231,0
3233,TEST_3233,0
3234,TEST_3234,0
3235,TEST_3235,0
3236,TEST_3236,0
3237,TEST_3237,0
3243,TEST_3243,0
3247,TEST_3247,1
3257,TEST_3257,0
3258,TEST_3258,0
3260,TEST_3260,0
3261,TEST_3261,0
3263,TEST_3263,0
3264,TEST_3264,0
3268,TEST_3268,0
3269,TEST_3269,0
3270,TEST_3270,0
3273,TEST_3273,0
3274,TEST_3274,0
3279,TEST_3279,0
3280,TEST_3280,0
3281,TEST_3281,0
3283,TEST_3283,0
3287,TEST_3287,0
3289,TEST_3289,0
3292,TEST_3292,0
3293,TEST_3293,0
3296,TEST_3296,1
3298,TEST_3298,0
3300,TEST_3300,1
3301,TEST_3301,0
3305,TEST_3305,1
3306,TEST_3306,0
3308,TEST_3308,0
3310,TEST_3310,0
3313,TEST_3313,0
3314,TEST_3314,0
3315,TEST_3315,0
3316,TEST_3316,0
3317,TEST_3317,0
3320,TEST_3320,0
3321,TEST_3321,0
3330,TEST_3330,0
3331,TEST_3331,0
3333,TEST_3333,0
3335,TEST_3335,0
3336,TEST_3336,0
3337,TEST_3337,1
3339,TEST_3339,0
3344,TEST_3344,0
3345,TEST_3345,0
3348,TEST_3348,0
3349,TEST_3349,0
3351,TEST_3351,0
3354,TEST_3354,0
3355,TEST_3355,0
3356,TEST_3356,0
3357,TEST_3357,0
3359,TEST_3359,0
3360,TEST_3360,0
3361,TEST_3361,0
3363,TEST_3363,0
3365,TEST_3365,0
3366,TEST_3366,0
3367,TEST_3367,0
3369,TEST_3369,0
3374,TEST_3374,0
3375,TEST_3375,0
3376,TEST_3376,0
3377,TEST_3377,0
3380,TEST_3380,0
3381,TEST_3381,0
3382,TEST_3382,1
3383,TEST_3383,0
3384,TEST_3384,0
3385,TEST_3385,0
3387,TEST_3387,0
3390,TEST_3390,0
3392,TEST_3392,0
3393,TEST_3393,0
3395,TEST_3395,0
3396,TEST_3396,0
3397,TEST_3397,0
3400,TEST_3400,0
3401,TEST_3401,0
3402,TEST_3402,0
3403,TEST_3403,0
3405,TEST_3405,0
3406,TEST_3406,0
3407,TEST_3407,0
3409,TEST_3409,0
3411,TEST_3411,0
3414,TEST_3414,0
3416,TEST_3416,0
3417,TEST_3417,0
3420,TEST_3420,0
3421,TEST_3421,0
3423,TEST_3423,0
3425,TEST_3425,0
3430,TEST_3430,1
3431,TEST_3431,0
3432,TEST_3432,0
3433,TEST_3433,0
3434,TEST_3434,0
3435,TEST_3435,0
3436,TEST_3436,0
3440,TEST_3440,1
3441,TEST_3441,0
3442,TEST_3442,0
3443,TEST_3443,0
3448,TEST_3448,0
3449,TEST_3449,0
3451,TEST_3451,0
3455,TEST_3455,0
3456,TEST_3456,0
3457,TEST_3457,0
3460,TEST_3460,0
3462,TEST_3462,0
3464,TEST_3464,0
3465,TEST_3465,0
3467,TEST_3467,0
3469,TEST_3469,0
3472,TEST_3472,0
3473,TEST_3473,0
3474,TEST_3474,0
3475,TEST_3475,0
3477,TEST_3477,0
3480,TEST_3480,0
3481,TEST_3481,0
3482,TEST_3482,0
3484,TEST_3484,0
3485,TEST_3485,0
3487,TEST_3487,0
3489,TEST_3489,0
3490,TEST_3490,0
3492,TEST_3492,0
3493,TEST_3493,0
3495,TEST_3495,0
3497,TEST_3497,0
3501,TEST_3501,0
3505,TEST_3505,0
3506,TEST_3506,0
3507,TEST_3507,0
3508,TEST_3508,0
3511,TEST_3511,0
3512,TEST_3512,0
3514,TEST_3514,0
3516,TEST_3516,0
3517,TEST_3517,0
3520,TEST_3520,0
3521,TEST_3521,0
3522,TEST_3522,0
3524,TEST_3524,0
3525,TEST_3525,0
3527,TEST_3527,0
3528,TEST_3528,0
3529,TEST_3529,0
3532,TEST_3532,0
3534,TEST_3534,0
3535,TEST_3535,1
3536,TEST_3536,0
3540,TEST_3540,0
3542,TEST_3542,0
3543,TEST_3543,0
3545,TEST_3545,0
3547,TEST_3547,0
3548,TEST_3548,1
3552,TEST_3552,0
3553,TEST_3553,0
3554,TEST_3554,0
3555,TEST_3555,0
3557,TEST_3557,0
3560,TEST_3560,0
3561,TEST_3561,0
3562,TEST_3562,0
3563,TEST_3563,0
3565,TEST_3565,0
3566,TEST_3566,0
3567,TEST_3567,0
3570,TEST_3570,0
3572,TEST_3572,1
3574,TEST_3574,0
3575,TEST_3575,0
3576,TEST_3576,0
3580,TEST_3580,0
3581,TEST_3581,0
3586,TEST_3586,0
3589,TEST_3589,0
3590,TEST_3590,0
3594,TEST_3594,0
3595,TEST_3595,1
3596,TEST_3596,1
3597,TEST_3597,0
3599,TEST_3599,0
3601,TEST_3601,0
3607,TEST_3607,0
3608,TEST_3608,0
3613,TEST_3613,0
3615,TEST_3615,0
3616,TEST_3616,0
3618,TEST_3618,0
3620,TEST_3620,0
3621,TEST_3621,0
3623,TEST_3623,0
3624,TEST_3624,0
3625,TEST_3625,0
3626,TEST_3626,0
3628,TEST_3628,0
3629,TEST_3629,0
3632,TEST_3632,0
3633,TEST_3633,0
3636,TEST_3636,0
3637,TEST_3637,0
3638,TEST_3638,0
3640,TEST_3640,1
3641,TEST_3641,0
3645,TEST_3645,0
3647,TEST_3647,0
3648,TEST_3648,0
3649,TEST_3649,0
3654,TEST_3654,0
3655,TEST_3655,0
3658,TEST_3658,0
3660,TEST_3660,0
3661,TEST_3661,0
3664,TEST_3664,0
3668,TEST_3668,0
3670,TEST_3670,0
3671,TEST_3671,0
3673,TEST_3673,0
3676,TEST_3676,0
3677,TEST_3677,0
3678,TEST_3678,0
3679,TEST_3679,0
3680,TEST_3680,0
3683,TEST_3683,0
3684,TEST_3684,0
3685,TEST_3685,0
3686,TEST_3686,0
3687,TEST_3687,0
3689,TEST_3689,0
3690,TEST_3690,0
3692,TEST_3692,0
3693,TEST_3693,0
3696,TEST_3696,0
3697,TEST_3697,0
3699,TEST_3699,0
3705,TEST_3705,0
3707,TEST_3707,0
3709,TEST_3709,0
3711,TEST_3711,0
3713,TEST_3713,0
3714,TEST_3714,0
3715,TEST_3715,0
3716,TEST_3716,0
3717,TEST_3717,0
3718,TEST_3718,0
3719,TEST_3719,0
3720,TEST_3720,0
3721,TEST_3721,0
3723,TEST_3723,0
3725,TEST_3725,0
3727,TEST_3727,0
3728,TEST_3728,0
3730,TEST_3730,0
3734,TEST_3734,0
3738,TEST_3738,0
3740,TEST_3740,0
3743,TEST_3743,0
3744,TEST_3744,0
3747,TEST_3747,0
3752,TEST_3752,0
3754,TEST_3754,0
3755,TEST_3755,0
3756,TEST_3756,0
3761,TEST_3761,0
3762,TEST_3762,0
3764,TEST_3764,0
3767,TEST_3767,1
3768,TEST_3768,0
3769,TEST_3769,0
3773,TEST_3773,0
3774,TEST_3774,0
3776,TEST_3776,0
3777,TEST_3777,1
3778,TEST_3778,0
3780,TEST_3780,0
3781,TEST_3781,0
3782,TEST_3782,0
3783,TEST_3783,0
3786,TEST_3786,0
3787,TEST_3787,0
3789,TEST_3789,0
3791,TEST_3791,0
3792,TEST_3792,0
3793,TEST_3793,1
3796,TEST_3796,0
3797,TEST_3797,0
3799,TEST_3799,0
3800,TEST_3800,0
3802,TEST_3802,0
3804,TEST_3804,0
3805,TEST_3805,0
3808,TEST_3808,1
3812,TEST_3812,0
3814,TEST_3814,0
3816,TEST_3816,0
3822,TEST_3822,0
3823,TEST_3823,0
3825,TEST_3825,0
3831,TEST_3831,0
3834,TEST_3834,0
3836,TEST_3836,0
3838,TEST_3838,0
3839,TEST_3839,0
3842,TEST_3842,1
3844,TEST_3844,0
3847,TEST_3847,0
3848,TEST_3848,0
3849,TEST_3849,0
3851,TEST_3851,0
3852,TEST_3852,0
3856,TEST_3856,0
3857,TEST_3857,0
3858,TEST_3858,0
3859,TEST_3859,0
3862,TEST_3862,0
3863,TEST_3863,0
3864,TEST_3864,0
3866,TEST_3866,0
3867,TEST_3867,0
3871,TEST_3871,0
3874,TEST_3874,0
3875,TEST_3875,1
3878,TEST_3878,0
3881,TEST_3881,0
3887,TEST_3887,1
3889,TEST_3889,0
3890,TEST_3890,0
3892,TEST_3892,1
3893,TEST_3893,0
3894,TEST_3894,0
3896,TEST_3896,0
3900,TEST_3900,0
3902,TEST_3902,0
3903,TEST_3903,0
3904,TEST_3904,0
3905,TEST_3905,0
3906,TEST_3906,0
3908,TEST_3908,0
3911,TEST_3911,0
3912,TEST_3912,0
3913,TEST_3913,0
3915,TEST_3915,0
3916,TEST_3916,0
3917,TEST_3917,0
3924,TEST_3924,1
3926,TEST_3926,0
3930,TEST_3930,0
3932,TEST_3932,0
3933,TEST_3933,0
3934,TEST_3934,0
3936,TEST_3936,0
3943,TEST_3943,0
3944,TEST_3944,0
3946,TEST_3946,0
3947,TEST_3947,0
3954,TEST_3954,0
3956,TEST_3956,1
3958,TEST_3958,0
3960,TEST_3960,0
3961,TEST_3961,0
3963,TEST_3963,0
3964,TEST_3964,0
3967,TEST_3967,0
3968,TEST_3968,0
3969,TEST_3969,0
3970,TEST_3970,0
3971,TEST_3971,0
3972,TEST_3972,0
3973,TEST_3973,0
3976,TEST_3976,0
3979,TEST_3979,0
3980,TEST_3980,0
3981,TEST_3981,0
3982,TEST_3982,0
3983,TEST_3983,0
3985,TEST_3985,1
3988,TEST_3988,0
3990,TEST_3990,0
3992,TEST_3992,0
3994,TEST_3994,0
3996,TEST_3996,0
3998,TEST_3998,0
4000,TEST_4000,0
4002,TEST_4002,0
4005,TEST_4005,0
4006,TEST_4006,0
4007,TEST_4007,0
4008,TEST_4008,0
4010,TEST_4010,0
4012,TEST_4012,0
4013,TEST_4013,0
4014,TEST_4014,0
4017,TEST_4017,0
4020,TEST_4020,0
4021,TEST_4021,0
4023,TEST_4023,0
4026,TEST_4026,0
4028,TEST_4028,1
4030,TEST_4030,1
4036,TEST_4036,0
4037,TEST_4037,0
4040,TEST_4040,0
4042,TEST_4042,1
4043,TEST_4043,0
4045,TEST_4045,0
4046,TEST_4046,0
4047,TEST_4047,0
4049,TEST_4049,1
4050,TEST_4050,0
4051,TEST_4051,0
4052,TEST_4052,0
4053,TEST_4053,0
4054,TEST_4054,0
4057,TEST_4057,0
4059,TEST_4059,0
4060,TEST_4060,0
4061,TEST_4061,0
4062,TEST_4062,0
4065,TEST_4065,0
4066,TEST_4066,0
4070,TEST_4070,0
4071,TEST_4071,0
4072,TEST_4072,0
4073,TEST_4073,0
4076,TEST_4076,0
4077,TEST_4077,0
4080,TEST_4080,0
4081,TEST_4081,0
4086,TEST_4086,0
4089,TEST_4089,0
4091,TEST_4091,0
4093,TEST_4093,0
4094,TEST_4094,0
4095,TEST_4095,0
4097,TEST_4097,0
4099,TEST_4099,0
4100,TEST_4100,0
4103,TEST_4103,0
4105,TEST_4105,0
4107,TEST_4107,0
4110,TEST_4110,0
4111,TEST_4111,0
4112,TEST_4112,0
4115,TEST_4115,0
4118,TEST_4118,0
4120,TEST_4120,0
4122,TEST_4122,0
4123,TEST_4123,0
4126,TEST_4126,1
4127,TEST_4127,0
4129,TEST_4129,0
4130,TEST_4130,0
4131,TEST_4131,0
4133,TEST_4133,0
4134,TEST_4134,0
4135,TEST_4135,0
4136,TEST_4136,0
4137,TEST_4137,0
4140,TEST_4140,0
4143,TEST_4143,0
4144,TEST_4144,0
4147,TEST_4147,0
4148,TEST_4148,0
4149,TEST_4149,0
4152,TEST_4152,0
4153,TEST_4153,1
4157,TEST_4157,0
4158,TEST_4158,0
4159,TEST_4159,0
4164,TEST_4164,0
4165,TEST_4165,0
4166,TEST_4166,0
4167,TEST_4167,1
4169,TEST_4169,0
4172,TEST_4172,0
4173,TEST_4173,0
4184,TEST_4184,0
4185,TEST_4185,0
4186,TEST_4186,0
4189,TEST_4189,0
4193,TEST_4193,0
4196,TEST_4196,0
4197,TEST_4197,0
4198,TEST_4198,0
4199,TEST_4199,0
4200,TEST_4200,0
4201,TEST_4201,0
4202,TEST_4202,0
4203,TEST_4203,0
4204,TEST_4204,0
4206,TEST_4206,0
4207,TEST_4207,0
4208,TEST_4208,0
4209,TEST_4209,0
4210,TEST_4210,0
4213,TEST_4213,0
4214,TEST_4214,0
4220,TEST_4220,0
4222,TEST_4222,0
4223,TEST_4223,0
4224,TEST_4224,0
4225,TEST_4225,0
4226,TEST_4226,0
4227,TEST_4227,0
4228,TEST_4228,0
4229,TEST_4229,0
4230,TEST_4230,0
4231,TEST_4231,0
4232,TEST_4232,0
4233,TEST_4233,0
4235,TEST_4235,0
4238,TEST_4238,0
4239,TEST_4239,0
4241,TEST_4241,0
4244,TEST_4244,0
4246,TEST_4246,0
4247,TEST_4247,1
4249,TEST_4249,0
4253,TEST_4253,0
4255,TEST_4255,1
4257,TEST_4257,0
4259,TEST_4259,0
4260,TEST_4260,0
4261,TEST_4261,0
4262,TEST_4262,0
4264,TEST_4264,1
4266,TEST_4266,0
4269,TEST_4269,0
4270,TEST_4270,0
4271,TEST_4271,0
4275,TEST_4275,0
4276,TEST_4276,0
4279,TEST_4279,0
4284,TEST_4284,0
4287,TEST_4287,0
4290,TEST_4290,0
4291,TEST_4291,0
4292,TEST_4292,0
4295,TEST_4295,0
4299,TEST_4299,0
4300,TEST_4300,1
4301,TEST_4301,0
4307,TEST_4307,0
4308,TEST_4308,1
4309,TEST_4309,0
4310,TEST_4310,0
4313,TEST_4313,0
4317,TEST_4317,0
4319,TEST_4319,0
4321,TEST_4321,0
4322,TEST_4322,0
4323,TEST_4323,0
4324,TEST_4324,0
4325,TEST_4325,0
4326,TEST_4326,0
4327,TEST_4327,0
4328,TEST_4328,0
4329,TEST_4329,0
4330,TEST_4330,0
4331,TEST_4331,0
4332,TEST_4332,0
4333,TEST_4333,0
4335,TEST_4335,0
4336,TEST_4336,0
4340,TEST_4340,0
4341,TEST_4341,0
4342,TEST_4342,0
4343,TEST_4343,0
4344,TEST_4344,0
4345,TEST_4345,0
4349,TEST_4349,0
4353,TEST_4353,0
4354,TEST_4354,0
4355,TEST_4355,0
4356,TEST_4356,0
4357,TEST_4357,1
4358,TEST_4358,0
4359,TEST_4359,0
4360,TEST_4360,0
4364,TEST_4364,0
4365,TEST_4365,0
4372,TEST_4372,0
4373,TEST_4373,0
4376,TEST_4376,0
4377,TEST_4377,0
4381,TEST_4381,0
4382,TEST_4382,1
4384,TEST_4384,1
4385,TEST_4385,0
4387,TEST_4387,0
4390,TEST_4390,0
4393,TEST_4393,0
4398,TEST_4398,0
4400,TEST_4400,0
4401,TEST_4401,0
4402,TEST_4402,0
4403,TEST_4403,0
4404,TEST_4404,0
4405,TEST_4405,0
4407,TEST_4407,0
4412,TEST_4412,1
4413,TEST_4413,0
4414,TEST_4414,0
4417,TEST_4417,0
4418,TEST_4418,0
4420,TEST_4420,0
4421,TEST_4421,0
4422,TEST_4422,0
4423,TEST_4423,1
4424,TEST_4424,0
4426,TEST_4426,0
4427,TEST_4427,0
4428,TEST_4428,0
4430,TEST_4430,0
4432,TEST_4432,1
4434,TEST_4434,0
4437,TEST_4437,0
4439,TEST_4439,0
4441,TEST_4441,0
4445,TEST_4445,0
4447,TEST_4447,0
4448,TEST_4448,0
4449,TEST_4449,0
4450,TEST_4450,0
4451,TEST_4451,0
4456,TEST_4456,0
4457,TEST_4457,1
4460,TEST_4460,0
4463,TEST_4463,0
4464,TEST_4464,0
4465,TEST_4465,0
4466,TEST_4466,0
4469,TEST_4469,0
4473,TEST_4473,0
4474,TEST_4474,0
4476,TEST_4476,0
4477,TEST_4477,0
4480,TEST_4480,0
4482,TEST_4482,0
4483,TEST_4483,0
4485,TEST_4485,1
4486,TEST_4486,0
4487,TEST_4487,0
4490,TEST_4490,0
4491,TEST_4491,0
4493,TEST_4493,0
4495,TEST_4495,0
4496,TEST_4496,0
4497,TEST_4497,0
4499,TEST_4499,0
4503,TEST_4503,0
4507,TEST_4507,0
4509,TEST_4509,0
4513,TEST_4513,0
4515,TEST_4515,0
4518,TEST_4518,0
4520,TEST_4520,0
4521,TEST_4521,0
4522,TEST_4522,0
4526,TEST_4526,0
4527,TEST_4527,1
4529,TEST_4529,0
4531,TEST_4531,0
4532,TEST_4532,0
4537,TEST_4537,0
4542,TEST_4542,0
4544,TEST_4544,0
4545,TEST_4545,0
4546,TEST_4546,0
4548,TEST_4548,0
4552,TEST_4552,0
4553,TEST_4553,0
4555,TEST_4555,1
4559,TEST_4559,1
4561,TEST_4561,0
4562,TEST_4562,0
4563,TEST_4563,0
4565,TEST_4565,0
4568,TEST_4568,0
4570,TEST_4570,0
4574,TEST_4574,0
4577,TEST_4577,0
4580,TEST_4580,0
4584,TEST_4584,0
4585,TEST_4585,0
4600,TEST_4600,0
4601,TEST_4601,0
4602,TEST_4602,0
4603,TEST_4603,0
4604,TEST_4604,1
4605,TEST_4605,0
4606,TEST_4606,0
4607,TEST_4607,0
4608,TEST_4608,0
4609,TEST_4609,1
4612,TEST_4612,0
4614,TEST_4614,0
4617,TEST_4617,0
4618,TEST_4618,0
4621,TEST_4621,0
4623,TEST_4623,1
4624,TEST_4624,0
4627,TEST_4627,0
4628,TEST_4628,0
4630,TEST_4630,1
4634,TEST_4634,0
4637,TEST_4637,0
4638,TEST_4638,0
4639,TEST_4639,0
4640,TEST_4640,0
4641,TEST_4641,0
4642,TEST_4642,0
4643,TEST_4643,0
4644,TEST_4644,0
4645,TEST_4645,0
4648,TEST_4648,1
