,KEY_ID,YEAR,MONTH,DAY,ID_1,ID_2,ID_3,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,target
257,533337100182,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.839999999999996,150,17.594,368.061,364.0664,302.355,0.0408,0.0005,1,619.2,775.0,824.5,824.5,,179.9,760.0,190.0,800.4,1000.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,254.9,274.9,1100.0,70,0.0
258,533337100179,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.72,150,17.2432,375.3711,354.8572,316.2768,0.0384,0.033999999999999996,1,619.2,774.5,824.5,824.5,,180.0,760.0,190.0,799.6,999.5,1025.0,1025.0,645.0,215.0,1150.0,,1275.5,255.1,275.3,1100.0,70,0.0
259,533337100197,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,40.08,150,14.7512,378.5082,358.7358,315.4047,0.046,0.104,1,619.2,774.5,824.5,824.5,,179.9,760.0,190.0,800.0,1000.0,1025.0,1025.0,645.0,214.9,1150.0,,1274.5,255.0,275.0,1099.6,70,0.0
260,533337100262,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.660000000000004,150,15.3504,374.4003,365.8276,306.1176,0.03,0.0025,1,619.2,774.0,825.0,825.0,,180.0,760.0,190.0,800.0,1000.0,1025.0,1025.0,645.0,215.1,1150.0,,1275.0,255.0,275.1,1100.4,70,0.0
261,533337100249,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.87,150,13.098,390.03150000000005,370.2462,315.1764,0.04,0.0025,1,620.0,775.5,825.0,825.0,,180.0,760.0,189.9,800.0,1000.0,1025.0,1025.0,645.0,215.0,1149.5,,1274.5,255.0,274.8,1100.0,70,0.0
262,533337100245,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.660000000000004,150,16.8336,378.1728,362.2504,312.327,0.0328,0.0005,1,620.4,775.5,825.0,825.5,,179.9,760.0,190.0,800.4,1000.5,1025.0,1025.5,645.0,215.0,1150.5,,1275.0,255.0,274.9,1100.0,70,0.0
263,533337100275,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,15.2996,376.3962,356.1248,315.9237,0.0392,0.051500000000000004,1,619.2,773.5,825.5,825.5,,180.0,760.0,190.0,800.0,1000.5,1025.5,1025.0,645.0,215.0,1150.0,,1275.0,254.9,274.9,1099.6,70,0.0
264,533337100276,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.75,150,14.8416,373.0416,358.9016,310.8453,0.0288,0.005999999999999999,1,619.2,774.0,824.5,824.5,,179.9,759.6,190.0,800.4,1000.5,1025.0,1025.0,645.3,215.0,1150.5,,1275.5,255.1,275.1,1100.8,70,0.0
265,533337100297,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.900000000000006,150,19.8344,369.729,348.3986,317.2647,0.0388,0.07400000000000001,1,620.8,775.5,824.5,824.5,,180.0,759.6,190.0,800.0,1000.0,1025.0,1025.5,645.0,215.0,1150.0,,1274.5,255.0,275.1,1100.0,70,0.0
266,533337100292,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.75,150,15.966,371.4735,363.0046,306.1059,0.038,0.0025,1,620.4,776.0,825.0,825.5,,180.1,760.0,190.0,800.0,1000.0,1024.5,1025.0,645.0,215.0,1150.0,,1275.0,255.0,275.0,1100.0,70,0.0
267,533337100283,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.72,150,14.314,386.82390000000004,363.1696,318.5547,0.056,0.07,1,619.6,775.0,825.0,825.0,,179.9,760.0,190.0,799.6,999.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,255.0,275.0,1100.0,70,0.0
268,533337100282,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.78,150,14.22,381.2928,365.8334,311.6697,0.0404,0.0029999999999999996,1,620.0,775.0,824.5,825.0,,180.0,760.0,190.0,799.6,999.5,1025.0,1025.0,645.0,215.0,1149.5,,1274.5,255.0,274.9,1099.6,70,0.0
269,533337100312,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.72,150,15.7532,380.3637,353.1452,322.0521,0.046,0.0935,1,620.8,776.0,825.5,825.5,,180.1,759.6,189.9,800.0,1000.0,1025.0,1025.0,644.7,215.0,1150.0,,1274.5,255.0,275.0,1100.4,70,0.0
270,533337100347,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.36,150,15.4756,374.7495,366.4524,305.78610000000003,0.0296,-0.002,1,619.6,774.0,824.5,824.5,,180.0,760.0,190.0,800.0,1000.0,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,255.0,274.9,1100.0,70,0.0
271,533337100340,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.42,150,15.9136,386.592,355.3662,325.3137,0.0476,0.11549999999999999,1,619.2,774.5,825.0,825.0,,179.9,759.6,189.9,799.6,1000.0,1025.0,1025.0,645.0,215.0,1150.0,,1275.5,255.1,274.9,1100.0,70,0.0
272,533337100300,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,13.5972,395.34899999999993,366.2096,323.0073,0.0444,0.0795,1,620.8,776.0,826.0,825.5,,180.2,760.4,190.0,800.0,999.0,1024.5,1025.0,645.3,215.1,1149.5,,1275.5,255.0,274.9,1100.0,70,0.0
273,533337100362,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.660000000000004,150,18.0072,365.31870000000004,352.8946,309.5844,0.0288,-0.0075,1,620.0,775.0,825.0,825.0,,179.9,759.6,189.9,800.0,1000.0,1024.5,1025.5,645.0,215.0,1150.0,,1275.0,255.0,275.1,1100.0,70,0.0
274,533337100381,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,16.0324,389.3322,360.8412,322.7298,0.066,0.043,1,620.4,775.5,825.5,825.0,,180.0,760.4,190.0,799.6,1000.0,1025.0,1024.5,645.0,215.1,1150.0,,1275.0,255.0,274.9,1099.6,70,0.0
275,533337100392,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.599999999999994,150,16.6736,377.5662,362.171,311.88779999999997,0.0308,-0.005999999999999999,1,619.6,774.5,825.0,824.5,,179.9,759.6,189.9,800.4,1000.5,1025.0,1025.5,645.3,215.0,1150.5,,1275.5,255.0,275.0,1099.2,70,0.0
276,533337100351,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,38.910000000000004,150,16.8344,380.7303,356.3174,319.545,0.0504,0.044000000000000004,1,620.4,776.5,825.5,825.5,,180.1,760.0,190.1,800.0,1000.5,1025.5,1025.5,645.3,215.0,1150.0,,1275.0,255.1,274.9,1100.0,70,0.0
277,533337100406,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.900000000000006,150,15.942,373.8705,353.315,316.3494,0.0584,0.0555,1,620.0,775.0,825.0,825.0,,180.0,760.0,189.9,800.0,1000.0,1025.0,1024.5,645.0,215.1,1149.5,,1274.5,255.0,274.9,1099.6,70,0.0
278,533337100405,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.72,150,18.3772,368.5611,355.8196,309.75509999999997,0.0304,-0.0165,1,620.4,775.0,825.0,825.0,,180.0,760.0,190.0,800.4,1000.0,1025.0,1025.0,644.7,215.0,1150.0,,1274.5,254.9,274.9,1100.0,70,0.0
279,533337100404,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.81,150,16.0508,384.558,357.1188,322.0632,0.0628,0.05,1,620.4,775.5,825.5,825.0,,180.0,759.6,190.0,800.0,1000.0,1025.0,1025.0,644.7,215.0,1149.5,,1274.5,255.0,275.1,1100.0,70,0.0
280,533337100411,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.69,150,16.506,367.5825,359.6772,305.61990000000003,0.042,-0.007,1,619.2,774.5,825.0,825.0,,179.9,759.6,189.9,799.6,999.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,255.0,275.0,1100.0,70,0.0
281,533337100410,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,16.8704,379.4685,356.9162,317.9688,0.0488,0.037000000000000005,1,620.8,775.5,825.0,825.0,,180.2,760.4,190.0,800.0,1000.5,1025.0,1025.5,645.3,215.0,1149.5,,1275.0,255.0,275.0,1100.0,70,0.0
282,533337100468,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.72,150,16.2968,377.95079999999996,363.8508,310.7493,0.0404,-0.002,1,619.2,774.5,824.5,825.0,,180.0,760.0,190.0,799.6,1000.0,1025.0,1025.5,645.0,215.0,1150.0,,1274.5,254.9,275.1,1099.6,70,0.0
283,533337100479,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.96,150,16.5492,366.2274,365.673,299.4438,0.0108,0.002,1,619.2,774.0,824.0,824.0,,179.9,760.0,189.9,799.6,999.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.0,255.0,274.9,1100.0,70,0.0
284,533337100456,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.72,150,15.5512,385.1121,357.0938,322.5543,0.0436,0.0765,1,620.4,775.5,825.0,825.0,,180.1,760.0,190.0,800.4,1000.5,1025.0,1025.0,645.3,215.1,1150.5,,1275.0,255.1,275.1,1099.6,70,0.0
285,533337100530,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.75,150,16.332,377.1708,350.715,321.5616,0.0508,0.087,1,619.2,774.0,825.5,825.0,,180.0,760.4,190.0,800.0,1000.0,1025.5,1025.0,644.7,215.1,1149.5,,1275.0,255.0,274.9,1099.2,70,0.0
286,533337100548,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.75,150,17.9216,374.86170000000004,352.7592,317.7255,0.0412,0.0675,1,620.0,775.0,825.5,826.0,,180.1,760.4,190.1,800.4,1000.5,1025.5,1025.0,645.0,215.0,1150.0,,1274.5,255.0,275.0,1100.0,70,0.0
287,533337100543,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.75,150,16.68,378.4359,361.8604,312.8592,0.0412,-0.008,1,620.0,775.5,825.0,825.0,,180.0,760.0,190.0,800.0,1000.0,1025.0,1025.0,644.7,215.0,1149.5,,1275.0,255.0,275.0,1100.4,70,0.0
288,533337100557,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.87,150,16.8108,369.8148,360.379,306.948,0.0388,-0.0014999999999999998,1,620.0,774.5,825.0,825.0,,180.0,760.0,189.9,800.0,1000.0,1024.5,1025.5,645.0,215.0,1150.0,,1275.0,254.9,275.0,1099.6,70,0.0
289,533337100563,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.72,150,16.9436,377.4825,365.3896,309.0534,0.0224,0.001,1,619.6,775.0,825.0,825.5,,180.0,760.0,190.0,800.0,1000.0,1025.0,1025.0,645.0,215.0,1150.5,,1275.0,255.1,275.1,1100.4,70,0.0
290,533337100582,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.599999999999994,150,18.5,374.96999999999997,350.7908,319.6062,0.0452,0.064,1,620.0,775.5,825.5,825.5,,180.1,760.0,190.1,800.4,1000.5,1025.0,1025.0,645.0,215.0,1150.5,,1275.5,255.1,275.2,1100.4,70,1.0
291,533337100598,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.69,150,19.9336,372.0399,349.1592,318.5865,0.0508,0.07,1,620.8,776.0,825.5,825.5,,180.0,760.0,190.0,800.4,1000.5,1025.0,1025.0,645.3,215.0,1150.0,,1275.0,255.1,275.1,1100.0,70,0.0
292,533337100677,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,17.0724,370.8309,351.1472,315.7281,0.0424,0.046,1,619.6,774.5,825.0,825.0,,180.0,760.0,190.0,800.0,1000.0,1025.0,1025.0,645.0,215.0,1149.5,,1275.0,254.9,274.9,1100.0,70,0.0
293,533337100690,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.72,150,18.5284,370.5942,359.914,308.01660000000004,0.0492,-0.005,1,620.0,774.5,825.0,824.5,,180.0,759.6,190.0,800.0,1000.0,1025.0,1025.0,645.0,215.0,1150.0,,1275.0,255.0,274.9,1100.0,70,0.0
294,533337100613,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.96,150,19.8248,374.577,351.1006,318.9837,0.0392,0.057499999999999996,1,620.0,774.5,824.5,825.0,,179.9,760.0,190.0,800.0,1000.0,1024.5,1024.5,645.0,214.9,1150.0,,1274.5,255.0,275.1,1100.4,70,0.0
295,533337100612,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.72,150,17.498,375.858,365.8942,307.32599999999996,0.03,0.002,1,619.2,774.5,824.5,824.5,,180.0,760.4,190.0,800.4,999.5,1025.0,1025.0,645.0,214.9,1150.0,,1275.5,255.1,275.1,1100.4,70,0.0
296,533337100655,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.87,150,17.8656,370.3722,359.3612,308.2941,0.0376,-0.0029999999999999996,1,619.6,775.0,825.5,825.0,,180.1,760.4,190.0,800.4,1000.5,1025.5,1025.0,645.3,215.0,1150.5,,1274.5,255.0,275.1,1100.4,70,0.0
297,533337100666,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.69,150,16.742,381.2385,356.1332,320.163,0.066,0.0455,1,620.8,775.5,825.5,826.0,,180.1,760.4,190.1,800.0,1000.0,1025.0,1025.0,644.7,215.0,1149.5,,1274.5,255.0,275.0,1100.0,70,0.0
298,533337100704,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.599999999999994,150,13.4024,381.3099,360.7106,316.1151,0.0292,0.0045,1,620.0,775.0,824.5,824.5,,179.9,759.6,190.0,800.0,1000.5,1025.0,1025.0,645.0,215.0,1150.0,,1275.0,254.9,275.1,1100.0,70,0.0
299,533337100733,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.81,150,17.3256,377.0421,351.7738,320.5209,0.058,0.052,1,620.8,775.5,825.0,825.5,,180.0,760.0,190.0,800.0,1000.0,1024.5,1025.0,645.0,215.0,1150.0,,1275.0,255.0,275.1,1100.0,70,0.0
300,533337100727,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.99,150,14.976,381.6462,354.7692,321.65790000000004,0.0316,0.052,1,619.6,774.5,825.5,825.5,,180.1,760.4,190.0,800.0,1000.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,255.0,275.1,1100.0,70,0.0
301,533337100724,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.54,150,16.8844,371.37120000000004,362.1766,306.7872,0.0236,0.004,1,619.6,774.5,824.5,825.0,,179.9,759.6,189.9,800.0,999.5,1025.0,1024.5,645.0,215.0,1150.5,,1275.5,255.2,275.1,1100.0,70,0.0
302,533337100749,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.69,150,14.0096,385.39919999999995,357.0526,322.7061,0.0324,0.0425,1,620.4,775.0,825.5,825.5,,180.0,760.4,190.0,800.4,1000.0,1025.5,1025.5,645.3,215.0,1150.0,,1275.5,255.1,275.2,1100.4,70,0.0
303,533337100755,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.839999999999996,150,17.2972,364.464,349.8748,311.4309,0.0468,0.0435,1,619.6,774.5,824.5,824.5,,179.9,759.6,190.0,799.6,999.5,1025.0,1025.0,644.7,215.0,1150.0,,1275.5,255.0,275.0,1100.0,70,0.0
304,533337100788,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.900000000000006,150,15.9532,367.833,361.8748,304.0215,0.0248,-0.005999999999999999,1,620.8,776.0,826.0,826.0,,180.1,760.0,190.0,800.0,1000.0,1025.0,1025.0,644.7,215.0,1150.0,,1275.5,255.0,274.9,1099.6,70,0.0
305,533337100786,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.99,150,17.1128,374.2119,358.4092,312.3777,0.044,-0.0075,1,619.6,774.5,825.0,824.5,,180.0,760.0,189.9,800.0,1000.5,1025.5,1025.5,645.0,215.0,1150.5,,1275.0,255.1,275.1,1100.0,70,0.0
306,533337100774,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.660000000000004,150,18.008,368.20079999999996,357.4754,308.139,0.0292,-0.004,1,620.4,775.5,825.5,825.5,,180.1,760.0,190.0,800.0,1000.0,1024.5,1025.0,645.0,215.0,1150.0,,1275.0,255.0,275.0,1100.4,70,0.0
307,533337100885,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.33,150,13.488,373.54589999999996,370.6744,301.3164,0.0144,0.0029999999999999996,1,620.4,775.5,824.5,825.0,,179.9,760.0,190.0,800.0,1000.0,1025.0,1024.5,644.7,214.9,1149.5,,1274.5,255.0,274.8,1100.0,70,0.0
308,533337100857,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.81,150,13.4864,381.3444,364.6156,312.78929999999997,0.0304,0.0025,1,620.0,775.0,825.5,826.0,,180.1,760.0,190.1,799.6,1000.0,1025.0,1025.0,645.0,215.0,1150.0,,1275.0,255.1,275.2,1100.8,70,0.0
309,533337100815,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.63,150,16.6596,367.41330000000005,359.095,306.0324,0.0384,-0.001,1,619.2,774.0,825.5,826.0,,180.1,760.0,190.1,800.0,1000.5,1025.0,1025.0,645.0,215.0,1149.5,,1275.5,255.2,275.1,1100.8,70,0.0
310,533337100819,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.839999999999996,150,18.6572,368.1198,355.4874,309.7176,0.048,0.002,1,619.2,774.5,825.0,825.0,,179.9,759.6,189.9,800.0,1000.0,1024.5,1025.5,644.7,215.0,1150.0,,1274.5,255.0,275.1,1099.2,70,0.0
311,533337100830,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.75,150,17.5408,374.4828,349.915,319.98,0.0524,0.067,1,619.2,773.5,825.5,825.5,,180.0,760.4,190.0,800.0,1000.0,1025.0,1025.5,645.0,215.0,1149.5,,1275.0,255.1,275.2,1100.4,70,0.0
312,533337100833,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298,9,1.2, , ,40, ,3, ,5,30, ,1,G,39.87,150,16.5336,363.0306,358.1062,303.13890000000004,0.0428,0.0005,1,619.6,775.0,825.0,825.5,,180.0,760.4,190.0,800.0,999.5,1025.0,1024.5,645.0,215.0,1150.0,,1274.5,255.0,275.0,1100.0,70,0.0
313,533337100980,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.839999999999996,150,14.5316,379.70820000000003,361.7908,313.7466,0.032,0.076,1,619.6,775.0,825.0,825.0,,180.0,760.4,190.0,800.4,1000.0,1025.0,1024.5,645.0,215.0,1149.5,,1275.0,254.9,274.9,1100.4,70,0.0
314,533337100922,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,18.3204,359.7159,348.581,308.50379999999996,0.0364,0.0455,1,620.8,776.0,825.5,825.5,,180.1,760.4,190.1,800.4,1000.5,1025.0,1025.0,645.0,215.0,1150.0,,1275.0,254.9,274.9,1100.0,70,0.0
315,533337100908,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.87,150,15.5516,378.9354,356.8222,317.5536,0.0496,0.05499999999999999,1,620.4,776.0,825.5,825.5,,180.0,760.4,190.0,799.6,999.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,255.0,275.0,1100.8,70,0.0
316,533337100957,2021,12,8,5333371,6QUEM1590059600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.839999999999996,150,13.0536,388.0752,362.633,320.03369999999995,0.0452,0.095,1,619.6,773.5,824.5,824.5,,180.0,760.0,190.0,800.0,999.5,1025.0,1025.0,645.0,215.1,1150.0,,1275.0,255.0,274.8,1099.6,70,0.0
317,533336800076,2021,12,8,5333368,6QUEM1590061600,1S,4,2,3,7,8298,8,1, , ,40, ,3, ,5,30, ,1,G,39.69,150,12.8076,363.81359999999995,359.9486,302.4312,0.02,0.011000000000000001,1,620.0,775.0,825.0,825.0,,180.1,760.0,190.0,799.6,1000.0,1025.0,1025.0,645.0,214.9,1150.0,,1275.0,255.1,275.1,1100.0,70,0.0
318,533336800017,2021,12,8,5333368,6QUEM1590061600,1S,4,2,3,7,8298,8,1, , ,40, ,3, ,5,30, ,1,G,39.51,150,17.386,363.1365,351.444,308.9346,0.028,-0.002,1,619.6,774.5,824.5,824.5,,180.0,759.6,189.9,799.6,999.5,1025.0,1025.0,644.7,214.9,1150.0,,1275.0,255.0,275.0,1100.0,70,0.0
319,533336800072,2021,12,8,5333368,6QUEM1590061600,1S,4,2,3,7,8298,8,1, , ,40, ,3, ,5,30, ,1,G,39.78,150,16.0652,373.32210000000003,353.9518,315.4158,0.052,-0.02,1,619.6,774.0,825.0,825.5,,179.9,759.6,189.9,799.6,999.5,1025.0,1024.5,645.0,215.0,1149.5,,1275.0,255.0,275.1,1100.4,70,0.0
320,533336800070,2021,12,8,5333368,6QUEM1590061600,1S,4,2,3,7,8298,8,1, , ,40, ,3, ,5,30, ,1,G,39.599999999999994,150,14.4876,375.05129999999997,357.1592,314.0313,0.0476,-0.0065,1,619.6,774.5,825.0,825.5,,180.0,760.4,190.0,800.0,1000.0,1025.5,1025.0,644.7,214.9,1150.0,,1274.5,255.0,275.0,1100.8,70,0.0
321,533336800063,2021,12,8,5333368,6QUEM1590061600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.87,150,14.3888,388.45619999999997,363.1636,319.9587,0.0556,0.023999999999999997,1,620.0,774.5,825.5,825.0,,180.0,760.4,190.0,800.0,1000.0,1025.0,1025.0,645.0,215.0,1149.5,,1275.0,255.0,275.2,1100.0,70,0.0
322,533336800081,2021,12,9,5333368,6QUEM1590061600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,38.94,150,12.5848,395.3976,367.1166,322.1817,0.07,0.022000000000000002,1,620.8,776.0,825.5,826.0,,180.0,760.0,189.9,800.4,1000.0,1025.0,1025.0,645.0,214.9,1149.5,,1275.5,255.1,275.1,1100.4,70,0.0
323,533336800029,2021,12,9,5333368,6QUEM1590061600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.81,150,12.9256,392.1876,365.9948,320.4699,0.0628,0.0175,1,619.6,774.5,825.5,825.5,,180.1,760.4,190.0,800.4,1000.5,1025.0,1025.0,645.3,215.0,1150.5,,1276.0,255.1,275.1,1100.4,70,0.0
324,533336800053,2021,12,9,5333368,6QUEM1590061600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.660000000000004,150,16.0756,372.1026,355.7992,312.6699,0.0676,0.03,1,620.4,776.0,825.5,825.5,,180.1,760.4,190.1,800.0,1000.0,1025.0,1025.0,645.3,215.1,1150.5,,1275.5,255.2,275.0,1100.4,70,0.0
325,533336800026,2021,12,9,5333368,6QUEM1590061600,1S,4,2,3,7,8298,8,1, , ,40, ,3, ,5,30, ,1,G,39.72,150,12.798,390.9528,364.5642,320.91089999999997,0.0592,-0.008499999999999999,1,620.8,775.5,825.5,826.0,,180.1,760.4,190.1,800.0,1000.5,1025.0,1025.0,645.0,215.0,1150.0,,1274.5,255.0,275.1,1100.0,70,0.0
326,533336800099,2021,12,9,5333368,6QUEM1590061600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.57,150,13.1492,390.1458,364.523,320.0379,0.0704,0.049,1,620.8,776.0,826.0,826.0,,180.1,760.0,190.1,800.0,1000.5,1025.5,1025.0,645.0,214.9,1150.5,,1275.5,255.0,275.0,1100.0,70,0.0
327,533336800095,2021,12,9,5333368,6QUEM1590061600,1S,4,2,3,7,8298, , , , , , ,3, ,5,30, ,1,G,39.75,150,13.4236,391.8537,364.9956,321.0828,0.0556,0.018,1,620.0,774.5,825.5,825.5,,180.0,760.0,190.0,800.0,999.5,1025.0,1025.0,644.7,215.1,1150.0,,1274.5,255.0,274.9,1100.0,70,0.0
